NQUEST,Y,CN,CD1,CD2,CD,C,S
501669,44352,30000,0,0,0,30000,14352
501670,64187.619976,30150,0,0,0,30150,34037.619976
501671,68292.187904,39600,0,0,0,39600,28692.187904
501676,52595.966117,24000,0,0,0,24000,28595.966117
501679,57.2,16800,0,800,800,17600,-17542.8
501680,57500,31200,0,0,0,31200,26300
501682,36373.120616,19200,15000,1000,16000,35200,1173.1206159
501684,30048,24000,0,600,600,24600,5448
501685,87043.315895,70600,0,0,0,70600,16443.315895
501686,77401.549055,44400,55000,0,55000,99400,-21998.45094
501688,93579.09131,85800,0,640,640,86440,7139.0913097
501690,20352,19200,0,500,500,19700,652
501691,17900,12000,0,0,0,12000,5900
501692,12800,9600,0,0,0,9600,3200
501694,33095.593057,27960,2000,0,2000,29960,3135.5930573
501695,42690,27600,0,0,0,27600,15090
501696,13761.994221,12000,0,500,500,12500,1261.994221
501697,72940,32900,0,0,0,32900,40040
501698,55154.105059,20400,0,0,0,20400,34754.105059
501701,18000,19800,0,0,0,19800,-1800
501703,27495.361406,24084,0,990,990,25074,2421.3614056
501707,31717.171987,25200,0,550,550,25750,5967.1719874
501708,109500,32400,0,1000,1000,33400,76100
501711,28403.012784,20400,0,0,0,20400,8003.0127836
501713,1073321.8153,96000,70000,20000,90000,186000,887321.81533
501716,32820,27600,0,0,0,27600,5220
501719,13794.707463,12000,0,0,0,12000,1794.7074625
501722,83860.239536,44400,25000,0,25000,69400,14460.239536
501723,108935.2034,34800,0,0,0,34800,74135.203404
501740,67712.225613,60000,0,0,0,60000,7712.2256127
501749,84250.099448,60450,0,0,0,60450,23800.099448
501763,48931.351632,45600,0,0,0,45600,3331.3516315
501769,53930.240081,37200,0,0,0,37200,16730.240081
501773,11050,10800,0,0,0,10800,250
501776,35402.33571,33600,0,0,0,33600,1802.3357101
501777,42719.082318,43200,0,0,0,43200,-480.9176816
501779,21057.111023,12000,0,0,0,12000,9057.1110226
501785,72403.981462,42550,20000,2000,22000,64550,7853.9814618
501798,59539.895768,47200,-6000,1400,-4600,42600,16939.895768
501799,13972.031157,13159.019432,0,0,0,13159.019432,813.01172484
501816,92620,18000,0,0,0,18000,74620
501821,90220,60900,0,0,0,60900,29320
501823,21987.658972,19100,0,0,0,19100,2887.6589717
501825,87548,56400,0,11000,11000,67400,20148
501830,35640,26400,0,0,0,26400,9240
501841,53663.709224,28800,0,0,0,28800,24863.709224
501853,22515,22200,0,0,0,22200,315
501858,74049,45300,0,8000,8000,53300,20749
501861,13434,13800,0,0,0,13800,-366
501865,32129.624195,33600,0,0,0,33600,-1470.375805
501868,50275.359243,39900,0,0,0,39900,10375.359243
501874,70278,47100,0,800,800,47900,22378
501875,49808,34800,2000,500,2500,37300,12508
501879,16956,16800,4000,0,4000,20800,-3844
501881,96872.348793,64800,0,0,0,64800,32072.348793
501882,13174,12000,0,0,0,12000,1174
501883,45440,33600,0,0,0,33600,11840
501884,25802,15000,0,1500,1500,16500,9302
501886,34730,32400,0,500,500,32900,1830
501890,56870,45600,0,0,0,45600,11270
501891,68576,29280,0,0,0,29280,39296
501892,45376.863173,40800,0,0,0,40800,4576.8631728
501913,19720,33600,0,0,0,33600,-13880
501919,61111.331756,39600,-700,0,-700,38900,22211.331756
501929,21180,13200,0,0,0,13200,7980
501930,72127,62600,0,4000,4000,66600,5527
501931,146308,46000,0,0,0,46000,100308
501947,22167.170247,21500,0,0,0,21500,667.1702474
501950,21729.460057,19203.902567,0,0,0,19203.902567,2525.5574896
501956,101682.2794,47412.279399,0,300,300,47712.279399,53970
501959,62167.307145,52000,0,0,0,52000,10167.307145
501960,66434.404621,55200,4000,1350,5350,60550,5884.4046209
501971,126879.02888,54000,28000,3000,31000,85000,41879.028877
501978,316969.74911,107476.0696,0,10000,10000,117476.0696,199493.67951
501979,84946.690613,38000,0,1600,1600,39600,45346.690613
501980,29105.441403,28800,0,0,0,28800,305.44140316
501981,39751.713121,32040,0,120,120,32160,7591.7131214
501983,131517.52808,85880,11500,2000,13500,99380,32137.528084
501987,63468.739089,26400,28500,0,28500,54900,8568.7390894
501991,60760.134832,42000,0,800,800,42800,17960.134832
502001,68354.107306,44400,20000,0,20000,64400,3954.1073063
502005,88333.985006,15800,0,20000,20000,35800,52533.985006
502016,78742.237969,25200,0,2000,2000,27200,51542.237969
502025,51506,29400,0,5000,5000,34400,17106
502040,38914.337215,32800,0,1000,1000,33800,5114.3372153
502058,89697.898023,64797.022585,15000,100000,115000,179797.02258,-90099.12456
502060,26849.92,16620,0,800,800,17420,9429.92
502068,28523.835717,20400,18000,0,18000,38400,-9876.164283
502073,23174,20400,0,0,0,20400,2774
502087,31991.755453,24000,0,0,0,24000,7991.7554534
502090,50329.077935,41400,0,0,0,41400,8929.0779348
502091,33009.332299,21600,0,0,0,21600,11409.332299
502092,42490.924813,32400,0,0,0,32400,10090.924813
502094,42944.888896,32400,0,0,0,32400,10544.888896
502097,45513.114327,42000,0,0,0,42000,3513.1143267
502099,30344.755626,31200,0,0,0,31200,-855.2443737
502102,51806.971271,28681.029251,0,0,0,28681.029251,23125.94202
502105,78598.556737,39650,0,0,0,39650,38948.556737
502113,75180,32400,0,0,0,32400,42780
502114,20621.664271,15600,0,0,0,15600,5021.6642713
502117,18732.366799,21600,0,0,0,21600,-2867.633201
502118,110164.95791,36000,0,0,0,36000,74164.957914
502131,33857.349112,38400,0,0,0,38400,-4542.650888
502136,40776,36000,0,0,0,36000,4776
502140,26985.847139,19200,0,0,0,19200,7785.8471388
502143,18930.350318,33600,0,0,0,33600,-14669.64968
502144,25715.906907,27851.906907,0,0,0,27851.906907,-2136
502152,37660,32400,80000,0,80000,112400,-74740
502153,20802,20124,0,0,0,20124,678
502157,31464,21600,0,0,0,21600,9864
502158,376320,100000,50000,5000,55000,155000,221320
502161,9000,7800,0,0,0,7800,1200
502162,65062,45600,0,400,400,46000,19062
502165,69049.42847,33600,0,0,0,33600,35449.42847
502168,48431.026408,40800,15000,0,15000,55800,-7368.973592
502171,67860.968209,39200,0,0,0,39200,28660.968209
502176,121695.99418,86475.99418,0,5000,5000,91475.99418,30220
502184,45893.00972,46000,0,350,350,46350,-456.9902795
502186,122184,41000,0,630,630,41630,80554
502189,76440,39200,20000,1000,21000,60200,16240
502192,45855.401514,24000,0,0,0,24000,21855.401514
502196,70432,51600,0,8000,8000,59600,10832
502198,14839.454016,15600,0,0,0,15600,-760.5459844
502202,63922.528765,39600,0,0,0,39600,24322.528765
502213,21900,20400,0,0,0,20400,1500
502214,61066,33600,0,0,0,33600,27466
502217,69014,44550,0,0,0,44550,24464
502218,54711.761012,90881.338525,0,23000,23000,113881.33852,-59169.57751
502224,86860,38400,7000,5000,12000,50400,36460
502225,75180,42000,21000,0,21000,63000,12180
502227,123882.01154,36000,0,6000,6000,42000,81882.011543
502229,35088,46800,0,0,0,46800,-11712
502232,127730,57600,0,0,0,57600,70130
502233,126580,51600,0,3000,3000,54600,71980
502235,86200,42100,0,0,0,42100,44100
502237,43160,26800,0,0,0,26800,16360
502238,131413.42608,78000,0,8000,8000,86000,45413.426081
502240,34040,33600,0,0,0,33600,440
502241,78848.933777,25200,0,3000,3000,28200,50648.933777
502242,65790,70800,24000,0,24000,94800,-29010
502244,37453.769546,26400,0,0,0,26400,11053.769546
502246,56740,40800,0,0,0,40800,15940
502247,54842.09374,43200,0,2000,2000,45200,9642.09374
502248,14294,13320,0,0,0,13320,974
502250,43587.322471,38700,0,4000,4000,42700,887.32247133
502252,103907.76739,26400,0,0,0,26400,77507.767394
502253,77500,50400,0,0,0,50400,27100
502259,79556.415629,50400,0,4000,4000,54400,25156.415629
502261,50478,60000,0,0,0,60000,-9522
502262,48640,54000,0,0,0,54000,-5360
502267,58331.942802,36000,25000,0,25000,61000,-2668.057198
502276,25332,21600,0,0,0,21600,3732
502277,76687.324204,32400,0,0,0,32400,44287.324204
502278,66088,43600,0,0,0,43600,22488
502281,139172,58600,0,500,500,59100,80072
502284,47528.175604,26400,0,25000,25000,51400,-3871.824396
502290,71653.273948,42000,0,0,0,42000,29653.273948
502295,90476.591873,63700,0,1000,1000,64700,25776.591873
502300,69140,28800,0,0,0,28800,40340
502302,12185.792404,30000,0,2000,2000,32000,-19814.2076
502304,99732.51686,55000,12800,0,12800,67800,31932.51686
502308,99601.118302,50400,0,0,0,50400,49201.118302
502309,60404,43200,13500,2000,15500,58700,1704
502314,73637.726334,27600,0,0,0,27600,46037.726334
502329,29687.376367,25200,0,800,800,26000,3687.3763671
502337,49400,24000,0,0,0,24000,25400
502344,106047.86609,56800,23000,0,23000,79800,26247.866093
502349,67923.593827,48000,7000,0,7000,55000,12923.593827
502353,68348.9991,13350,0,0,0,13350,54998.9991
502354,21776,15600,0,0,0,15600,6176
502355,21660,20400,0,0,0,20400,1260
502356,36857.921187,26400,0,600,600,27000,9857.9211865
502357,111851.97189,60000,0,0,0,60000,51851.971888
502358,10480,9600,0,0,0,9600,880
502359,15455.15453,5129.1545304,0,0,0,5129.1545304,10326
502360,11900,10200,0,0,0,10200,1700
502361,33741.583826,30000,0,0,0,30000,3741.5838262
502362,27992,19800,0,0,0,19800,8192
502363,33046.447987,28800,0,3000,3000,31800,1246.4479875
502364,57197.352232,20650,0,0,0,20650,36547.352232
502365,8400,9600,0,0,0,9600,-1200
502366,34301.183827,15600,0,0,0,15600,18701.183827
502367,27437.867525,21600,0,0,0,21600,5837.8675245
502368,61388,30000,0,0,0,30000,31388
502369,40449.871969,17550,0,0,0,17550,22899.871969
502370,329438.48102,48100,0,0,0,48100,281338.48102
502371,11549.648431,9600,0,0,0,9600,1949.6484305
502375,95183.387389,56900,36000,2000,38000,94900,283.38738904
502377,25108,21200,0,0,0,21200,3908
502378,14209.704846,29760,0,850,850,30610,-16400.29515
502379,28919.774862,18000,0,0,0,18000,10919.774862
502383,23915,21600,0,0,0,21600,2315
502384,62670.830849,32450,0,0,0,32450,30220.830849
502386,18796,15000,0,0,0,15000,3796
502387,34668.030921,19200,0,0,0,19200,15468.030921
502389,47890,24050,32500,750,33250,57300,-9410
502390,20088,21000,7000,0,7000,28000,-7912
502391,26394.172377,18300,0,0,0,18300,8094.1723766
502392,56640,31200,0,0,0,31200,25440
502393,45273.650818,22100,0,2000,2000,24100,21173.650818
502395,37269.401455,28900,0,0,0,28900,8369.4014553
502396,91920,48000,0,0,0,48000,43920
502398,66380,32400,13000,0,13000,45400,20980
502399,42131.088482,25200,4000,400,4400,29600,12531.088482
502400,72558,31500,0,0,0,31500,41058
502403,78714.512225,30000,0,0,0,30000,48714.512225
502405,31659.174148,24000,0,0,0,24000,7659.1741475
502406,18220,10800,0,0,0,10800,7420
502409,73390,32400,0,0,0,32400,40990
502410,49100,16200,14000,0,14000,30200,18900
502412,59852,22800,0,0,0,22800,37052
502414,18092,12600,0,0,0,12600,5492
502415,61940,28800,0,0,0,28800,33140
502416,26200,25800,0,0,0,25800,400
502418,14773.065428,36000,0,2000,2000,38000,-23226.93457
502422,42483.161656,15000,0,15000,15000,30000,12483.161656
502423,8088,9240,0,0,0,9240,-1152
502430,53472,27600,0,0,0,27600,25872
502432,125240.38798,46868.387979,1000,6000,7000,53868.387979,71372
502434,248836.77083,92000,0,0,0,92000,156836.77083
502437,94043.464398,66000,0,600,600,66600,27443.464398
502438,51784,30600,0,0,0,30600,21184
502450,32632,48000,0,0,0,48000,-15368
502454,91100.750312,48000,11000,0,11000,59000,32100.750312
502459,202415.22099,92400,0,600,600,93000,109415.22099
502479,138549.2597,54900,0,2000,2000,56900,81649.259704
502502,55590,48240,0,0,0,48240,7350
502506,146813.68733,94000,0,5000,5000,99000,47813.687326
502509,75804.358474,68800,32000,700,32700,101500,-25695.64153
502512,35004.973914,32200,0,0,0,32200,2804.9739145
502517,26352,24000,0,0,0,24000,2352
502527,46334,38400,0,0,0,38400,7934
502530,52220,33600,0,4000,4000,37600,14620
502531,87718,48000,0,0,0,48000,39718
502533,87980,35000,0,0,0,35000,52980
502537,25132,24000,3500,0,3500,27500,-2368
502545,48142,33600,11500,0,11500,45100,3042
502546,91824,83000,-6000,4000,-2000,81000,10824
502547,38918,33600,0,0,0,33600,5318
502552,53176,36000,0,0,0,36000,17176
502554,33746,32400,0,0,0,32400,1346
502556,54050,31200,0,0,0,31200,22850
502560,59160,54100,0,10000,10000,64100,-4940
502572,46666.404516,34514.404516,0,0,0,34514.404516,12152
502589,75869.086804,54035.086804,0,0,0,54035.086804,21834
502590,359706,132000,0,50000,50000,182000,177706
502591,77600,62200,0,0,0,62200,15400
502611,34167.160953,20400,14000,0,14000,34400,-232.839047
502614,13693.296262,24000,0,0,0,24000,-10306.70374
502618,31704.909862,26400,0,0,0,26400,5304.909862
502654,20566.23244,20400,0,0,0,20400,166.23243995
502664,80733.459752,54200,0,10000,10000,64200,16533.459752
502667,45729.26323,38500,20000,0,20000,58500,-12770.73677
502670,53544,25500,0,0,0,25500,28044
502677,25500,20400,0,0,0,20400,5100
502678,48159.015544,31600,0,0,0,31600,16559.015544
502679,38813.850386,24800,0,0,0,24800,14013.850386
502680,73816,36000,47000,0,47000,83000,-9184
502681,72376.168398,33600,0,35000,35000,68600,3776.1683981
502683,71023.098891,37200,0,0,0,37200,33823.098891
502684,17315.096814,20400,0,0,0,20400,-3084.903186
502687,129616.5291,44000,30000,0,30000,74000,55616.5291
502689,32115.365511,27600,0,0,0,27600,4515.365511
502691,138820,51600,16000,0,16000,67600,71220
502697,97274.828703,42000,40000,13000,53000,95000,2274.8287033
502702,52745.884626,24000,0,0,0,24000,28745.884626
502703,34847.70391,24000,0,0,0,24000,10847.70391
502704,137625.21979,48000,0,0,0,48000,89625.219787
502705,186908,94000,0,2000,2000,96000,90908
502707,63943.70311,45600,0,0,0,45600,18343.70311
502709,56030.30381,26400,0,0,0,26400,29630.30381
502711,108700,51400,0,20000,20000,71400,37300
502716,124720.38561,43100.385607,0,2000,2000,45100.385607,79620
502719,93986.305484,44400,0,0,0,44400,49586.305484
502721,68039.000333,25200,0,0,0,25200,42839.000333
502722,44018.210758,40800,0,0,0,40800,3218.2107581
502723,40726.916069,69600,0,0,0,69600,-28873.08393
502728,40641.114778,24000,0,0,0,24000,16641.114778
502736,73788.955312,55624.524123,0,2350,2350,57974.524123,15814.43119
502737,69568,48100,0,0,0,48100,21468
502740,48378,31800,0,0,0,31800,16578
502742,59280,31200,0,0,0,31200,28080
502743,46390,30000,0,770,770,30770,15620
502745,65908,54000,0,0,0,54000,11908
502751,31820,27600,0,0,0,27600,4220
502754,75392,40800,8000,300,8300,49100,26292
502755,11186.86069,6654.8606903,0,0,0,6654.8606903,4532
502760,33310,28800,17300,1200,18500,47300,-13990
502770,57354,36000,4000,0,4000,40000,17354
502772,32192,36000,0,0,0,36000,-3808
502776,39908,33600,26500,0,26500,60100,-20192
502779,72092,38400,0,0,0,38400,33692
502780,27044,24000,0,0,0,24000,3044
502785,28452,48000,0,0,0,48000,-19548
502786,46820,26400,0,1500,1500,27900,18920
502793,6066,15600,0,0,0,15600,-9534
502804,97079.997208,72000,4000,0,4000,76000,21079.997208
502808,88900.490183,44724.490183,0,620,620,45344.490183,43556
502809,31600,31200,0,0,0,31200,400
502810,48176,44000,0,0,0,44000,4176
502823,62005.673676,30000,6500,500,7000,37000,25005.673676
502824,54649.025311,50841.025311,15500,0,15500,66341.025311,-11692
502832,77670.404936,67500,0,0,0,67500,10170.404936
502834,89050.032512,29100,0,15000,15000,44100,44950.032512
502841,109397.78878,78200,0,0,0,78200,31197.788783
502847,137228,59100,0,0,0,59100,78128
502852,26961.208772,18000,14500,0,14500,32500,-5538.791228
502853,66939.795099,32400,0,0,0,32400,34539.795099
502854,55590,20060,0,0,0,20060,35530
502855,80428.156266,45600,0,0,0,45600,34828.156266
502862,85618.664623,56400,0,0,0,56400,29218.664623
502868,90950,24000,600,0,600,24600,66350
502874,71316,54000,8000,500,8500,62500,8816
502878,33660,27600,0,0,0,27600,6060
502891,99980,86600,0,7000,7000,93600,6380
502896,80300.867414,56400,0,0,0,56400,23900.867414
502903,299150,136050,0,0,0,136050,163100
502906,108636,75200,0,40000,40000,115200,-6564
502913,82057.890814,14400,29000,0,29000,43400,38657.890814
502919,55021.489338,14400,0,0,0,14400,40621.489338
502923,28888,20400,0,0,0,20400,8488
502927,99398,53250,0,900,900,54150,45248
502930,22129.131255,20400,0,0,0,20400,1729.1312548
502934,142116.26533,25200,0,0,0,25200,116916.26533
502947,15132,12000,0,350,350,12350,2782
502965,38985.525534,19200,0,0,0,19200,19785.525534
502977,26767.864148,18000,0,0,0,18000,8767.8641484
502980,63100,41600,0,0,0,41600,21500
502983,27592,18000,0,0,0,18000,9592
502990,174964,66800,0,0,0,66800,108164
503005,3000,7740,0,0,0,7740,-4740
503015,66058.90049,66000,5500,3800,9300,75300,-9241.09951
503016,45640,20400,2000,0,2000,22400,23240
503022,176100,165000,0,15000,15000,180000,-3900
503023,71479.850889,45600,0,0,0,45600,25879.850889
503024,44567.212316,56200,0,1600,1600,57800,-13232.78768
503025,70753.293165,51600,0,0,0,51600,19153.293165
503028,36640,32200,0,0,0,32200,4440
503029,60894.754728,21900,0,0,0,21900,38994.754728
503031,53464,46800,0,0,0,46800,6664
503034,58390.78738,21600,0,270,270,21870,36520.78738
503038,52536.672196,38000,0,0,0,38000,14536.672196
503039,17447.641631,6000,0,0,0,6000,11447.641631
503057,83200,61200,0,10000,10000,71200,12000
503062,52277.39258,39600,1500,700,2200,41800,10477.39258
503063,101904.82186,96900,12000,3000,15000,111900,-9995.178138
503069,53494.420488,42000,0,0,0,42000,11494.420488
503072,93117.70424,54000,0,30000,30000,84000,9117.7042396
503073,57971.540402,26900,0,0,0,26900,31071.540402
503075,36722.337059,46600,0,0,0,46600,-9877.662941
503081,49804.244087,32400,0,0,0,32400,17404.244087
503088,156385.73996,108200,0,5000,5000,113200,43185.739962
503102,139228.75477,56500,0,2000,2000,58500,80728.754769
503107,23800,13200,0,0,0,13200,10600
503112,77440,60000,0,8000,8000,68000,9440
503121,138540,88000,0,0,0,88000,50540
503125,23162.8,38400,0,8000,8000,46400,-23237.2
503127,166816,67000,0,0,0,67000,99816
503130,69152,36000,0,0,0,36000,33152
503137,11664,7800,0,0,0,7800,3864
503140,165353.09841,118000,0,7000,7000,125000,40353.098409
503142,28706.37042,20400,0,0,0,20400,8306.3704203
503146,54528,46400,0,400,400,46800,7728
503149,84348.154656,44313.715122,30000,0,30000,74313.715122,10034.439534
503150,69844,50600,0,0,0,50600,19244
503154,5044,21600,0,12000,12000,33600,-28556
503173,18500.94253,27000,0,0,0,27000,-8499.05747
503177,67842,44400,0,0,0,44400,23442
503178,148384.55892,109050,45000,6000,51000,160050,-11665.44108
503179,67544,42000,0,0,0,42000,25544
503186,21313.851656,15600,0,0,0,15600,5713.8516557
503188,54354,45600,0,500,500,46100,8254
503205,87524.270171,68694.270171,0,0,0,68694.270171,18830
503221,126395.54718,108000,0,0,0,108000,18395.547184
503223,31724.4,18000,0,0,0,18000,13724.4
503230,87419.053165,41000,0,1600,1600,42600,44819.053165
503251,43630,31250,0,0,0,31250,12380
503256,213980,97500,3000,0,3000,100500,113480
503258,500645.28746,128000,0,0,0,128000,372645.28746
503260,83591.625139,50063.745113,-2500,0,-2500,47563.745113,36027.880026
503266,35889,36000,0,600,600,36600,-711
503268,108737.65394,76100,0,0,0,76100,32637.653936
503272,86068.79171,65400,0,800,800,66200,19868.79171
503280,61506,43800,0,200,200,44000,17506
503289,199154.79138,49200,0,0,0,49200,149954.79138
503293,131313.13275,46700,0,0,0,46700,84613.13275
503299,61276,33300,35000,4000,39000,72300,-11024
503303,18586.879802,22800,0,0,0,22800,-4213.120198
503308,55752,32520,0,0,0,32520,23232
503309,34088,18000,0,0,0,18000,16088
503313,35616,48000,0,0,0,48000,-12384
503317,81282.110621,42250,0,0,0,42250,39032.110621
503320,42356,31200,0,0,0,31200,11156
503326,32983.588163,30000,0,0,0,30000,2983.5881633
503332,15188,20400,0,0,0,20400,-5212
503338,396,5760,0,0,0,5760,-5364
503342,54000,37200,0,0,0,37200,16800
503358,21592.045358,22868.763593,0,0,0,22868.763593,-1276.718234
503359,92833.207675,72160,0,2000,2000,74160,18673.207675
503365,10814.289403,13380,0,0,0,13380,-2565.710597
503366,139687.80923,58848.297376,0,0,0,58848.297376,80839.511854
503367,25360,16800,0,750,750,17550,7810
503369,35090.352241,36500,0,0,0,36500,-1409.647759
503374,28220,23400,0,0,0,23400,4820
503376,26531.573976,23400,0,0,0,23400,3131.5739759
503379,70261.530201,44400,0,0,0,44400,25861.530201
503380,57011.215407,54000,0,0,0,54000,3011.215407
503384,22892.358546,10920,0,350,350,11270,11622.358546
503386,53118.44514,36000,0,0,0,36000,17118.44514
503393,92401.557178,33600,0,0,0,33600,58801.557178
503410,13000,16200,0,0,0,16200,-3200
503417,55937.509381,40200,0,1500,1500,41700,14237.509381
503429,39864,26013.769794,0,0,0,26013.769794,13850.230206
503431,117030,62530,0,0,0,62530,54500
503435,144500.44084,88000,0,2000,2000,90000,54500.440837
503436,60132,49200,0,0,0,49200,10932
503437,153270,44020,20000,0,20000,64020,89250
503441,100422,66000,23000,8000,31000,97000,3422
503443,116683,44500,0,3000,3000,47500,69183
503448,77209.391807,34400,0,0,0,34400,42809.391807
503449,49513.788849,13764,0,8500,8500,22264,27249.788849
503450,648044.55045,238000,0,0,0,238000,410044.55045
503468,63695.872835,40000,0,2000,2000,42000,21695.872835
503481,61615.544686,40219.544686,0,14500,14500,54719.544686,6896
503487,78700,48000,0,800,800,48800,29900
503488,147494.0552,107000,0,5000,5000,112000,35494.055204
503490,42122.149057,30000,0,0,0,30000,12122.149057
503493,36467,46000,0,1500,1500,47500,-11033
503503,67453.3647,46000,0,0,0,46000,21453.3647
503504,14393.932503,31200,0,350,350,31550,-17156.0675
503506,131088,56400,0,500,500,56900,74188
503513,48740,36000,0,0,0,36000,12740
503518,52480,60000,0,0,0,60000,-7520
503530,80460.403358,30000,0,6000,6000,36000,44460.403358
503532,114661.65777,48120,0,0,0,48120,66541.657766
503535,28846.811333,32200,0,0,0,32200,-3353.188667
503541,66232.236923,66000,0,5000,5000,71000,-4767.763077
503543,39326.851322,24000,0,0,0,24000,15326.851322
503545,43435.093495,36000,0,0,0,36000,7435.0934946
503547,27722.161573,36000,0,0,0,36000,-8277.838427
503548,77663.407866,54000,0,0,0,54000,23663.407866
503551,50899.529941,51600,0,0,0,51600,-700.4700589
503555,52313.040742,25200,1500,0,1500,26700,25613.040742
503560,31121.21608,28200,0,0,0,28200,2921.2160796
503561,98117.225189,62900,0,0,0,62900,35217.225189
503578,111897.0799,56400,0,0,0,56400,55497.079901
503580,64047.140563,28800,0,2000,2000,30800,33247.140563
503593,83133.931173,53700,0,0,0,53700,29433.931173
503609,57020.578355,36000,0,0,0,36000,21020.578355
503610,46907.312093,18288,0,0,0,18288,28619.312093
503618,48583.2,34800,0,0,0,34800,13783.2
503624,68598,41000,0,2000,2000,43000,25598
503626,95172,40800,0,0,0,40800,54372
503629,84462,54100,0,300,300,54400,30062
503633,71436,50600,0,7000,7000,57600,13836
503637,37063.170172,40800,0,3000,3000,43800,-6736.829828
503639,30923.917275,25200,12500,0,12500,37700,-6776.082725
503644,71882.098398,54000,0,0,0,54000,17882.098398
503645,75882.565195,51328.365195,39500,4000,43500,94828.365195,-18945.8
503647,6066,26040,0,0,0,26040,-19974
503671,73440,39600,20000,0,20000,59600,13840
503674,113495.24312,48600,0,5000,5000,53600,59895.243118
503697,65385.193834,39600,-500,20000,19500,59100,6285.1938345
503698,83132,24000,5000,0,5000,29000,54132
503703,84206.682868,27600,23000,8000,31000,58600,25606.682868
503712,70876,45600,10000,0,10000,55600,15276
503716,23318,21600,0,0,0,21600,1718
503728,71244.4,30000,80000,10000,90000,120000,-48755.6
503738,35407.917454,16173.917454,12000,1000,13000,29173.917454,6234
503742,83888.4,61400,0,0,0,61400,22488.4
503747,79150,50400,0,0,0,50400,28750
503755,120880,54000,0,0,0,54000,66880
503757,37640,28800,0,0,0,28800,8840
503764,76636,44400,0,0,0,44400,32236
503765,87628,50400,22500,800,23300,73700,13928
503772,105160,86500,60000,1000,61000,147500,-42340
503777,32071.526327,25497.526327,0,0,0,25497.526327,6574
503785,23532,21360,0,0,0,21360,2172
503786,48230,22200,0,0,0,22200,26030
503788,88102,72000,0,0,0,72000,16102
503789,171510,47800,0,0,0,47800,123710
503790,123328,61100,6000,4000,10000,71100,52228
503792,61312,36000,22000,0,22000,58000,3312
503794,172412.17465,41232.17465,0,0,0,41232.17465,131180
503795,73896,44400,10000,0,10000,54400,19496
503798,60088,48000,0,0,0,48000,12088
503800,34664,21600,0,0,0,21600,13064
503801,52726,38400,0,0,0,38400,14326
503804,66522.68493,51600,40000,0,40000,91600,-25077.31507
503807,44528,39600,0,0,0,39600,4928
503810,39596,28800,0,0,0,28800,10796
503814,69088,39600,0,2000,2000,41600,27488
503820,36454,30000,0,0,0,30000,6454
503828,63446,57600,0,8000,8000,65600,-2154
503832,72240,39600,0,12000,12000,51600,20640
503840,88280,36000,0,5000,5000,41000,47280
503848,52637.91807,38239.91807,40000,0,40000,78239.91807,-25602
503850,105026,56400,0,5000,5000,61400,43626
503855,15016.616629,18000,0,0,0,18000,-2983.383371
503863,42190,26400,0,0,0,26400,15790
503865,482220,60000,80000,1000,81000,141000,341220
503867,26040,24000,0,0,0,24000,2040
503870,68216,30000,4500,2000,6500,36500,31716
503875,59817.886126,50989.886126,5000,0,5000,55989.886126,3828
503876,15542,6960,0,0,0,6960,8582
503878,54176,42000,2000,2000,4000,46000,8176
503879,52270.492485,20500,0,0,0,20500,31770.492485
503882,65417.711319,46000,0,0,0,46000,19417.711319
503890,14964,3000,0,0,0,3000,11964
503895,25154,19800,-5000,300,-4700,15100,10054
503898,632.73952284,9600,0,2000,2000,11600,-10967.26048
503901,18972,14040,0,0,0,14040,4932
503903,47700,34200,4000,2800,6800,41000,6700
503907,91838,45600,0,1000,1000,46600,45238
503908,35420,30000,0,1600,1600,31600,3820
503915,53002,36000,14000,0,14000,50000,3002
503920,71720,43488,21000,0,21000,64488,7232
503922,-7230,52050,5000,0,5000,57050,-64280
503931,83180.789991,53428.789991,0,0,0,53428.789991,29752
503937,39209.540848,36000,0,2000,2000,38000,1209.5408484
503939,27677.450274,19200,-600,0,-600,18600,9077.4502738
503942,52528,26400,0,0,0,26400,26128
503950,39881.6,29400,0,5500,5500,34900,4981.6
503959,29245.562029,32400,0,1000,1000,33400,-4154.437971
503969,42220,40800,0,0,0,40800,1420
503981,46202,30050,0,0,0,30050,16152
503986,21447.078528,12000,0,0,0,12000,9447.0785283
503995,63128,27000,0,0,0,27000,36128
503996,71940,39600,0,0,0,39600,32340
504007,64784.43585,28440,0,3700,3700,32140,32644.43585
504012,75428,53600,0,5000,5000,58600,16828
504014,14280,10800,0,0,0,10800,3480
504019,23332,18000,0,0,0,18000,5332
504020,27540,18000,2000,1000,3000,21000,6540
504022,37242.258376,22800,0,700,700,23500,13742.258376
504025,108802.90556,51600,0,5000,5000,56600,52202.905558
504031,21596.621087,21000,0,0,0,21000,596.62108661
504032,60304.933758,16800,0,0,0,16800,43504.933758
504035,35782.554661,24000,0,2000,2000,26000,9782.554661
504038,13240,12000,0,0,0,12000,1240
504046,80454.888017,24000,0,0,0,24000,56454.888017
504049,50096.8,50400,0,1000,1000,51400,-1303.2
504062,48264,41400,30000,0,30000,71400,-23136
504063,101822.45143,42000,0,0,0,42000,59822.451426
504068,60870,27600,0,0,0,27600,33270
504081,25050.935675,20400,3000,0,3000,23400,1650.9356751
504083,17132,20600,0,0,0,20600,-3468
504085,80744.923999,32400,0,0,0,32400,48344.923999
504086,40396,36000,0,0,0,36000,4396
