NQUEST,Y,YL,YL1,YL2,YT,YTP,YTP1,YTP2,YTA,YTA1,YTA2,YTA3,YM,YM1,YM2,YM3,YC,YCA,YCA1,YCA2,YCF,YCF1,YCF2,YCF3,YCF4
53428,60253.813963,15000,15000,0,35243,35243,35243,0,0,0,0,0,0,0,0,0,10010.813963,9600,0,9600,410.81396291,410.81396291,0,0,0
53440,21436,8000,8000,0,9600,15600,15600,0,-6000,0,0,-6000,0,0,0,0,3836,2400,0,2400,1436,616,820,0,0
53441,49900,0,0,0,17400,32400,32400,0,-15000,0,0,-15000,0,0,0,0,32500,21500,3500,18000,11000,11000,0,0,0
53443,59612,56000,56000,0,0,0,0,0,0,0,0,0,0,0,0,0,3612,0,0,0,3612,1100,820,1692,0
53453,22838,0,0,0,22750,22750,22750,0,0,0,0,0,0,0,0,0,88,0,0,0,88,88,0,0,0
53474,59235.43337,0,0,0,15600,15600,15600,0,0,0,0,0,39993.401878,40638.905448,645.50356992,0,3642.0314918,3000,0,3000,642.03149177,642.03149177,0,0,0
53475,39740,5000,5000,0,34300,34300,34300,0,0,0,0,0,0,0,0,0,440,0,0,0,440,440,0,0,0
53485,11189.248671,0,0,0,11050,11050,11050,0,0,0,0,0,0,0,0,0,139.24867074,0,0,0,139.24867074,139.24867074,0,0,0
53486,107492.51427,28000,28000,0,32500,32500,32500,0,0,0,0,0,0,0,0,0,46992.514275,18600,3000,15600,28392.514275,4202.7229915,14789.791283,9400,0
53495,87981.277353,19500,19500,0,40166,36166,36166,0,4000,0,4000,0,0,0,0,0,28315.277353,11000,2400,8600,17315.277353,5835.2773528,11480,0,0
53504,54954,20000,20000,0,0,0,0,0,0,0,0,0,25000,0,0,25000,9954,7300,0,7300,2654,484,1230,940,0
53520,39024.16061,30000,30000,0,8400,8400,8400,0,0,0,0,0,0,0,0,0,624.16061035,0,0,0,624.16061035,624.16061035,0,0,0
53526,61374.446914,40600,40600,0,19864,19864,19864,0,0,0,0,0,0,0,0,0,910.44691419,8400,0,8400,-7489.553086,510.44691419,0,0,8000
53531,410380,0,0,0,96300,96300,96300,0,0,0,0,0,200000,200000,0,0,114080,38000,0,38000,76080,880,0,75200,0
53549,47248.705163,12000,12000,0,26000,26000,26000,0,0,0,0,0,0,0,0,0,9248.705163,8400,0,8400,848.70516296,204.57671139,644.12845157,0,0
53552,47973.648542,45500,45500,0,0,0,0,0,0,0,0,0,0,0,0,0,2473.6485422,0,0,0,2473.6485422,2473.6485422,0,0,0
53564,85239.470272,0,0,0,57850,57850,57850,0,0,0,0,0,0,0,0,0,27389.470272,25200,0,25200,2189.4702718,79.2,0,2110.2702718,0
53575,61176,58600,58600,0,0,0,0,0,0,0,0,0,0,0,0,0,2576,2400,0,2400,176,1936,0,0,1760
53581,27704,0,0,0,13260,13260,13260,0,0,0,0,0,0,0,0,0,14444,12000,0,12000,2444,2068,0,376,0
53596,30518.814153,26000,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,4518.8141531,0,0,0,4518.8141531,2205.8664407,2312.9477124,0,0
53662,16182,0,0,0,13650,13650,13650,0,0,0,0,0,0,0,0,0,2532,2400,0,2400,132,132,0,0,0
53666,30857.2,28000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,2857.2,6000,0,6000,-3142.8,57.2,0,0,3200
53669,59760,0,0,0,52000,52000,52000,0,0,0,0,0,0,0,0,0,7760,2400,0,2400,5360,660,0,4700,0
53673,23178,0,0,0,-6872,11128,11128,0,-18000,0,0,-18000,18000,18000,0,0,12050,9600,0,9600,2450,1980,0,470,0
53676,14880,0,0,0,9230,9230,9230,0,0,0,0,0,0,0,0,0,5650,4800,0,4800,850,440,410,0,0
53677,34999,0,0,0,30657,33657,33657,0,-3000,0,0,-3000,0,0,0,0,4342,4100,0,4100,242,242,0,0,0
53720,41722,0,0,0,41370,41370,41370,0,0,0,0,0,0,0,0,0,352,0,0,0,352,352,0,0,0
53741,41358.894609,0,0,0,28600,28600,28600,0,0,0,0,0,0,0,0,0,12758.894609,7200,0,7200,5558.8946086,4579.6982237,979.19638492,0,0
53751,46194.019405,0,0,0,0,0,0,0,0,0,0,0,35000,40000,5000,0,11194.019405,8400,0,8400,2794.0194053,2794.0194053,0,0,0
