NQUEST,NORD,YL2,YL1,YTP1,YTP2,YTA1,YTA2,YM3,YL,YTP,YTA3,YTA,YT,YM1,YM2,YM,YCA1,YCA2,YCA,YCF1,YCF2,YCF3,YCF4,YCF,YC,Y
508174,2,0,0,0,0,0,0,0,0,0,16800,16800,16800,0,0,0,0,0,0,0,0,0,0,0,0,16800
508177,1,0,0,12410,0,0,0,15000,0,12410,-10000,-10000,2410,0,0,15000,23000,15000,38000,787.89358748,0,4700,0,5487.8935875,43487.893587,60897.893587
508180,1,0,0,15860,0,0,0,0,0,15860,0,0,15860,25000,1666.6666667,23333.333333,0,13700,13700,440.62536638,0,0,0,440.62536638,14140.625366,53333.9587
508180,2,0,0,4550,0,0,0,0,0,4550,0,0,4550,0,0,0,0,0,0,0,0,0,0,0,0,4550
508180,3,0,0,0,0,0,0,0,0,0,-24000,-24000,-24000,20000,1333.3333333,18666.666667,0,0,0,0,0,0,0,0,0,-5333.333333
508182,1,0,37000,0,0,0,0,0,37000,0,0,0,0,0,0,0,0,21600,21600,920.50569914,0,0,0,920.50569914,22520.505699,59520.505699
508183,1,0,25000,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,12000,12000,344.81252292,0,0,0,344.81252292,12344.812523,37344.812523
508183,2,0,19000,0,0,0,0,0,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19000
508183,3,0,25000,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000
508183,5,0,0,26000,0,0,0,0,0,26000,0,0,26000,0,0,0,0,0,0,0,0,0,0,0,0,26000
508185,1,0,0,0,0,0,0,0,0,0,0,0,0,40000,0,40000,0,0,0,1232,0,0,0,1232,1232,41232
508187,1,0,0,32500,0,0,0,0,0,32500,0,0,32500,0,0,0,0,0,0,1148.7848177,0,0,0,1148.7848177,1148.7848177,33648.784818
508187,2,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,3000,0,0,0,0,0,0,0,0,0,3000
508189,1,0,20000,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,18000,18000,0,0,0,0,0,18000,38000
508191,1,0,19000,0,0,0,0,0,19000,0,0,0,0,0,0,0,0,14400,14400,440,0,0,0,440,14840,33840
508191,2,2300,19000,0,0,0,0,0,21300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21300
508192,1,0,22000,16200,0,0,0,0,22000,16200,0,0,16200,0,0,0,0,401.13842805,401.13842805,660,0,4230,0,4890,5291.138428,43491.138428
508192,3,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,18000,0,0,0,0,0,0,0,0,0,18000
508194,1,0,0,19500,0,0,0,0,0,19500,0,0,19500,0,0,0,0,18000,18000,440,0,0,0,440,18440,37940
508194,2,0,0,13000,0,0,0,0,0,13000,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,13000
508195,1,0,30000,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,22400,22400,1281.3351382,0,0,560,721.33513823,23121.335138,53121.335138
508195,2,0,30000,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000
508196,1,0,0,15600,0,0,0,0,0,15600,17000,17000,32600,0,0,0,35000,24000,59000,1498.9570614,0,0,0,1498.9570614,60498.957061,93098.957061
508196,2,0,0,0,0,0,0,0,0,0,20000,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,20000
508198,1,0,0,44000,0,0,0,0,0,44000,0,0,44000,0,0,0,0,24000,24000,1164.504197,0,0,0,1164.504197,25164.504197,69164.504197
508198,2,4000,35000,0,0,0,0,0,39000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39000
508200,1,500,35000,0,0,0,0,0,35500,0,0,0,0,0,0,0,0,0,0,726.14428167,0,0,0,726.14428167,726.14428167,36226.144282
508200,2,0,0,0,0,0,0,0,0,0,0,0,0,30000,5000,25000,0,0,0,0,0,0,0,0,0,25000
508203,1,0,0,10400,0,0,0,0,0,10400,0,0,10400,30000,0,30000,0,24400,24400,2200,0,0,0,2200,26600,67000
508205,1,3000,60000,0,0,0,0,0,63000,0,15000,15000,15000,0,0,0,3000,0,3000,1584,1640,1880,240,4864,7864,85864
508205,4,0,25000,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000
508207,1,0,0,0,0,0,0,0,0,0,0,0,0,120000,3000,117000,0,91000,91000,659.73755405,0,17732.294427,0,18392.031981,109392.03198,226392.03198
508208,1,0,28000,0,0,0,0,0,28000,0,0,0,0,0,0,0,0,0,0,724.03745873,0,0,0,724.03745873,724.03745873,28724.037459
508210,1,0,24000,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,0,0,669.59574671,0,0,0,669.59574671,669.59574671,24669.595747
508215,1,0,25000,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,0,539.94902281,0,0,0,539.94902281,539.94902281,25539.949023
508219,1,0,0,32500,0,0,0,0,0,32500,0,0,32500,0,0,0,0,24000,24000,528,0,0,0,528,24528,57028
508219,2,0,8000,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000
508219,4,0,20000,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000
508220,1,0,30000,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,18000,18000,1348.4596087,0,0,0,1348.4596087,19348.459609,49348.459609
508220,2,0,30000,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000
508222,1,0,15000,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,962.70890963,0,0,0,962.70890963,962.70890963,15962.70891
508222,2,0,22000,0,0,0,0,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000
508225,1,0,50000,0,0,0,0,0,50000,0,0,0,0,0,0,0,0,0,0,907.36256941,0,0,0,907.36256941,907.36256941,50907.362569
508225,3,0,7000,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000
508225,4,0,8000,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000
508228,1,500,30000,0,0,0,0,0,30500,0,0,0,0,0,0,0,0,0,0,264,0,0,0,264,264,30764
508230,1,0,0,0,0,0,0,0,0,0,0,0,0,24247.933884,24.79338843,24223.140496,0,14400,14400,999.55283139,2813.4607055,0,0,3813.0135369,18213.013537,42436.154033
508230,3,0,0,0,0,0,0,0,0,0,0,0,0,51752.066116,2975.2066116,48776.859504,0,0,0,0,0,0,0,0,0,48776.859504
508231,1,0,0,18200,0,0,0,0,0,18200,0,0,18200,20000,0,20000,564,0,564,2200,820,0,0,3020,3584,41784
508231,2,0,24000,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24000
508231,3,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,20000,0,0,0,0,0,0,0,0,0,20000
508232,1,0,48000,0,0,0,0,0,48000,0,0,0,0,0,0,0,0,14400,14400,892.64923916,0,0,0,892.64923916,15292.649239,63292.649239
508233,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907.48171408,0,0,24,883.48171408,883.48171408,883.48171408
508235,1,0,30000,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,17000,17000,220,0,188,0,408,17408,47408
508236,1,0,21000,0,0,0,0,0,21000,0,0,0,0,0,0,0,0,0,0,140.34922558,0,0,0,140.34922558,140.34922558,21140.349226
508237,1,0,30000,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,460.06846678,0,0,0,460.06846678,460.06846678,30460.068467
508237,2,0,16000,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000
508237,5,0,0,9600,0,0,0,0,0,9600,0,0,9600,0,0,0,0,0,0,0,0,0,0,0,0,9600
508240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10590.058175,10590.058175,1139.8391727,8826.0382199,20811.42714,0,30777.304532,41367.362708,41367.362708
508245,1,0,0,0,0,0,0,0,0,0,0,0,0,33157.894737,10426.222582,22731.672155,0,0,0,3960,0,0,0,3960,3960,26691.672155
508245,2,0,0,0,0,0,0,0,0,0,0,0,0,33157.894737,10426.222582,22731.672155,0,0,0,0,0,0,0,0,0,22731.672155
508245,3,0,0,0,0,0,0,0,0,0,0,0,0,3684.2105263,1158.4691758,2525.7413505,0,0,0,0,0,0,0,0,0,2525.7413505
508246,1,0,17000,0,0,0,0,0,17000,0,7200,7200,7200,0,0,0,0,0,0,598.81644737,0,973.07539462,4400,-2828.108158,-2828.108158,21371.891842
508247,1,0,0,11050,0,0,0,0,0,11050,0,0,11050,0,0,0,0,0,0,0,0,0,0,0,0,11050
508247,2,0,10800,0,0,0,0,0,10800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10800
508250,1,0,0,0,0,0,0,0,0,0,0,0,0,22000,0,22000,0,0,0,781.5702299,0,0,0,781.5702299,781.5702299,22781.57023
508252,1,0,49400,0,0,0,0,0,49400,0,0,0,0,0,0,0,0,0,0,220,0,0,0,220,220,49620
508254,1,0,0,0,0,0,0,0,0,0,0,0,0,36000,378.99067675,35621.009323,1200,20400,21600,348.84885026,0,0,7200,-6851.15115,14748.84885,50369.858174
508260,1,0,15000,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,996.07167068,0,0,0,996.07167068,996.07167068,15996.071671
508263,1,0,26500,0,0,0,0,0,26500,0,0,0,0,0,0,0,0,5000,5000,1778.8333992,0,0,0,1778.8333992,6778.8333992,33278.833399
508263,4,0,0,14950,2000,0,0,0,0,16950,0,0,16950,0,0,0,0,0,0,0,0,0,0,0,0,16950
508268,1,2400,42000,0,0,0,0,0,44400,0,0,0,0,0,0,0,0,10200,10200,308,0,658,0,966,11166,55566
508268,2,0,0,0,0,0,0,0,0,0,0,0,0,6500,0,6500,0,0,0,0,0,0,0,0,0,6500
508270,1,0,35000,0,0,0,0,0,35000,0,0,0,0,0,0,0,0,24000,24000,1760,0,0,0,1760,25760,60760
508270,2,0,27000,0,0,0,0,0,27000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27000
508279,1,0,28000,0,0,0,0,0,28000,0,0,0,0,0,0,0,0,0,0,473.15309958,0,0,0,473.15309958,473.15309958,28473.1531
508280,1,0,27000,0,0,0,0,0,27000,0,0,0,0,0,0,0,0,8400,8400,326.17417309,0,0,0,326.17417309,8726.1741731,35726.174173
508281,1,0,53000,0,0,0,0,0,53000,0,0,0,0,0,0,0,0,0,0,3080,0,0,0,3080,3080,56080
508283,1,0,0,13780,0,0,0,0,0,13780,0,0,13780,0,0,0,0,0,0,176,0,0,0,176,176,13956
508283,2,0,6000,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000
508287,1,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,15000,0,14700,14700,1584,1312,4081.2075395,0,6977.2075395,21677.20754,36677.20754
508296,1,0,30000,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,12000,12000,88,0,0,400,-312,11688,41688
508298,1,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,18000,0,18000,18000,1084.2769918,6102.9518783,5719.8536687,0,12907.082539,30907.082539,48907.082539
508298,2,0,6000,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000
508303,1,0,0,0,0,0,0,0,0,0,-12000,-12000,-12000,30000,10000,20000,24000,1500,25500,1540,0,0,1040,500,26000,34000
508303,2,0,0,0,0,0,0,0,0,0,0,0,0,30000,10000,20000,0,0,0,0,0,0,0,0,0,20000
508303,3,0,0,9100,0,0,0,0,0,9100,0,0,9100,0,0,0,0,0,0,0,0,0,0,0,0,9100
508305,1,0,0,21000,0,0,0,0,0,21000,0,0,21000,0,0,0,0,0,0,132,0,0,0,132,132,21132
508305,2,0,0,9800,0,0,0,0,0,9800,0,0,9800,0,0,0,0,0,0,0,0,0,0,0,0,9800
508305,3,0,29000,0,0,0,0,0,29000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29000
508306,1,0,27000,0,0,0,0,0,27000,0,0,0,0,0,0,0,0,8400,8400,0,0,0,0,0,8400,35400
508306,3,0,0,0,0,0,0,0,0,0,0,0,0,20000,1000,19000,0,0,0,0,0,0,0,0,0,19000
508307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228000,228000,1340.0662068,0,85597.829762,0,86937.895969,314937.89597,314937.89597
508308,1,0,0,0,0,0,0,0,0,0,0,0,0,28000,5000,23000,0,0,0,972.65369404,0,0,0,972.65369404,972.65369404,23972.653694
508309,1,0,60000,0,0,0,0,0,60000,0,0,0,0,0,0,0,0,12000,12000,1540,0,0,0,1540,13540,73540
508309,2,0,30000,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000
508311,1,3000,30000,0,0,0,0,0,33000,0,0,0,0,0,0,0,0,8400,8400,308,0,0,0,308,8708,41708
508311,2,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,6000
508314,1,0,0,0,0,0,0,0,0,0,14400,14400,14400,0,0,0,0,0,0,70.238133955,0,0,0,70.238133955,70.238133955,14470.238134
508314,2,0,0,0,0,0,0,0,0,0,12000,12000,12000,0,0,0,0,0,0,0,0,0,0,0,0,12000
508318,1,0,0,14300,0,0,0,0,0,14300,0,0,14300,0,0,0,0,9600,9600,220,0,0,0,220,9820,24120
508318,2,0,0,6500,0,0,0,0,0,6500,0,0,6500,0,0,0,0,0,0,0,0,0,0,0,0,6500
508320,1,0,0,0,0,0,0,0,0,0,1450,1450,1450,14000,0,14000,0,12000,12000,352,0,0,0,352,12352,27802
508320,2,0,26000,0,0,0,0,0,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26000
508323,1,10000,33000,0,0,0,0,0,43000,0,0,0,0,0,0,0,0,9600,9600,880,0,0,0,880,10480,53480
508327,1,0,0,19500,0,0,0,0,0,19500,0,0,19500,0,0,0,0,0,0,3080,0,0,0,3080,3080,22580
508328,1,500,40000,0,0,0,0,0,40500,0,0,0,0,0,0,0,0,0,0,3080,0,0,0,3080,3080,43580
508328,2,0,0,0,0,0,0,0,0,0,0,0,0,36000,2000,34000,0,0,0,0,0,0,0,0,0,34000
508330,1,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,18000,0,14400,14400,924.09601247,0,0,0,924.09601247,15324.096012,33324.096012
508331,1,0,0,0,0,0,0,0,0,0,0,0,0,40000,5000,35000,0,40000,40000,2517.2522065,0,0,0,2517.2522065,42517.252207,77517.252207
508331,2,0,0,0,0,0,0,0,0,0,0,0,0,40000,5000,35000,0,0,0,0,0,0,0,0,0,35000
508332,1,0,18000,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,12000,12000,887.75429613,0,0,0,887.75429613,12887.754296,30887.754296
508332,2,0,0,0,0,0,0,0,0,0,0,0,0,28000,0,28000,0,0,0,0,0,0,0,0,0,28000
508333,1,0,0,18083,0,0,0,0,0,18083,0,0,18083,0,0,0,0,14400,14400,976.96326949,0,1886.3904088,0,2863.3536783,17263.353678,35346.353678
508333,2,0,0,16588,0,0,0,0,0,16588,0,0,16588,0,0,0,0,0,0,0,0,0,0,0,0,16588
508334,1,0,0,0,0,0,0,0,0,0,0,0,0,16000,0,16000,0,13200,13200,1056,0,9400,0,10456,23656,39656
508334,3,0,0,0,0,0,0,0,0,0,0,0,0,6000,3605.0053268,2394.9946732,0,0,0,0,0,0,0,0,0,2394.9946732
508335,1,0,60000,0,0,0,0,0,60000,0,0,0,0,0,0,0,0,9600,9600,231.60897599,0,0,0,231.60897599,9831.608976,69831.608976
508335,2,0,40000,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000
508336,1,0,38000,0,0,0,0,0,38000,0,0,0,0,0,0,0,0,0,0,926.59258334,2808.2105644,0,0,3734.8031478,3734.8031478,41734.803148
508336,2,0,30000,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000
508338,1,0,0,0,0,0,0,0,0,0,0,0,0,80000,15000,65000,0,31361.618327,31361.618327,10243.643552,0,0,0,10243.643552,41605.261879,106605.26188
508339,1,0,29000,0,0,0,0,0,29000,0,0,0,0,0,0,0,0,12000,12000,263.45442445,0,0,0,263.45442445,12263.454424,41263.454424
508342,1,0,120000,0,0,0,0,0,120000,0,-3500,-3500,-3500,0,0,0,0,31000,31000,19305.068072,0,0,0,19305.068072,50305.068072,166805.06807
508346,1,0,27950,0,0,0,0,0,27950,0,0,0,0,0,0,0,0,0,0,220,0,0,0,220,220,28170
508349,1,6000,80000,0,0,0,0,0,86000,0,-10000,-10000,-10000,0,0,0,0,0,0,755.06145026,0,0,0,755.06145026,755.06145026,76755.06145
508351,1,0,30000,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,220,0,0,0,220,220,30220
508353,1,0,24000,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,14400,14400,440,0,0,12000,-11560,2840,26840
508353,2,0,27000,0,0,0,0,0,27000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27000
508354,1,0,0,0,0,0,0,0,0,0,0,0,0,25000,0,25000,0,21600,21600,1320,0,0,0,1320,22920,47920
508354,2,0,22000,0,0,0,0,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000
508356,1,0,50000,0,0,0,0,0,50000,0,0,0,0,0,0,0,0,0,0,272.95454759,0,0,0,272.95454759,272.95454759,50272.954548
508360,1,0,0,11200,0,0,0,0,0,11200,0,0,11200,0,0,0,0,7533.9431329,7533.9431329,0,0,0,0,0,7533.9431329,18733.943133
508362,1,2640,20000,0,0,0,0,0,22640,0,0,0,0,0,0,0,0,7700,7700,132,0,0,0,132,7832,30472
508365,1,0,0,0,0,0,0,0,0,0,0,0,0,29800.130897,0,29800.130897,0,0,0,572.28057773,0,0,240,332.28057773,332.28057773,30132.411474
508366,1,0,150000,0,0,0,0,0,150000,0,-24000,-24000,-24000,0,0,0,0,30000,30000,24255.234328,4489.244067,0,0,28744.478395,58744.478395,184744.47839
508367,1,0,0,144000,0,0,0,0,0,144000,-50000,-50000,94000,0,0,0,0,40200,40200,9167.2056818,8200,56400,0,73767.205682,113967.20568,207967.20568
508367,2,0,0,12000,0,0,0,0,0,12000,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,12000
508372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9600,9600,68.725634331,0,0,0,68.725634331,9668.7256343,9668.7256343
508372,2,0,25000,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000
508374,1,0,0,0,0,0,0,38000,0,0,0,0,0,0,0,38000,0,12000,12000,3149.9109232,0,0,1600,1549.9109232,13549.910923,51549.910923
508375,1,0,32000,0,0,0,0,0,32000,0,0,0,0,0,0,0,0,15600,15600,1352.4819564,0,0,0,1352.4819564,16952.481956,48952.481956
508375,2,0,15000,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000
508377,1,0,25000,0,0,0,0,0,25000,0,-4800,-4800,-4800,0,0,0,0,0,0,0,0,0,0,0,0,20200
508378,1,0,0,0,0,0,0,0,0,0,0,0,0,16000,5000,11000,0,12000,12000,907.73146857,0,0,0,907.73146857,12907.731469,23907.731469
508380,1,0,21000,0,0,0,0,0,21000,0,0,0,0,0,0,0,0,12000,12000,825.25115839,0,0,800,25.251158385,12025.251158,33025.251158
508380,2,0,10000,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000
508381,1,0,0,5200,2000,0,0,0,0,7200,0,0,7200,0,0,0,0,25000,25000,352,7790,0,0,8142,33142,40342
508381,2,0,0,9100,0,0,0,0,0,9100,0,0,9100,0,0,0,0,0,0,0,0,0,0,0,0,9100
508385,1,0,19500,0,0,0,0,0,19500,0,0,0,0,0,0,0,0,18000,18000,988.40235753,0,0,0,988.40235753,18988.402358,38488.402358
508385,2,0,0,0,0,0,0,0,0,0,0,0,0,10000,1000,9000,0,0,0,0,0,0,0,0,0,9000
508387,1,0,20000,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,14400,14400,315.47861276,0,0,0,315.47861276,14715.478613,34715.478613
508389,1,0,0,0,0,0,0,0,0,0,0,0,0,35000,10000,25000,0,0,0,176,0,0,0,176,176,25176
508395,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,7200,782.98755888,0,0,0,782.98755888,7982.9875589,7982.9875589
508395,3,0,24000,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24000
508397,1,0,0,0,0,0,0,0,0,0,0,0,0,80000,1000,79000,0,24000,24000,1951.7157653,0,0,0,1951.7157653,25951.715765,104951.71577
508397,2,0,25000,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000
508398,1,0,0,18148,6000,0,0,0,0,24148,0,0,24148,0,0,0,0,41600,41600,1269.6959347,0,0,0,1269.6959347,42869.695935,67017.695935
508399,1,0,0,0,0,0,0,0,0,0,0,0,0,18000,444.8118914,17555.188109,0,0,0,352,0,0,0,352,352,17907.188109
508402,1,0,0,16900,0,0,0,0,0,16900,0,0,16900,0,0,0,0,7200,7200,176,4100,0,0,4276,11476,28376
508404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.114974293,0,0,0,74.114974293,74.114974293,74.114974293
508412,1,0,0,6000,0,0,0,0,0,6000,1900,1900,7900,0,0,0,2400,21600,24000,0,0,0,0,0,24000,31900
508416,1,0,0,39000,0,0,0,0,0,39000,0,0,39000,0,0,0,0,12000,12000,1658.3869525,0,0,0,1658.3869525,13658.386953,52658.386953
508416,2,0,0,11700,0,0,0,0,0,11700,0,0,11700,0,0,0,0,0,0,0,0,0,0,0,0,11700
508416,3,0,0,0,0,0,5000,0,0,0,7000,12000,12000,0,0,0,0,0,0,0,0,0,0,0,0,12000
508424,1,2425.2184538,80000,0,0,0,0,0,82425.218454,0,0,0,0,0,0,0,0,18800,18800,1485.2508264,0,11915.246834,0,13400.49766,32200.49766,114625.71611
508424,2,0,30000,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000
508426,1,0,0,16900,0,0,0,0,0,16900,0,0,16900,0,0,0,0,12000,12000,2902.0395057,0,0,0,2902.0395057,14902.039506,31802.039506
508426,2,0,0,23400,0,0,0,0,0,23400,0,0,23400,0,0,0,0,0,0,0,0,0,0,0,0,23400
508427,1,0,0,0,0,0,0,0,0,0,13980,13980,13980,0,0,0,0,12000,12000,213.11598061,0,0,0,213.11598061,12213.115981,26193.115981
508436,1,0,50000,0,0,0,0,0,50000,0,0,0,0,0,0,0,0,12000,12000,734.06721949,1640,0,0,2374.0672195,14374.067219,64374.067219
508437,1,0,80000,0,0,0,0,0,80000,0,0,0,0,0,0,0,0,12000,12000,145.8781775,0,0,0,145.8781775,12145.878178,92145.878178
508440,1,0,0,20800,0,0,0,0,0,20800,0,0,20800,0,0,0,0,9600,9600,758.89348061,0,0,0,758.89348061,10358.893481,31158.893481
508444,1,0,24000,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,12000,12000,220,0,1880,0,2100,14100,38100
508446,1,0,42000,0,0,0,0,0,42000,0,0,0,0,0,0,0,0,10800,10800,356.4,0,6768,5619.2,1505.2,12305.2,54305.2
508446,2,0,32500,0,0,0,0,0,32500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32500
508447,1,0,0,10400,0,0,0,0,0,10400,0,0,10400,0,0,0,0,0,0,368.28863028,0,0,0,368.28863028,368.28863028,10768.28863
508454,1,5000,55000,0,0,0,0,0,60000,0,0,0,0,0,0,0,0,15600,15600,941.91583858,0,0,0,941.91583858,16541.915839,76541.915839
508458,1,0,0,0,0,0,0,0,0,0,0,0,0,24000,5000,19000,0,0,0,1760,0,0,0,1760,1760,20760
508458,2,0,33000,0,0,0,0,0,33000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000
508458,4,0,0,9100,0,0,0,0,0,9100,0,0,9100,0,0,0,0,0,0,0,0,0,0,0,0,9100
508460,1,0,0,0,0,0,0,0,0,0,24000,24000,24000,0,0,0,0,18000,18000,322.8054596,0,0,0,322.8054596,18322.80546,42322.80546
508463,1,0,0,12610,3000,0,0,0,0,15610,0,0,15610,0,0,0,0,14400,14400,925.46690947,0,0,0,925.46690947,15325.466909,30935.466909
508465,1,0,27000,0,0,0,0,0,27000,0,0,0,0,0,0,0,0,8400,8400,295.82111912,0,0,4800,-4504.178881,3895.8211191,30895.821119
508471,1,0,60000,0,0,0,0,0,60000,0,0,0,0,0,0,0,0,11100,11100,2376,0,2350,4000,726,11826,71826
508473,1,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,30000,0,0,0,842.27887632,0,1128,0,1970.2788763,1970.2788763,31970.278876
508473,2,0,0,0,0,0,0,0,0,0,0,0,0,24000,10000,14000,0,0,0,0,0,0,0,0,0,14000
508475,1,0,45000,0,0,0,0,0,45000,0,0,0,0,0,0,0,0,14400,14400,1760,0,0,0,1760,16160,61160
508477,1,0,47000,0,0,0,0,0,47000,0,0,0,0,0,0,0,0,0,0,489.74401931,0,0,0,489.74401931,489.74401931,47489.744019
508478,1,0,30000,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,12000,12000,585.06425718,0,0,0,585.06425718,12585.064257,42585.064257
508478,2,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,12000
508479,1,0,0,16900,0,0,0,0,0,16900,0,0,16900,0,0,0,0,7200,7200,0,0,0,0,0,7200,24100
508487,1,0,40000,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0,88,0,0,0,88,88,40088
508487,2,0,12000,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000
508491,1,0,26000,0,0,0,0,0,26000,0,0,0,0,0,0,0,0,0,0,264,0,0,0,264,264,26264
508493,1,0,0,0,0,0,0,0,0,0,0,0,0,27000,10000,17000,0,14000,14000,967.08916029,16025.733074,0,0,16992.822235,30992.822235,47992.822235
508494,1,0,0,10400,0,0,0,0,0,10400,0,0,10400,0,0,0,0,18000,18000,1296.1455309,1290.0985939,0,3579.5672961,-993.3231713,17006.676829,27406.676829
508494,2,0,0,26000,0,0,0,0,0,26000,0,0,26000,0,0,0,0,0,0,0,0,0,0,0,0,26000
508495,1,0,0,26000,0,0,0,0,0,26000,0,0,26000,0,0,0,0,24000,24000,1226.7371555,0,1410,0,2636.7371555,26636.737156,52636.737156
508495,2,0,32000,0,0,0,0,0,32000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32000
508496,1,0,0,35100,0,0,0,0,0,35100,0,0,35100,0,0,0,0,9600,9600,1232.0882995,0,0,0,1232.0882995,10832.0883,45932.0883
508496,2,0,0,14300,0,0,0,0,0,14300,0,0,14300,0,0,0,0,0,0,0,0,0,0,0,0,14300
508499,1,0,0,20800,0,0,0,0,0,20800,0,0,20800,0,0,0,0,0,0,660,0,0,0,660,660,21460
508503,1,0,0,0,0,0,0,0,0,0,0,0,0,50000,500,49500,0,0,0,635.75462018,0,0,0,635.75462018,635.75462018,50135.75462
508505,1,0,35000,0,0,0,0,0,35000,0,0,0,0,0,0,0,0,14400,14400,3520,0,14100,0,17620,32020,67020
508505,2,0,0,4800,0,0,0,0,0,4800,0,0,4800,0,0,0,0,0,0,0,0,0,0,0,0,4800
