NQUEST,ANABIT,GODABIT,UNIPRO,QUOPRO,ASCLIMA,ASSISMA,ANPOSS,PRO1,PRO2,PRO3,PRO4,PRO5,PRO6,PRO7,PRO8,PRO9,POSS1,IMPACQ2,FITTONOP,TFITTONOP,TFITTO,TIPOAFF2,DFITTOM,TFITTOM,PROPRIET2,TFITIMP,RITAFF,SUPAB,ANCOSTR,BAGNI,VALABIT,TRASFAB,TRASFAB_MOT,ALTRAB,NALTRAB,ALTRFAB,NALTRFAB,TERAGR,NTERAGR,TERNAGR,NTERNAGR,DETRIMM1,DETRIMM2,DETRIMM3,DETRIMM4,DETRIMM5,DETRIMM6,DETRIMM7,PROBCLIMA,REDCLIMA,PATCLIMA,ANTIC,ANTICIPI,DEBITA1,NDEBITA1,FONDGAR,DEBITA2,NDEBITA2,DEBITC,NDEBITC,DEBITD,NDEBITD,DEBITE,NDEBITE,DEBITF,NDEBITF,DEBITG,NDEBITG,CHIFINMUT1,CHIFINCONS1,RITARDO,CREDIT,TCREDIT,DEBIT,TDEBIT,MUTUOR2_BIS,FMUTRIF2_BIS,MUTUOE2_BIS,MUTUORIF,REAPMUT2_BIS,MUTUORIC2_BIS,PARMUTUO1,PARMUTUO2,PARMUTES1,PARMUTES2,PARFRA1,PARFRA2,NUMFRA1,NUMFRA2,PARANN,PARDEC,PARDUR,PARDUR_1,PARTAS,PARPOSS,PARPOSSCHI,DOCSEZD
1031156,2003,1,1,,2,2,2003,1,0,0,0,0,0,0,0,0,1,180000,,,,,,,,600,,80,1953,1,190000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,5,4,4,2,,2,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,,,,,,,0,,,,,,,2
1031173,2010,1,1,,2,2,2010,1,0,0,0,0,0,0,0,0,1,60000,,,,,,,,500,,70,2010,1,65000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,3,4,4,2,,2,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,,,,,,,0,,,,,,,2
1031175,1970,1,1,,2,2,1970,1,0,0,0,0,0,0,0,0,1,90000,,,,,,,,500,,80,1969,1,75000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,3,4,4,2,,2,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,,,,,,,0,,,,,,,2
1031191,1998,1,1,,2,2,1998,1,0,0,0,0,0,0,0,0,3,40000,,,,,,,,600,,100,1990,2,200000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,80,1,1,2,,2,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,2,,,,,,,,0,,,,,,,2
1031211,2010,2,,,,,,,,,,,,,,,,,,,500,2,2,,2,,1,90,1980,1,98000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,3,4,4,2,,,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,2,2,,,,,,,0,,,,,,,2
1031213,2004,1,1,,2,2,2004,1,0,0,0,0,0,0,0,0,1,365000,,,,,,,,2000,,210,1965,2,700000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,40,3,3,2,,1,1,3,2,,2,,2,,2,,2,,2,,3,,2,2,,2,,1,1,1,,,2,2,,,,,,,,0,,,,,,,2
1031214,2000,2,,,,,,1,0,0,0,0,0,0,0,0,,,,,500,1,2,,2,,2,90,2000,1,85000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,3,4,4,2,,,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,3,,,,,,,,0,,,,,,,2
1031220,2002,1,1,,2,2,2020,1,0,0,0,0,0,0,0,0,1,75000,,,,,,,,600,,72,1999,1,125000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,3,3,3,2,,2,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,3,,,,,,,,0,,,,,,,2
1031223,1997,1,1,,2,2,1997,1,0,0,0,0,0,0,0,0,1,60000,,,,,,,,500,,60,1995,1,60000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,3,4,4,2,,2,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,,,,,,,0,,,,,,,2
1031237,2015,5,,,,,,1,0,0,0,0,0,0,0,0,,,,,,,,,1,500,,55,1980,1,85000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,3,4,4,2,,2,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,,,,,,,0,,,,,,,2
1031241,2015,1,1,,2,2,2011,1,1,0,0,0,0,0,0,0,1,160000,,,,,,,,600,,120,1978,1,150000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,70,2,2,2,,1,1,1,2,,1,1,1,1,2,,2,,2,,1,1,2,2,,2,,1,2,1,,,2,2,2,,,,,,,0,,,,,,,2
1031245,1992,1,1,,2,2,1992,1,0,0,0,0,0,0,0,0,1,180000,,,,,,,,600,,110,1992,2,200000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,3,4,4,2,,2,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,,,,,,,0,,,,,,,2
1031247,2014,1,1,,1,1,2014,1,0,0,1,0,0,0,0,0,1,260000,,,,,,,,500,,120,2010,2,260000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,70,1,1,2,,1,1,3,2,,2,,2,,2,,2,,2,,1,,2,2,,2,,2,,,,,2,2,,,,,,,,0,,,,,,,2
1031261,2017,1,1,,2,2,2017,1,1,0,0,0,0,0,0,0,1,140000,,,,,,,,600,,80,1980,1,160000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,3,4,4,2,,2,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,3,3,,,,,,,0,,,,,,,2
1031279,2016,5,,,,,,1,0,0,0,0,0,0,0,0,,,,,,,,,2,400,,80,1985,1,100000,2,,1,1,2,,2,,2,,2,2,2,2,2,2,2,40,2,4,2,,2,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,1,,,,2,,,,1976,,14,,5,3,,2
1031282,2016,5,,,,,,,,,,,,,,,,,,,,,,,1,600,,120,1988,2,120000,1,5,2,,2,,2,,2,,2,2,2,2,2,2,2,100,3,3,2,,2,,,2,,1,1,2,,2,,2,,2,,,1,2,2,,1,700,1,2,1,,,,3,2,,,,,,,0,,,,,,,2
1031296,2017,1,1,,2,2,2016,1,0,0,0,0,0,0,0,0,1,10000,,,,,,,,400,,70,1940,1,50000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,80,2,2,2,,2,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,2,2,,,,,,,0,,,,,,,2
1031298,2000,2,,,,,,1,0,0,0,0,0,0,0,0,,,,,250,2,2,,2,,1,40,1995,1,55000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,3,4,4,2,,,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,3,,,,,,,,0,,,,,,,2
1031315,2019,1,1,,2,2,2019,1,0,0,0,0,0,0,0,0,1,130000,,,,,,,,500,,85,1990,1,125000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,3,4,4,2,,2,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,,,,,,,0,,,,,,,2
1031328,2018,1,1,,2,2,2018,0,1,0,0,0,0,0,0,0,1,200000,,,,,,,,700,,120,2015,2,250000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,50,3,3,2,,1,1,1,2,,2,,2,,2,,2,,2,,1,,2,2,,2,,2,,,,,2,,,,,,,,,0,,,,,,,2
1031330,2018,1,1,,2,1,2016,1,1,0,0,0,0,0,0,0,1,180000,,,,,,,,700,,110,1960,2,200000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,15,3,3,2,,2,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,,,,,,,0,,,,,,,2
1031335,2010,2,,,,,,1,0,0,0,0,0,0,0,0,,,,,300,1,2,,2,,1,60,2010,1,65000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,3,4,4,2,,,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,3,,,,,,,,0,,,,,,,2
1031337,2017,1,1,,2,2,2017,0,1,0,0,0,0,0,0,0,3,80000,,,,,,,,500,,90,1963,1,100000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,80,1,1,2,,2,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,,,,,,,0,,,,,,,2
1031359,2011,1,1,,2,2,2022,1,0,0,0,0,0,0,0,0,1,90000,,,,,,,,450,,70,1960,2,70000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,85,3,3,2,,2,,,2,,2,,1,1,2,,2,,2,,,1,2,2,,2,,1,2,1,,,2,,,,,,,,,0,,,,,,,2
1031364,2016,1,1,,2,2,2017,1,0,0,0,0,0,0,0,0,1,30000,,,,,,,,250,,67,1960,1,40000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,0,,,2,,2,,,2,,2,,1,1,2,,2,,2,,,1,2,2,,1,5000,2,,,,,2,2,,,,,,,,0,,,,,,,2
1031372,2019,1,1,,2,2,2019,1,0,0,0,0,0,0,0,0,1,100000,,,,,,,,700,,121,1965,1,150000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,50,2,4,2,,2,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,1,,,,1,,1,,0,11,,1,5,3,,2
1031377,2019,2,,,,,,,,,,,,,,,,,,,350,2,2,,2,,1,60,1970,1,100000,2,,1,1,2,,2,,2,,2,2,2,2,2,2,2,50,2,4,2,,,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,1,3,1,,,2,,,,,,,,,0,,,,,,,2
1031384,2020,4,,,,,,1,0,0,0,0,0,0,0,0,,,,,,,,,4,500,,60,1970,1,150000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,2,4,4,2,,2,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,,,,,,,0,,,,,,,2
1031394,2020,5,,,,,,1,0,0,0,0,0,0,0,0,,,,,,,,,1,500,,60,1975,1,85000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,3,3,4,2,,2,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,3,,,,,,,,0,,,,,,,2
1031401,2008,5,,,,,,1,0,0,0,0,0,0,0,0,,,,,,,,,2,300,,100,1980,1,80000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,50,4,4,2,,2,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,,,,,,,0,,,,,,,2
1031414,2018,2,,,,,,,,,,,,,,,,,,,340,1,2,,2,,2,60,1960,1,60000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,0,,,2,,,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,2,2,,,,,,,0,,,,,,,2
1031421,2019,2,,,,,,1,0,0,0,0,0,0,0,0,,,,,300,1,2,,2,,2,50,1950,1,20000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,50,4,4,2,,,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,,,,,,,0,,,,,,,2
1031425,2020,2,,,,,,1,0,0,0,0,0,0,0,0,,,,,500,1,2,,2,,2,70,2000,1,100000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,2,4,4,2,,,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,1,,,,2,,,,0,10,,1,5,1,,2
1031427,2010,2,,,,,,1,0,0,0,0,0,0,0,0,,,,,400,2,2,,2,,2,60,1995,1,50000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,3,2,4,2,,,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,3,,,,,,,,0,,,,,,,2
1031430,1998,1,1,,2,2,2020,1,1,0,0,0,0,0,0,0,1,120000,,,,,,,,600,,90,1998,1,150000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,3,4,4,2,,2,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,,,,,,,0,,,,,,,2
1031436,2021,2,,,,,,,,,,,,,,,,,,,275,1,1,400,2,,2,60,1980,1,45000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,80,2,4,2,,,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,2,2,,,,,,,0,,,,,,,2
1031477,2000,2,,,,,,1,0,0,0,0,0,0,0,0,,,,,53,4,1,200,4,,1,30,1970,1,10000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,50,4,4,2,,,,,2,,2,,1,1,2,,1,1,2,,,3,2,2,,2,,1,2,1,,,2,2,,,,,,,,0,,,,,,,1
1031490,1992,1,1,,2,2,1992,1,0,0,0,0,0,0,0,0,1,60000,,,,,,,,500,,104,1990,2,200000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,40,4,4,2,,2,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,,,,,,,0,,,,,,,2
1031543,2019,1,1,,2,2,2019,1,0,0,0,0,0,0,0,0,1,120000,,,,,,,,350,,100,2006,2,120000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,30,3,3,2,,1,1,3,2,,2,,1,1,2,,2,,2,,1,1,2,2,,2,,1,2,1,,,2,2,,,,,,,,0,,,,,,,2
1031579,2008,1,1,,2,2,1988,1,0,0,0,0,0,0,0,0,2,50000,,,,,,,,400,,140,1988,2,100000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,80,2,1,2,,2,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,,,,,,,0,,,,,,,2
1031582,1964,1,1,,2,2,1964,1,0,0,0,0,0,0,0,0,3,10000,,,,,,,,250,,90,1950,1,50000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,1,4,4,2,,2,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,,,,,,,0,,,,,,,2
1031587,1981,1,1,,2,2,2009,1,0,0,0,0,0,0,0,0,4,30000,,,,,,,,300,,96,1970,2,70000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,50,3,3,2,,2,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,,,,,,,0,,,,,,,2
1031590,2015,1,1,,2,2,2015,1,0,0,0,0,0,0,0,0,3,60000,,,,,,,,400,,100,1966,2,80000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,50,4,3,2,,2,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,,,,,,,0,,,,,,,2
1031591,2012,1,1,,2,2,1990,1,1,0,0,0,0,0,0,0,5,14000,,,,,,,,500,,115,1990,1,150000,2,,1,3,2,,2,,2,,2,2,2,2,2,2,2,60,3,3,2,,2,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,,,,,,,0,,,,,,,2
1031594,2000,1,1,,2,2,1993,1,1,0,0,0,0,0,0,0,1,50000,,,,,,,,500,,120,1955,2,180000,2,,1,2,1,6,1,1,2,,2,2,2,2,2,2,2,0,,,2,,2,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,,,,,,,0,,,,,,,2
1031600,1975,1,1,,2,2,1990,0,1,0,0,0,0,0,0,0,1,25000,,,,,,,,400,,140,1975,2,50000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,70,2,2,2,,2,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,,,,,,,0,,,,,,,2
1031613,1993,1,1,,2,2,1998,1,0,0,0,0,0,0,0,0,4,55000,,,,,,,,450,,90,1988,1,100000,2,,1,1,2,,2,,2,,2,2,2,2,2,2,2,100,4,4,2,,2,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,1,2,1,,,,,,,,,,,,0,,,,,,,2
1031616,1971,2,,,,,,,,,,,,,,,,,,,500,1,2,,2,,2,120,1967,2,130000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,60,4,4,2,,,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,,,,,,,0,,,,,,,2
1031630,2020,1,1,,2,2,2020,1,0,0,0,0,0,0,0,0,5,30000,,,,,,,,250,,38,1980,1,30000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,100,2,2,2,,2,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,2,,,,,,,,0,,,,,,,2
1031631,2017,2,,,,,,,,,,,,,,,,,,,400,1,2,,2,,1,90,1998,2,170000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,70,3,3,2,,,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,2,2,,,,,,,0,,,,,,,2
1031632,1971,1,2,50,2,2,2021,1,0,0,0,0,0,0,0,0,3,120000,2,,,,,,,400,,200,1960,2,120000,2,,1,2,2,,1,2,2,,2,2,2,2,2,2,2,60,2,2,2,,2,,,1,1,2,,2,,2,,2,,2,,1,,2,2,,2,,2,,,,,2,2,,,,,,,,0,,,,,,,2
1031638,1992,5,,,,,,,,,,,,,,,,,,,,,,,2,400,,80,1980,1,50000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,70,1,1,2,,2,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,,,,,,,0,,,,,,,2
1031648,1992,1,1,,2,2,1992,1,0,0,0,0,0,0,0,0,4,20000,,,,,,,,550,,120,1979,2,140000,2,,1,1,2,,2,,2,,2,2,2,2,2,2,2,60,2,2,2,,2,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,2,2,,,,,,,0,,,,,,,2
1031669,2013,1,1,,2,2,1985,1,0,0,0,0,0,0,0,0,1,10000,,,,,,,,500,,80,1990,1,120000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,10,4,4,2,,2,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,2,,,,,,,0,,,,,,,2
1031670,2013,1,1,,2,2,2013,1,0,0,0,0,0,0,0,0,1,200000,,,,,,,,700,,110,2012,2,250000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,10,1,1,2,,2,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,2,2,,,,,,,0,,,,,,,2
1031672,2014,2,,,,,,1,0,0,0,0,0,0,0,0,,,,,450,1,2,,2,,1,90,1950,1,50000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,70,4,4,2,,,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,2,,,,,,,,0,,,,,,,2
1031678,1997,1,1,,2,2,2001,0,1,0,0,0,0,0,0,0,1,90000,,,,,,,,450,,120,1990,2,90000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,20,2,2,2,,1,1,3,2,,2,,2,,2,,2,,2,,1,,1,2,,2,,2,,,,,2,2,2,,,,,,,0,,,,,,,2
1031683,2001,1,1,,2,2,2001,1,1,0,0,0,0,0,0,0,1,90000,,,,,,,,1000,,300,1990,2,250000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,1,4,4,2,,2,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,,,,,,,0,,,,,,,2
1031686,2001,2,,,,,,1,0,0,0,0,0,0,0,0,,,,,300,1,2,,2,,2,60,1970,1,100000,1,5,2,,2,,2,,2,,2,2,2,2,2,2,2,50,3,3,2,,,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,,,,,,,0,,,,,,,2
1031688,2008,5,,,,,,,,,,,,,,,,,,,,,,,1,400,,90,1980,1,50000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,5,4,4,2,,2,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,2,2,,,,,,,0,,,,,,,2
1031690,2002,1,1,,2,2,2021,0,1,0,0,0,0,0,0,0,3,100000,,,,,,,,500,,120,1975,2,100000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,20,2,2,2,,2,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,2,2,,,,,,,0,,,,,,,2
1031695,2003,1,1,,1,1,2010,1,0,0,0,0,0,0,0,0,4,100000,,,,,,,,400,,120,1990,2,180000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,70,2,2,2,,2,,,2,,2,,1,1,2,,2,,2,,,1,2,2,,1,6000,1,2,1,,,2,2,,,,,,,,0,,,,,,,2
1031698,2004,1,1,,2,2,2004,1,0,0,0,0,0,0,0,0,1,40000,,,,,,,,300,,58,1960,1,50000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,70,2,2,2,,2,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,,,,,,,0,,,,,,,2
1031717,2022,1,1,,2,2,2007,1,0,0,0,0,0,0,0,0,1,120000,,,,,,,,500,,120,1990,2,130000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,20,1,2,2,,2,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,2,2,,,,,,,0,,,,,,,2
1031744,2012,5,,,,,,,,,,,,,,,,,,,,,,,1,400,,60,1981,1,130000,2,,1,1,2,,1,1,2,,2,2,2,2,2,2,2,38,1,1,2,,2,,,1,1,2,,2,,2,,2,,2,,1,,2,2,,2,,2,,,,,2,2,2,,,,,,,0,,,,,,,2
1031752,2017,2,,,,,,,,,,,,,,,,,,,300,2,1,450,2,,2,80,1970,1,60000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,5,3,3,2,,,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,2,2,,,,,,,0,,,,,,,2
1031789,1990,1,1,,2,2,1990,1,1,0,0,0,0,0,0,0,5,50000,,,,,,,,400,,130,1980,1,100000,2,,2,,2,,1,1,2,,2,2,2,2,2,2,2,60,2,2,2,,2,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,,,,,,,0,,,,,,,2
1031837,1976,1,1,,2,2,1976,1,1,0,0,0,0,0,0,0,1,25000,,,,,,,,400,,100,1965,2,100000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,0,,,2,,2,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,,,,,,,0,,,,,,,2
1031840,1977,1,1,,2,2,1976,0,1,0,0,0,0,0,0,0,4,50000,,,,,,,,500,,120,1972,2,100000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,10,4,3,2,,2,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,,,,,,,0,,,,,,,2
1031846,1981,1,1,,2,2,1981,1,0,0,0,0,0,0,0,0,3,55000,,,,,,,,400,,110,1970,1,150000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,90,1,1,2,,2,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,1,3,1,,,2,2,2,,,,,,,0,,,,,,,2
1031854,1958,1,1,,2,2,1983,1,1,0,0,0,0,0,0,0,3,10000,,,,,,,,400,,250,1910,1,150000,2,,2,,2,,1,1,2,,2,2,2,2,2,2,2,0,,,2,,2,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,2,,,,,,,0,,,,,,,2
1031856,2000,1,1,,2,2,2000,1,1,0,0,0,0,0,0,0,1,11000,,,,,,,,600,,200,1995,2,200000,2,,1,1,2,,2,,2,,2,2,2,2,2,2,2,10,2,2,2,,1,1,1,2,,2,,2,,2,,2,,2,,2,,2,2,,2,,2,,,,,2,3,3,,,,,,,0,,,,,,,2
1031887,1982,1,1,,2,2,1980,1,1,0,0,0,0,0,0,0,1,25000,,,,,,,,200,,110,1700,2,50000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,10,1,1,2,,2,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,,,,,,,0,,,,,,,2
1031890,1988,1,1,,2,2,1988,1,1,0,0,0,0,0,0,0,1,30000,,,,,,,,300,,75,1985,1,60000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,70,2,2,2,,2,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,,,,,,,0,,,,,,,2
1031899,1978,1,1,,2,2,1978,1,1,0,0,0,0,0,0,0,5,10000,,,,,,,,300,,100,1975,1,80000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,30,2,2,2,,2,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,,,,,,,0,,,,,,,2
1031902,1995,1,1,,1,1,1995,1,0,0,0,0,0,0,0,0,1,100000,,,,,,,,1000,,300,1995,2,1000000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,10,3,3,2,,2,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,,,,,,,0,,,,,,,2
1031938,1993,1,1,,2,2,1993,1,0,0,0,0,0,0,0,0,4,50000,,,,,,,,400,,100,1990,2,120000,2,,2,,2,,2,,2,,2,2,1,1,2,2,2,70,1,1,2,,2,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,2,,,,,,,,0,,,,,,,2
1031981,1989,1,1,,2,2,1990,1,1,0,0,0,0,0,0,0,1,20000,,,,,,,,350,,75,1985,1,60000,1,4,2,,2,,2,,2,,2,2,2,2,2,2,2,70,2,2,2,,2,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,,,,,,,0,,,,,,,2
1032028,2012,1,1,,2,2,1998,0,1,0,0,0,0,0,0,0,3,10000,,,,,,,,250,,48,1998,1,30000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,40,1,1,2,,2,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,,,,,,,0,,,,,,,2
1032053,2019,1,1,,2,2,2019,1,1,0,0,0,0,0,0,0,1,100000,,,,,,,,450,,100,1997,1,120000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,50,1,1,2,,1,1,1,2,,2,,2,,2,,2,,2,,1,,2,2,,2,,2,,,,,2,2,2,,,,,,,0,,,,,,,2
1032089,2018,1,1,,2,2,2013,1,1,0,0,0,0,0,0,0,1,40000,,,,,,,,250,,70,1985,1,80000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,50,3,3,2,,2,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,2,2,,,,,,,0,,,,,,,2
1032091,1990,1,1,,1,1,1990,1,0,0,0,0,0,0,0,0,1,60000,,,,,,,,350,,120,1980,2,75000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,80,6,5,2,,2,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,,,,,,,0,,,,,,,2
1032113,1970,1,1,,2,2,1960,1,0,0,0,0,0,0,0,0,1,50000,,,,,,,,300,,90,1960,1,60000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,50,5,5,2,,2,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,,,,,,,0,,,,,,,2
1032115,1980,4,,,,,,1,0,0,0,0,0,0,0,0,,,,,,,,,2,300,,90,1980,1,60000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,50,3,3,2,,2,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,,,,,,,0,,,,,,,2
1032118,1962,1,1,,2,2,1962,1,1,1,0,0,0,0,1,0,3,100000,,,,,,,,600,,150,1960,2,200000,2,,2,,2,,2,,2,,2,2,2,2,2,2,2,60,1,1,2,,2,,,2,,2,,2,,2,,2,,2,,,,,2,,2,,2,,,,,2,,,,,,,,,0,,,,,,,2
