NQUEST,Y,CN,CD1,CD2,CD,C,S
971505,36287.183162,31300,0,1100,1100,32400,3887.1831617
971527,14940.452678,13500,0,0,0,13500,1440.4526775
971638,27632.36989,25700,0,0,0,25700,1932.3698897
971639,53119.129156,34500,0,0,0,34500,18619.129156
971646,30715.679636,22850,0,0,0,22850,7865.6796358
971659,28811.237726,25950,0,600,600,26550,2261.2377265
971690,27306.271854,18574,0,0,0,18574,8732.2718543
971691,32827.407781,17680,0,700,700,18380,14447.407781
972073,24010.975745,19650,0,0,0,19650,4360.9757451
972697,43409.407781,29020,0,0,0,29020,14389.407781
972702,21162.170804,14370,0,0,0,14370,6792.1708036
972734,52005.213,25500,0,0,0,25500,26505.213
972798,37836.84888,18150,0,0,0,18150,19686.84888
972881,23388.401315,16175,0,900,900,17075,6313.4013151
972921,40353.660431,30840,0,0,0,30840,9513.6604311
972923,286970.39221,44600,0,0,0,44600,242370.39221
973177,89468.885297,41280,0,0,0,41280,48188.885297
973216,30200,22300,-3500,600,-2900,19400,10800
973304,50779.197564,37480,0,850,850,38330,12449.197564
973334,57444.765124,76200,35000,0,35000,111200,-53755.23488
973338,16396.567109,19100,0,0,0,19100,-2703.432891
973354,69122.311662,43152,0,0,0,43152,25970.311662
973389,19575.823007,18222,0,0,0,18222,1353.8230067
974022,32890.682407,19840,0,0,0,19840,13050.682407
974024,35481.78099,25080,0,500,500,25580,9901.7809896
974032,38955.575971,24900,0,0,0,24900,14055.575971
974035,46807.641427,20800,0,0,0,20800,26007.641427
974045,29813.675122,14950,0,300,300,15250,14563.675122
974058,36052.246418,26950,0,300,300,27250,8802.2464176
974064,49677.105672,32550,0,2000,2000,34550,15127.105672
974073,18778.12527,16600,0,500,500,17100,1678.1252697
974075,41025.180275,28500,0,1000,1000,29500,11525.180275
974110,42580.95889,26610,0,0,0,26610,15970.95889
974114,41037.193596,20270,0,0,0,20270,20767.193596
974119,26825.087417,19680,0,0,0,19680,7145.0874173
974126,65236.0296,35200,30000,0,30000,65200,36.0295997
974134,51659.447482,31560,0,0,0,31560,20099.447482
974139,38678.223344,31700,0,0,0,31700,6978.2233445
974149,92847.215234,46305,0,0,0,46305,46542.215234
974174,25373.070114,19325,0,0,0,19325,6048.0701137
974181,42497.038907,29800,0,0,0,29800,12697.038907
974221,26438.957129,17950,0,0,0,17950,8488.9571295
974234,26629.95225,18840,0,0,0,18840,7789.9522503
974235,19121.359272,20140,0,0,0,20140,-1018.640728
974277,45156.796358,36550,0,100,100,36650,8506.7963583
974326,18031.359272,17800,0,0,0,17800,231.35927166
974446,41059.69321,29780,0,400,400,30180,10879.69321
974465,56096.764564,30270,0,18000,18000,48270,7826.7645639
974467,31167.060449,18910,0,50,50,18960,12207.060449
974485,37645.000555,30440,2700,1600,4300,34740,2905.0005548
974487,23716.655381,25240,5400,0,5400,30640,-6923.344619
974497,28141.116722,23160,0,0,0,23160,4981.1167225
974508,24075.262252,20800,0,0,0,20800,3275.262252
974512,37522.126325,28770,0,0,0,28770,8752.1263248
974514,6225.6796358,10735,0,0,0,10735,-4509.320364
974517,70832.168562,40150,0,0,0,40150,30682.168562
974520,31733.240828,26860,0,0,0,26860,4873.240828
974521,52991.163399,37423,0,0,0,37423,15568.163399
974522,11700,12978,0,0,0,12978,-1278
974523,42717.986239,27110,0,0,0,27110,15607.986239
974525,45928.12996,32100,14000,0,14000,46100,-171.87004
974526,28591.116722,23830,0,0,0,23830,4761.1167225
974527,12633.519454,14980,0,0,0,14980,-2346.480546
974588,28090.447066,13930,0,0,0,13930,14160.447066
974590,51784.619321,34850,0,0,0,34850,16934.619321
974607,31388.15563,14650,0,600,600,15250,16138.15563
974616,26048.551186,21620,0,0,0,21620,4428.5511863
974622,43810.079776,27600,0,1200,1200,28800,15010.079776
974630,50291.172759,32940,0,700,700,33640,16651.172759
974634,27412.718543,22900,0,0,0,22900,4512.7185433
974647,54786.427827,20590,0,0,0,20590,34196.427827
974674,40894.830952,44810,0,0,0,44810,-3915.169048
974695,17651.567964,13120,0,0,0,13120,4531.5679636
974861,42238.398179,27966,0,0,0,27966,14272.398179
974883,102910.86303,58300,40000,0,40000,98300,4610.863027
974913,61113.685684,44581,0,0,0,44581,16532.685684
975130,45004.703891,21120,0,0,0,21120,23884.703891
975139,22801.082705,19450,0,0,0,19450,3351.082705
975146,40302.051512,20450,0,0,0,20450,19852.051512
975158,19800.627185,14430,0,0,0,14430,5370.6271854
975173,20000.940778,21210,0,0,0,21210,-1209.059222
975371,27836.940778,20300,0,0,0,20300,7536.9407781
975408,28550.31507,24000,0,0,0,24000,4550.3150702
975476,15890.272988,15170,0,0,0,15170,720.27298831
975482,44711.912195,27700,0,0,0,27700,17011.912195
980015,32127.526225,31060,0,0,0,31060,1067.5262252
980045,71092.863127,64964,0,0,0,64964,6128.8631267
980068,40787.844514,26200,0,600,600,26800,13987.844514
980070,23988.871597,20550,0,500,500,21050,2938.8715973
980080,40043.186151,23800,0,10000,10000,33800,6243.1861513
980089,61849.999506,31400,0,1000,1000,32400,29449.999506
980139,31822.417437,17630,0,0,0,17630,14192.417437
980169,38001.739642,22800,0,5000,5000,27800,10201.739642
980171,57780.50046,24140,0,0,0,24140,33640.50046
980184,96779.168671,46154,20000,0,20000,66154,30625.168671
980195,24122.500392,21710,0,0,0,21710,2412.5003919
980225,28945.644669,21980,0,0,0,21980,6965.6446689
980250,424322.36002,136300,0,20000,20000,156300,268022.36002
980278,19015.679636,20500,0,0,0,20500,-1484.320364
980289,86613.951859,21140,0,0,0,21140,65473.951859
980299,152357.85888,47960,97000,0,97000,144960,7397.8588841
980305,25016.33256,16600,0,0,0,16600,8416.3325605
980319,17687.839818,19260,0,0,0,19260,-1572.160182
980331,17401.135133,18400,0,0,0,18400,-998.8648667
980333,67093.122854,41400,0,500,500,41900,25193.122854
980339,47010.975745,31450,0,800,800,32250,14760.975745
980342,42477.716288,24850,0,0,0,24850,17627.716288
980346,14305.845832,9700,0,0,0,9700,4605.8458322
980417,27018.815563,20940,0,0,0,20940,6078.815563
980448,27112.689339,19828,0,0,0,19828,7284.6893393
980455,21033.433071,23450,0,0,0,23450,-2416.566929
980462,52358.718543,36266,0,2200,2200,38466,13892.718543
980473,59938.030484,34276,0,0,0,34276,25662.030484
980477,54222.588184,29510,0,0,0,29510,24712.588184
980491,28008.200342,18925,0,0,0,18925,9083.2003422
980493,50408.920662,26440,16000,0,16000,42440,7968.9206619
980497,22137.35361,17550,0,2000,2000,19550,2587.3536099
980506,50907.278662,31644,0,0,0,31644,19263.278662
980508,50608.837105,47315,1500,0,1500,48815,1793.8371048
980534,37017.597269,30850,0,200,200,31050,5967.5972687
980544,46893.189674,25570,0,0,0,25570,21323.189674
980575,9100.6271854,6420,0,0,0,6420,2680.6271854
980609,81402.210332,53902,0,1700,1700,55602,25800.210332
980636,51988.628615,35578,0,0,0,35578,16410.628615
980664,76311.47503,22750,27000,0,27000,49750,26561.47503
980672,115233.9735,55600,0,0,0,55600,59633.973498
980682,24901.567964,21750,0,0,0,21750,3151.5679636
980696,34515.65732,15759,0,0,0,15759,18756.65732
980806,139935.52234,95350,12000,0,12000,107350,32585.522343
980829,31100,27950,0,0,0,27950,3150
980840,32271.16694,33150,0,0,0,33150,-878.8330596
980879,24794.985769,28760,0,0,0,28760,-3965.014231
980886,34930.886607,32830,0,0,0,32830,2100.8866065
980902,58193.537662,80780,0,0,0,80780,-22586.46234
980956,56985.677232,51894,0,3100,3100,54994,1991.6772317
980968,93338.718006,72700,0,0,0,72700,20638.718006
980972,114515.31261,57000,0,2000,2000,59000,55515.312615
980976,140552.4735,52820,0,0,0,52820,87732.4735
980977,72647.295613,66670,0,2300,2300,68970,3677.2956131
980985,26453.937947,20000,13000,0,13000,33000,-6546.062053
980996,60228.268453,35280,0,0,0,35280,24948.268453
980998,68028.78878,29400,0,0,0,29400,38628.78878
981033,25586.271854,20680,0,0,0,20680,4906.2718543
981035,46137.050758,31550,0,1200,1200,32750,13387.050758
981036,55795.050626,27230,0,0,0,27230,28565.050626
981046,18811.545122,17200,0,0,0,17200,1611.5451222
981068,53200.863718,23060,15000,0,15000,38060,15140.863718
981070,155165.17962,60360,0,0,0,60360,94805.179622
981071,19620.627185,19600,0,0,0,19600,20.627185433
981075,158803.95872,88200,0,0,0,88200,70603.958719
981087,144104.64549,94760,0,0,0,94760,49344.645493
981093,51301.455158,30200,0,1000,1000,31200,20101.455158
981117,309427.74421,86350,45000,0,45000,131350,178077.74421
981126,54412.594561,26900,0,1500,1500,28400,26012.594561
981130,41155.701178,30030,0,0,0,30030,11125.701178
981146,223685.75925,175640,0,0,0,175640,48045.759246
981163,47642.804959,18760,0,0,0,18760,28882.804959
981180,30192.544745,28800,0,0,0,28800,1392.5447449
981226,12108.195149,10263,0,0,0,10263,1845.195149
981235,18282.736933,17190,0,0,0,17190,1092.7369326
981252,26289.277422,18270,0,0,0,18270,8019.2774219
981279,56728.275179,32860,0,3000,3000,35860,20868.275179
981294,29051.263184,30689,0,0,0,30689,-1637.736816
981308,18407.839818,15240,0,0,0,15240,3167.8398179
981361,227369.92986,61150,0,0,0,61150,166219.92986
981412,32437.743725,20060,0,0,0,20060,12377.743725
981421,15716.029305,11854,0,0,0,11854,3862.0293051
981503,21471.682286,18831,0,800,800,19631,1840.6822858
981514,70594.470666,31420,0,0,0,31420,39174.470666
981590,33056.314938,23130,0,0,0,23130,9926.314938
981598,27260.543709,13060,0,0,0,13060,14200.543709
981605,90765.891431,21550,0,0,0,21550,69215.891431
981613,17865.998206,19990,0,0,0,19990,-2124.001794
981625,83717.10842,63900,0,0,0,63900,19817.10842
981640,69978.535697,68590,0,15000,15000,83590,-13611.4643
981736,70323.506629,43740,0,0,0,43740,26583.506629
981753,65044.323875,38170,0,0,0,38170,26874.323875
981759,75527.673364,35700,0,0,0,35700,39827.673364
981784,51400.183573,25400,0,0,0,25400,26000.183573
981801,49809.363827,33900,0,1000,1000,34900,14909.363827
981813,62183.112147,43200,0,3000,3000,46200,15983.112147
981825,24860,23746,0,0,0,23746,1114
981855,65376.327514,34080,15000,0,15000,49080,16296.327514
981919,17203.135927,15840,0,0,0,15840,1363.1359272
981943,30240.781286,18160,0,800,800,18960,11280.781286
981954,12300.940778,14500,0,500,500,15000,-2699.059222
982004,114529.31659,83772,0,10000,10000,93772,20757.316588
982018,72314.658639,32200,0,0,0,32200,40114.658639
982043,60793.023539,29200,0,0,0,29200,31593.023539
982050,37790.639237,20780,0,0,0,20780,17010.639237
982063,49756.437312,31650,0,550,550,32200,17556.437312
982065,42568.829658,30072,0,8100,8100,38172,4396.8296578
982068,28176.78245,22730,0,750,750,23480,4696.7824504
982095,43171.169546,27050,0,900,900,27950,15221.169546
982098,22815.516686,25150,0,1300,1300,26450,-3634.483314
982101,74807.41342,33600,0,1300,1300,34900,39907.41342
982114,27761.871095,21244,0,0,0,21244,6517.8710947
982130,39790.773185,34840,0,3600,3600,38440,1350.7731852
982138,48983.572327,39820,0,0,0,39820,9163.5723272
982140,48907.839818,39360,0,0,0,39360,9547.8398179
982142,35092.190349,31810,0,800,800,32610,2482.190349
982144,63881.477331,46780,0,1300,1300,48080,15801.477331
982155,17500,20380,0,650,650,21030,-3530
982163,117882.89491,76076,0,0,0,76076,41806.894914
982174,44745.429803,24166,0,300,300,24466,20279.429803
982175,26000,29300,0,0,0,29300,-3300
982188,30424.49682,14160,0,0,0,14160,16264.49682
982191,18041.775344,12860,0,500,500,13360,4681.7753443
982193,9803.2413886,10110,0,0,0,10110,-306.7586114
982218,101663.33774,29500,0,0,0,29500,72163.337738
982228,40623.776658,11900,-500,0,-500,11400,29223.776658
982230,16916.787995,12500,0,0,0,12500,4416.7879953
982300,50074.982133,28830,0,0,0,28830,21244.982133
982320,34417.104071,24880,0,0,0,24880,9537.1040712
982336,55530.157379,30046,0,500,500,30546,24984.157379
982343,21504.703891,17430,0,0,0,17430,4074.7038907
982354,22487.487843,18580,0,600,600,19180,3307.4878431
982357,48365.888644,32250,14500,1300,15800,48050,315.8886443
982378,65759.298802,37330,0,1400,1400,38730,27029.298802
982386,29907.839818,25410,0,0,0,25410,4497.8398179
982417,112524.68938,90800,0,0,0,90800,21724.68938
982421,52150.827551,37300,0,0,0,37300,14850.827551
982455,88418.764851,30780,0,0,0,30780,57638.764851
982494,45604.145619,14300,0,0,0,14300,31304.145619
982505,57860.502562,79020,4000,0,4000,83020,-25159.49744
982517,59904.427559,36400,15000,5000,20000,56400,3504.4275592
982548,40012.04196,27932,0,1500,1500,29432,10580.04196
982556,36020.22673,23000,0,0,0,23000,13020.22673
982568,57841.116722,27060,0,0,0,27060,30781.116722
982569,36022.931277,32800,0,0,0,32800,3222.9312773
982594,8450,8910,0,0,0,8910,-460
982629,14437.440655,21250,0,0,0,21250,-6812.559345
982634,55881.090881,26100,0,0,0,26100,29781.090881
982635,31455.162652,18900,0,0,0,18900,12555.162652
982646,11614.611838,13360,0,0,0,13360,-1745.388162
982659,35432.731816,16130,0,0,0,16130,19302.731816
982660,50337.104214,17750,0,0,0,17750,32587.104214
982665,16084.077815,15330,0,0,0,15330,754.07781499
982673,25093.498803,19270,0,0,0,19270,5823.4988028
982675,20800.475366,22940,4400,0,4400,27340,-6539.524634
982699,21871.069589,18730,0,0,0,18730,3141.0695891
982730,75201.881556,13850,0,0,0,13850,61351.881556
982749,13654.390298,15478,0,0,0,15478,-1823.609702
982765,37462.089828,16980,0,0,0,16980,20482.089828
982771,17903.763113,13550,0,0,0,13550,4353.7631126
982793,44444.119926,17460,0,0,0,17460,26984.119926
982799,38257.679161,25590,0,0,0,25590,12667.679161
982804,81162.899087,67845,0,2800,2800,70645,10517.899087
982830,111957.7354,49700,0,0,0,49700,62257.735401
982887,31715.679636,20350,0,0,0,20350,11365.679636
982898,65422.718543,23620,8000,0,8000,31620,33802.718543
982900,15785.054002,15572,13000,0,13000,28572,-12786.946
982901,37381.88587,12045,0,0,0,12045,25336.88587
982918,94231.895538,55500,800,1600,2400,57900,36331.895538
982920,45610.975745,26610,0,800,800,27410,18200.975745
982924,57873.058207,28230,16000,900,16900,45130,12743.058207
982929,42744.842831,29100,6000,850,6850,35950,6794.8428309
982931,22514.66128,19846,0,0,0,19846,2668.6612796
982944,42135.484096,27800,8000,650,8650,36450,5685.4840964
982946,26615.516686,20150,0,0,0,20150,6465.5166863
982988,42632.669476,23190,15000,0,15000,38190,4442.6694764
982993,274646.74408,37210,0,0,0,37210,237436.74408
982999,31646.104933,12650,0,0,0,12650,18996.104933
983014,45509.407781,13000,0,0,0,13000,32509.407781
983016,16005.679636,24840,0,530,530,25370,-9364.320364
983021,42287.839818,25120,0,1000,1000,26120,16167.839818
983022,50652.598415,49750,0,0,0,49750,902.59841479
983023,14560,4852,0,0,0,4852,9708
983029,26353.310762,19660,0,0,0,19660,6693.3107618
983033,86654.090342,47320,0,0,0,47320,39334.090342
983034,14134,13700,0,0,0,13700,434
983053,15300,9150,0,0,0,9150,6150
983057,654850.2676,92236,0,0,0,92236,562614.2676
983059,64332.106887,32140,13000,0,13000,45140,19192.106887
983085,34823.519454,18660,0,0,0,18660,16163.519454
983108,40323.44952,17440,0,0,0,17440,22883.44952
983117,19138.107618,12750,0,0,0,12750,6388.1076183
983302,29368.754648,17410,0,0,0,17410,11958.754648
983325,173432.95458,147820,20000,0,20000,167820,5612.9545817
983400,19307.839818,16460,0,500,500,16960,2347.8398179
983408,41656.185886,24480,0,0,0,24480,17176.185886
983414,13474.767347,12300,0,0,0,12300,1174.7673469
983483,54012.124531,25280,-4000,10000,6000,31280,22732.124531
983489,22525.672042,16940,0,0,0,16940,5585.6720424
983500,23467.849044,16150,0,0,0,16150,7317.8490443
983504,125864.28964,42750,0,0,0,42750,83114.289643
983511,62966.722342,29150,9000,0,9000,38150,24816.722342
983539,75062.718543,44258,0,0,0,44258,30804.718543
983550,35829.900547,26760,0,0,0,26760,9069.9005467
983596,12000.627185,12010,0,0,0,12010,-9.372814567
983597,64307.66954,46060,0,0,0,46060,18247.66954
983605,26003.135927,27180,0,0,0,27180,-1176.864073
983608,54637.258285,23590,19000,0,19000,42590,12047.258285
983611,96183.595782,30240,0,0,0,30240,65943.595782
983616,22050,22775,0,0,0,22775,-725
983635,22006.543709,21650,0,200,200,21850,156.54370866
983643,104890.72199,41500,0,0,0,41500,63390.72199
983660,43809.407781,25530,0,0,0,25530,18279.407781
983675,43833.878349,24450,0,0,0,24450,19383.878349
983742,61678.815563,19000,0,0,0,19000,42678.815563
983828,46203.135927,31028,0,0,0,31028,15175.135927
983847,25356.101653,17370,0,0,0,17370,7986.1016528
983860,59451.208733,34880,0,0,0,34880,24571.208733
983883,57881.548284,51550,0,0,0,51550,6331.5482839
983885,117365.41084,43400,0,0,0,43400,73965.41084
983896,311937.56672,129300,0,0,0,129300,182637.56672
983910,135037.0792,82350,0,0,0,82350,52687.079197
983916,155249.92652,121208,0,1500,1500,122708,32541.926518
983926,25904.771661,9950,0,0,0,9950,15954.771661
983930,69013.128004,28910,0,300,300,29210,39803.128004
983933,17799.413415,14750,0,0,0,14750,3049.4134154
983940,7800,8650,0,0,0,8650,-850
983976,103443.80156,44200,0,1600,1600,45800,57643.801556
984010,46480.92074,40300,0,0,0,40300,6180.92074
984014,161167.96358,118600,0,0,0,118600,42567.963583
984026,39632.948924,21450,0,0,0,21450,18182.948924
984030,87787.241855,34400,0,0,0,34400,53387.241855
984067,94524.107556,46150,0,0,0,46150,48374.107556
984092,73915.569132,45300,0,500,500,45800,28115.569132
984122,161913.12535,95360,0,0,0,95360,66553.125347
984127,73589.829117,77990,0,1000,1000,78990,-5400.170883
984141,102732.19211,52976,14000,600,14600,67576,35156.192107
984153,48946.659376,29500,0,0,0,29500,19446.659376
984154,71335.544207,45000,0,0,0,45000,26335.544207
984171,85119.974954,68750,0,1000,1000,69750,15369.974954
984179,59491.968848,38100,0,2700,2700,40800,18691.968848
984197,52654.176875,23174,1300,0,1300,24474,28180.176875
984208,34004.366365,15760,0,0,0,15760,18244.366365
984224,53821.95149,51000,0,0,0,51000,2821.9514902
984243,45029.407781,29668,0,0,0,29668,15361.407781
984250,57908.681374,29830,0,0,0,29830,28078.681374
984276,107774.49178,68680,0,600,600,69280,38494.49178
984344,56693.666705,45700,0,0,0,45700,10993.666705
984365,26589.48548,18200,0,0,0,18200,8389.4854801
984375,75853.068802,41050,25000,2500,27500,68550,7303.0688017
984391,15250.174835,17280,0,0,0,17280,-2029.825165
984401,19002.508742,17350,0,0,0,17350,1652.5087417
984432,25915.679636,13550,0,0,0,13550,12365.679636
984442,56511.940547,25800,15900,300,16200,42000,14511.940547
984452,30377.631126,25990,0,0,0,25990,4387.631126
984524,23403.469241,15200,0,0,0,15200,8203.4692412
984528,9000.005617,11200,0,0,0,11200,-2199.994383
984582,28005.319858,17720,0,0,0,17720,10285.319858
984653,167820.03712,68200,20000,0,20000,88200,79620.037119
984658,55031.413644,45500,0,0,0,45500,9531.4136435
984664,34050.524504,26040,0,0,0,26040,8010.524504
984672,59147.550558,21100,0,0,0,21100,38047.550558
984699,60058.215929,47170,0,1500,1500,48670,11388.215929
984716,3921.9514902,5054,0,0,0,5054,-1132.04851
984722,18551.71894,14180,700,120,820,15000,3551.7189402
984740,60779.857809,37330,0,2000,2000,39330,21449.857809
984770,10921.957762,21100,0,0,0,21100,-10178.04224
984779,45181.516068,40600,0,0,0,40600,4581.516068
984792,188132.43728,64230,0,1500,1500,65730,122402.43728
984803,38713.592717,25180,0,0,0,25180,13533.592717
984832,44664.122289,37360,0,0,0,37360,7304.1222887
984861,28638.024073,15830,0,0,0,15830,12808.024073
984885,35321.881556,26320,0,12000,12000,38320,-2998.118444
984910,27214.111672,25260,0,300,300,25560,1654.1116722
984912,34701.471869,21820,0,0,0,21820,12881.471869
984913,30792.673185,24076,-2800,0,-2800,21276,9516.6731846
984924,35119.720623,28420,0,1000,1000,29420,5699.7206225
984927,77032.676868,42924,0,0,0,42924,34108.676868
984943,69398.702409,42400,0,0,0,42400,26998.702409
984964,52130.627185,22250,0,0,0,22250,29880.627185
985011,71481.117312,56700,25000,0,25000,81700,-10218.88269
985032,116413.94614,70350,0,0,0,70350,46063.946145
985043,44680.111162,21154,0,0,0,21154,23526.111162
985044,69937.137893,65520,0,0,0,65520,4417.1378929
985051,265818.7125,85960,57000,6000,63000,148960,116858.7125
985055,73962.036412,30018,0,0,0,30018,43944.036412
985061,67280.446948,47490,0,0,0,47490,19790.446948
985079,69808.554812,38800,0,0,0,38800,31008.554812
985080,31426.551674,18799,0,0,0,18799,12627.551674
985092,35702.134723,23720,0,0,0,23720,11982.134723
985093,63085.769803,39028,0,1500,1500,40528,22557.769803
985156,16849.221947,14000,0,0,0,14000,2849.2219475
985157,53507.150388,31620,0,1000,1000,32620,20887.150388
985159,19377.797901,22400,500,0,500,22900,-3522.202099
985170,41906.935731,30200,0,0,0,30200,11706.935731
985188,33013.666634,15910,0,0,0,15910,17103.666634
985203,123600.36302,128650,0,500,500,129150,-5549.636978
985216,88502.51198,36127,0,0,0,36127,52375.51198
985247,17000,14190,0,0,0,14190,2810
985251,25601.567964,18060,0,1300,1300,19360,6241.5679636
985263,26819.791308,21760,0,0,0,21760,5059.7913081
985266,32617.839818,27460,0,600,600,28060,4557.8398179
985282,24300,14310,0,0,0,14310,9990
985286,18201.316821,17730,0,0,0,17730,471.31682086
985289,40717.733862,27710,0,1300,1300,29010,11707.733862
985293,24389.627922,20530,0,0,0,20530,3859.6279216
985301,45306.096474,32040,0,2500,2500,34540,10766.096474
985435,83404.024786,18860,0,0,0,18860,64544.024786
985455,24273.694288,14180,0,0,0,14180,10093.694288
985501,29116.934007,16600,0,0,0,16600,12516.934007
985504,50618.893378,49720,0,0,0,49720,898.89337798
985506,76250.431447,41024,0,0,0,41024,35226.431447
985508,81907.771993,60730,0,0,0,60730,21177.771993
985517,99557.148459,76500,0,0,0,76500,23057.148459
985540,38615.679636,30900,0,0,0,30900,7715.6796358
985574,33847.038907,22400,0,0,0,22400,11447.038907
985584,74525.437087,48600,0,0,0,48600,25925.437087
985585,39662.718543,31200,0,0,0,31200,8462.7185433
985588,40078.398179,33800,0,0,0,33800,6278.3981792
985591,60494.077815,49200,0,0,0,49200,11294.077815
985623,80128.978749,51300,0,0,0,51300,28828.978749
985690,31828.223344,24308,0,0,0,24308,7520.2233445
985752,78860.569347,70340,0,0,0,70340,8520.5693468
985767,28984.670033,25522,23000,0,23000,48522,-19537.32997
985773,26726.738253,31930,21000,0,21000,52930,-26203.26175
985780,29995.447297,19584,0,3100,3100,22684,7311.4472967
985807,57639.295566,35160,0,3600,3600,38760,18879.295566
985814,58579.582616,39884,0,0,0,39884,18695.582616
985820,29153.627185,18504,19000,1200,20200,38704,-9550.372815
985826,46861.856909,25376,0,0,0,25376,21485.856909
985831,92905.110275,51246,0,0,0,51246,41659.110275
985853,30321.666152,13920,0,0,0,13920,16401.666152
985889,136667.60023,76600,0,0,0,76600,60067.600233
985895,181079.29852,48340,0,10000,10000,58340,122739.29852
985927,49681.595253,45900,0,4800,4800,50700,-1018.404747
985936,30835.082478,15726,0,0,0,15726,15109.082478
985952,25204.398989,18980,0,0,0,18980,6224.3989889
985959,29189.419672,21140,0,7000,7000,28140,1049.4196718
985963,41131.359272,36050,0,0,0,36050,5081.3592717
985967,81389.264438,47020,0,0,0,47020,34369.264438
985972,42015.439311,33950,0,1100,1100,35050,6965.4393106
985979,71433.619872,52587,0,3000,3000,55587,15846.619872
986004,12671.881401,9332,0,0,0,9332,3339.8814009
986009,43007.839818,31260,8500,0,8500,39760,3247.8398179
986024,36141.110488,29580,0,0,0,29580,6561.1104882
986046,131384.05453,49654,22000,0,22000,71654,59730.054529
986055,56557.7116,41050,0,0,0,41050,15507.7116
986096,707381.89929,174500,0,0,0,174500,532881.89929
986116,28400.398594,29000,0,0,0,29000,-599.6014061
986127,14599.779752,29350,0,0,0,29350,-14750.22025
986128,86279.970564,72600,0,0,0,72600,13679.970564
986140,106262.44542,57960,0,0,0,57960,48302.44542
986173,450846.06521,165590,0,0,0,165590,285256.06521
986222,14697.839818,13800,0,0,0,13800,897.83981792
986224,143668.9904,131600,0,0,0,131600,12068.990398
986249,50356.583556,41500,0,0,0,41500,8856.5835564
986265,63012.788243,59060,20000,0,20000,79060,-16047.21176
986276,30340.767053,18900,0,0,0,18900,11440.767053
986305,56505.958262,47030,0,0,0,47030,9475.9582616
986347,8591.9138174,14480,0,0,0,14480,-5888.086183
986387,56331.241041,30068,0,0,0,30068,26263.241041
986397,12683.404285,10600,0,170,170,10770,1913.4042848
986437,35547.038907,23500,0,0,0,23500,12047.038907
986438,293860.06926,215010,7500,0,7500,222510,71350.06926
986440,58597.619477,42300,0,0,0,42300,16297.619477
986443,75611.9674,34410,0,0,0,34410,41201.9674
986454,61784.5088,47500,0,0,0,47500,14284.5088
986457,160962.139,96000,0,0,0,96000,64962.139005
986462,56967.80764,46174,0,0,0,46174,10793.80764
986470,62025.437087,45560,17000,0,17000,62560,-534.5629134
986471,69378.398179,57200,0,0,0,57200,12178.398179
986484,27501.559483,20190,0,0,0,20190,7311.5594835
986486,13730.180647,13270,0,0,0,13270,460.18064656
986487,75478.398179,47500,0,0,0,47500,27978.398179
986496,627128.83811,165000,0,0,0,165000,462128.83811
986559,36283.973283,26050,0,0,0,26050,10233.973283
986563,20609.308309,11418,0,0,0,11418,9191.3083089
986572,192474.53264,86930,0,0,0,86930,105544.53264
986580,110194.12266,56250,0,1800,1800,58050,52144.122661
986601,52859.151689,34404,0,0,0,34404,18455.151689
986608,16058.498686,30103,-500,0,-500,29603,-13544.50131
986617,338585.21607,117900,0,0,0,117900,220685.21607
986633,152001.02884,78000,0,0,0,78000,74001.028844
986660,69354.353193,44618,0,1600,1600,46218,23136.353193
986663,216806.61426,96030,0,0,0,96030,120776.61426
986688,40718.617493,25410,20000,0,20000,45410,-4691.382507
986695,112125.43709,90450,0,0,0,90450,21675.437087
986699,58009.757451,37300,0,0,0,37300,20709.757451
986716,37912.779148,32900,0,0,0,32900,5012.7791484
986718,274632.89367,189000,0,1000,1000,190000,84632.893673
986737,34615.679636,24800,0,0,0,24800,9815.6796358
986743,57221.523333,42780,0,0,0,42780,14441.523333
986761,27437.839818,18600,0,600,600,19200,8237.8398179
986773,75604.703891,41400,0,0,0,41400,34204.703891
986783,45005.961398,22800,0,0,0,22800,22205.961398
986816,70647.038907,47250,0,0,0,47250,23397.038907
986844,34194.077815,26500,0,0,0,26500,7694.077815
986854,78344.951988,35450,0,2500,2500,37950,40394.951988
986864,53554.466071,41989,0,0,0,41989,11565.466071
986876,7192.9468015,18380,0,0,0,18380,-11187.0532
986911,21076.271854,17140,0,0,0,17140,3936.2718543
986931,19244.703891,19220,0,0,0,19220,24.703890749
986945,44864.876562,25140,30000,1500,31500,56640,-11775.12344
986948,95494.077815,72200,0,0,0,72200,23294.077815
986955,68251.912062,58060,0,0,0,58060,10191.912062
987008,15602.978624,16270,0,0,0,16270,-667.021376
987009,344515.00691,281600,0,0,0,281600,62915.006909
987012,90836.533974,35540,0,0,0,35540,55296.533974
987016,53072.664428,48144,0,0,0,48144,4928.6644276
987023,82236.347412,48150,0,0,0,48150,34086.347412
987051,11180,9360,0,0,0,9360,1820
987063,24680.70353,24932,0,0,0,24932,-251.2964695
987068,57866.219193,32080,0,0,0,32080,25786.219193
987079,70662.718543,37900,0,0,0,37900,32762.718543
987094,140889.2522,100900,0,0,0,100900,39989.252197
987116,98051.714035,55800,0,0,0,55800,42251.714035
987118,190153.9858,94120,0,0,0,94120,96033.985801
987148,71360.096469,51400,0,2500,2500,53900,17460.096469
987149,369945.38096,213600,0,0,0,213600,156345.38096
987175,143065.01835,110800,0,0,0,110800,32265.018349
