NQUEST,NORD,TIPOPEN,DECOR,TPENS,MESIPEN,ARRET,TARRET,QUOTAPE
29294,1,7,1983,550,13,2,0,
29333,1,3,1989,680,13,2,0,
29352,1,1,1978,2100,13,1,450,65
29352,2,1,1978,600,13,2,0,100
29362,1,1,1984,1230,13,2,0,70
29362,1,3,1995,600,13,2,0,
29463,5,9,1976,1700,13,2,0,
29463,5,2,1978,165,13,2,0,
29463,5,4,1978,425,13,2,0,
29464,1,8,1991,2800,13,2,0,85
29464,2,8,1995,2050,13,2,0,90
29507,1,1,1993,1800,13,2,0,80
29546,1,1,1991,250,13,2,0,30
29546,2,1,1993,550,13,2,0,50
29553,1,1,1988,1100,13,2,0,80
29564,1,15,1994,184,13,2,0,
29565,1,1,1978,750,13,2,0,40
29570,1,1,1995,1200,13,2,0,80
29570,1,3,1987,1300,13,2,0,
29570,1,13,1987,250,12,2,0,
29601,3,1,1975,900,13,2,0,50
29601,3,3,1986,150,13,2,0,
29601,3,3,1986,900,13,2,0,
29705,1,8,1992,1750,13,2,0,75
29735,1,1,1984,780,13,2,0,60
29742,3,2,1994,350,12,2,0,
29760,1,5,1993,2370,13,2,0,100
29763,1,1,1974,1900,13,2,0,
29763,1,3,1994,1660,13,2,0,
29764,1,2,1976,297,13,2,0,
29764,1,3,1975,1230,13,2,0,
29774,1,3,1978,850,13,2,0,
29777,1,8,1993,1600,13,2,0,
29798,1,1,1994,1900,13,2,0,87
29798,2,2,1973,626,13,2,0,
29805,1,1,1994,1800,13,2,0,
29819,1,1,1982,1400,13,2,0,80
29819,2,2,1982,350,13,2,0,
29823,1,8,1985,2125,13,2,0,80
29823,2,11,1964,900,13,2,0,
31001,1,1,1978,750,13,2,0,
31001,1,3,1985,1000,13,2,0,
31002,1,1,1983,1500,13,2,0,80
31003,1,1,1995,1300,13,2,0,90
31006,1,1,1989,1550,13,2,0,70
31008,1,2,1985,620,13,2,0,
31025,2,4,1977,600,13,2,0,
31025,2,3,1966,980,13,2,0,
31030,1,9,1985,1100,13,2,0,
31031,2,5,1989,1400,13,2,0,70
31041,1,1,1978,700,12,2,0,100
31051,1,1,1980,1200,13,2,0,70
31066,1,1,1995,1850,13,2,0,80
31084,1,2,1992,600,13,2,0,
31084,2,1,1994,600,13,2,0,30
31085,1,1,1994,2200,13,2,0,88
31085,2,3,1970,740,13,2,0,
31085,2,2,1993,750,12,2,0,
31090,1,1,1993,1100,13,2,0,50
31090,1,12,1970,2100,12,2,0,
31094,1,1,1991,3000,13,2,0,80
31094,2,1,1985,1500,13,2,0,80
31102,1,1,1990,1150,12,2,0,75
31116,1,1,1983,1800,13,2,0,80
31117,1,1,1980,650,13,2,0,
31118,1,1,1994,1109,13,2,0,100
31118,2,1,1992,635,13,2,0,30
31121,1,1,1979,1000,13,2,0,60
31121,1,3,1981,1000,13,2,0,
31124,1,1,1988,1050,12,2,0,80
31124,2,4,1991,430,12,2,0,
31127,1,3,1970,630,13,2,0,
31133,1,1,1989,1200,13,2,0,
31133,2,1,1980,830,13,2,0,
31144,1,1,1964,1000,13,2,0,
31144,1,2,1963,1800,13,2,0,
31144,1,3,1975,600,13,2,0,
31146,1,1,1967,600,13,2,0,
31146,1,3,1979,500,13,2,0,
31146,2,1,1995,1000,4,2,0,90
31180,1,1,1975,1200,13,2,0,
31191,1,15,1979,1500,13,2,0,80
31191,2,4,1978,600,13,2,0,
31210,1,3,1974,1150,13,2,0,
31219,1,1,1991,650,13,2,0,
31220,1,1,1990,1000,13,2,0,70
31221,1,8,1981,1300,13,2,0,70
31222,1,1,1980,700,13,2,0,80
31222,2,1,1981,600,13,2,0,50
31223,1,1,1984,1700,13,2,0,70
31223,2,1,1991,2700,13,2,0,100
31223,2,2,1991,250,12,2,0,
31227,1,1,1985,1000,12,2,0,80
31227,2,1,1981,650,12,2,0,60
31233,1,1,1974,980,12,2,0,80
31233,2,1,1978,680,12,2,0,70
31273,1,1,1994,730,12,2,0,
31273,2,2,1992,610,12,2,0,
31302,1,1,1989,630,13,2,0,
31302,2,1,1984,630,13,2,0,
31308,1,3,1994,1000,13,2,0,
31308,1,1,1993,700,13,2,0,
31309,5,4,1993,330,13,2,0,
31309,5,7,1984,900,13,2,0,
31311,1,1,1982,600,13,2,0,
31311,1,2,1974,300,13,2,0,
31311,2,1,1980,600,13,2,0,
31313,1,8,1988,650,13,2,0,
31313,2,11,1963,600,13,2,0,
31313,3,8,1965,680,13,2,0,
31313,4,8,1991,800,13,2,0,
31334,1,1,1981,1500,13,2,0,
31341,1,1,1990,1520,12,2,0,75
31342,1,1,1976,900,13,2,0,20
31342,2,4,1989,350,13,2,0,
31344,1,3,1990,1800,13,2,0,
31344,1,1,1978,600,13,2,0,
31345,1,2,1980,600,13,2,0,
31345,1,3,1995,600,13,2,0,
31354,1,7,1944,500,12,2,0,
31354,1,1,1971,1000,12,2,0,80
31360,1,2,1970,606,13,2,0,
31360,1,3,1989,250,13,2,0,
31362,1,5,1988,1300,13,1,12000,90
31362,1,5,1991,1000,13,2,0,89
31366,1,1,1980,1200,13,2,0,
31366,2,1,1986,930,13,2,0,
31366,3,3,1980,800,13,2,0,
31370,5,1,1974,600,13,2,0,
31370,6,1,1974,600,13,2,0,
31373,1,1,1993,580,13,2,0,50
31373,2,2,1980,620,13,2,0,
31374,1,1,1974,680,13,2,0,45
31382,1,1,1976,1550,13,2,0,80
31383,1,1,1991,2200,13,2,0,90
31383,2,1,1990,620,13,2,0,50
31403,1,1,1991,850,13,2,0,60
31403,2,2,1976,650,13,2,0,
31404,1,8,1984,2000,13,2,0,60
31413,1,1,1989,1800,13,2,0,83
31414,1,5,1988,1300,13,2,0,80
31414,2,8,1969,1300,13,2,0,50
31420,1,1,1981,650,13,2,0,
31420,2,8,1981,1400,13,2,0,80
31423,2,1,1981,1300,13,2,0,80
31423,2,2,1983,360,13,2,0,
31424,1,3,1985,1000,13,2,0,
31424,1,1,1970,300,13,2,0,60
31433,1,1,1991,2000,13,2,0,
31438,1,1,1991,1700,13,2,0,90
31439,1,1,1991,1100,13,2,0,80
31439,2,1,1971,1250,13,2,0,80
31447,1,5,1992,1700,13,2,0,75
31447,1,3,1985,1700,13,2,0,
31448,1,5,1991,3000,13,2,0,90
31448,2,5,1991,2000,13,2,0,80
31449,1,7,1985,1500,13,2,0,
31455,1,1,1975,1650,12,2,0,
31455,1,3,1992,250,13,2,0,
31456,1,3,1985,95,13,2,0,
31456,1,7,1967,1300,13,2,0,
31458,1,3,1974,1150,13,2,0,
31460,2,1,1992,1200,13,2,0,80
31461,1,5,1978,2300,13,2,0,80
31462,1,5,1979,1900,13,2,0,
31466,1,3,1987,630,13,2,0,
31467,1,1,1980,560,13,2,0,
31467,1,2,1993,550,13,2,0,
31473,2,2,1975,620,13,2,0,
31475,1,5,1972,1700,13,2,0,
31475,2,2,1985,700,13,2,0,
31475,3,1,1983,600,13,2,0,80
31475,4,2,1975,1000,13,2,0,
31537,1,1,1982,650,13,2,0,
31537,2,5,1976,1400,13,2,0,
31543,1,1,1986,739,13,2,0,50
31544,1,3,1966,600,13,2,0,
31552,1,5,1988,2290,13,2,0,95
31555,1,1,1980,620,13,2,0,
31555,1,3,1978,175,13,2,0,
31556,1,1,1993,1050,13,2,0,50
31559,1,1,1976,1030,13,2,0,80
31559,2,1,1977,1030,13,2,0,80
31569,1,3,1985,1130,13,1,8800,
31574,1,1,1981,820,13,2,0,70
31574,1,3,1995,765,13,2,0,
31586,1,1,1976,200,13,2,0,
31586,1,8,1981,2000,13,2,0,94
31586,2,1,1973,800,13,2,0,80
31603,5,7,1976,600,13,2,0,
31604,1,1,1974,700,13,2,0,
31604,2,2,1969,300,13,2,0,
31610,1,8,1979,2126,13,2,0,80
31610,1,3,1979,600,13,2,0,
31616,1,1,1990,850,13,2,0,50
31625,1,3,1978,1050,13,2,0,
31632,1,1,1992,2000,13,2,0,80
31637,1,3,1989,1300,13,2,0,
31640,1,3,1987,390,13,2,0,
31640,1,2,1975,600,13,2,0,
31652,1,8,1994,2600,13,2,0,100
31652,2,8,1992,1700,13,2,0,100
31662,1,1,1984,300,13,2,0,
31662,1,3,1968,700,13,2,0,
31666,1,3,1989,550,13,2,0,
31679,1,1,1990,2300,13,2,0,72
31679,2,2,1982,640,13,2,0,
31680,1,3,1992,1000,13,2,0,
31682,1,1,1992,2000,13,2,0,80
31684,1,1,1987,1700,13,2,0,50
31687,1,1,1983,600,13,2,0,
31687,2,1,1981,1800,13,2,0,
31690,1,1,1981,625,13,2,0,
31693,2,3,1978,650,13,2,0,
31695,3,2,1986,500,13,2,0,
31705,1,3,1980,900,13,2,0,
31707,1,1,1971,900,13,2,0,70
31707,2,4,1985,300,13,2,0,
31710,1,1,1974,25,13,2,0,
31710,1,5,1974,1710,13,2,0,
31712,1,3,1989,1150,13,2,0,
31717,1,1,1979,1240,13,2,0,80
31735,1,1,1995,1500,13,1,6000,95
31735,2,5,1984,1500,13,2,0,20
31736,1,5,1992,1300,13,2,0,90
31736,2,1,1985,1260,13,2,0,85
31737,1,1,1991,980,13,2,0,
31737,2,1,1991,1600,13,2,0,90
31746,1,1,1968,700,13,2,0,
31751,2,5,1990,930,13,2,0,50
31752,1,3,1992,550,13,2,0,
31757,1,2,1989,930,13,2,0,
31760,1,1,1984,1700,13,2,0,85
31762,1,1,1975,1500,13,2,0,35
31762,2,1,1980,600,13,2,0,35
31762,2,4,1983,300,12,2,0,
31790,1,1,1994,1700,13,2,0,
31791,1,3,1990,550,13,2,0,
31791,1,1,1983,1650,13,2,0,70
31792,1,3,1985,800,13,2,0,
31792,2,2,1988,600,13,2,0,
31796,1,1,1994,1800,13,2,0,85
31798,1,1,1994,1650,13,2,0,100
31799,1,1,1995,1650,13,1,8000,90
31815,1,1,1987,1000,13,2,0,
31815,2,4,1989,500,13,2,0,
31815,2,2,1984,100,13,2,0,
31855,1,3,1965,650,13,2,0,
31856,1,1,1991,400,13,2,0,
31859,1,8,1995,2300,3,2,0,
31864,1,3,1994,750,13,2,0,
31877,1,1,1981,1500,13,2,0,80
31877,2,1,1988,1200,13,2,0,70
31891,2,1,1993,1200,13,2,0,75
31894,1,1,1985,665,13,2,0,
31894,2,1,1987,626,13,2,0,
31896,1,1,1994,3200,13,2,0,90
31896,2,4,1991,500,13,2,0,
31903,1,1,1988,1700,13,2,0,73
31903,2,1,1993,650,13,2,0,
31912,1,2,1993,600,13,2,0,
31912,2,1,1984,1200,13,2,0,60
31913,2,1,1991,1200,13,2,0,80
31915,1,1,1972,2500,13,2,0,80
31918,1,1,1993,620,13,2,0,
31918,2,1,1992,620,13,2,0,
31921,1,1,1968,500,13,2,0,70
31921,1,3,1964,300,13,2,0,
31923,1,1,1981,513,13,2,0,
31923,1,3,1975,500,13,2,0,
32001,1,2,1971,1148,13,2,0,
32016,1,1,1995,1700,7,2,0,98
32016,1,15,1968,1330,12,2,0,33
32019,3,3,1992,650,13,2,0,
32031,1,3,1985,756,13,2,0,
32032,1,3,1978,690,13,2,0,
32041,1,8,1994,1500,13,2,0,70
32043,1,8,1990,2400,13,2,0,90
32044,1,3,1995,736,10,2,0,
32046,1,1,1989,1200,13,2,0,98
32047,1,1,1992,850,13,2,0,90
32052,1,1,1994,2100,13,2,0,76
32059,1,1,1986,620,13,2,0,40
32059,1,3,1977,360,13,2,0,
32061,1,14,1970,1000,13,2,0,
32063,1,1,1975,1385,13,2,0,65
32063,2,1,1974,620,13,2,0,30
32065,1,1,1976,620,13,2,0,30
32065,1,3,1978,181,13,2,0,
32066,1,8,1978,1800,13,2,0,80
32066,2,1,1971,620,13,2,0,30
32067,1,1,1965,620,13,2,0,40
32067,1,3,1983,450,13,2,0,
32104,1,1,1991,680,13,2,0,
32104,2,1,1988,620,13,2,0,
32128,1,1,1981,1500,13,2,0,70
32135,1,1,1994,1700,13,2,0,
32142,1,1,1988,1700,13,2,0,70
32142,2,1,1981,650,13,2,0,
32197,2,3,1993,600,13,2,0,
32204,1,1,1989,1850,13,2,0,74
32207,1,3,1986,800,12,2,0,
32207,1,2,1990,600,12,2,0,
32209,1,1,1990,1300,12,2,0,70
32229,1,8,1976,1600,13,2,0,80
32229,1,1,1976,297,13,2,0,
32233,1,1,1982,1320,13,2,0,70
32233,2,1,1981,780,13,2,0,
32234,2,1,1980,1000,13,2,0,70
32236,2,2,1975,650,13,2,0,
32238,1,1,1992,950,13,2,0,50
32238,2,1,1965,700,13,2,0,
32238,2,3,1972,350,13,2,0,
32239,1,1,1978,1400,13,2,0,80
32239,2,5,1984,1100,13,2,0,
32257,2,5,1995,850,2,1,3400,65
32262,1,3,1985,680,13,2,0,
32271,1,1,1981,650,13,2,0,
32275,1,1,1994,4600,13,2,0,80
32275,3,1,1972,700,13,2,0,
32276,1,1,1969,650,13,2,0,
32277,1,12,1948,1130,12,2,0,
32277,1,1,1982,600,13,2,0,
32277,2,1,1989,940,13,2,0,
32283,1,1,1984,650,13,2,0,
32283,2,1,1987,1200,13,2,0,80
32283,2,10,1990,30,12,2,0,
32284,1,15,1992,250,12,2,0,
32284,1,8,1982,1700,13,2,0,
32284,2,8,1982,1700,13,2,0,60
32293,1,1,1985,1600,13,2,0,70
32293,2,1,1988,610,13,2,0,
32298,1,1,1984,1050,13,2,0,
32298,1,3,1980,615,13,2,0,
32303,1,8,1994,1853,13,2,0,80
32308,1,1,1979,700,12,2,0,
32308,2,1,1980,800,12,2,0,
32313,1,3,1991,600,13,2,0,
32318,1,3,1994,840,13,2,0,
32324,1,3,1990,1080,13,2,0,
32327,1,3,1975,850,13,2,0,
32328,1,1,1973,570,13,2,0,
32328,1,3,1993,570,13,2,0,
32331,1,5,1984,1800,13,2,0,100
32334,1,3,1991,1150,12,1,100,
32339,1,1,1979,1300,13,2,0,90
32339,3,11,1987,900,12,2,0,
32352,1,8,1972,4600,13,1,7000,
32428,3,3,1975,550,13,2,0,
32438,1,1,1980,700,13,2,0,
32438,2,1,1990,600,13,2,0,
32443,1,3,1982,600,13,2,0,
32465,2,1,1975,700,13,2,0,
32465,2,3,1995,350,11,2,0,
32466,1,1,1980,659,13,2,0,
32466,2,1,1986,650,13,2,0,
32467,1,15,1991,1600,13,2,0,80
32467,2,2,1981,700,13,2,0,
32470,1,8,1992,2200,13,2,0,90
32471,1,3,1988,700,13,2,0,
32472,1,8,1994,2800,13,2,0,90
32473,1,1,1980,550,13,2,0,
32473,1,3,1984,650,13,2,0,
32480,2,2,1980,650,13,2,0,
32484,2,2,1970,650,13,2,0,
32484,2,3,1985,180,13,2,0,
32485,1,1,1993,1070,13,2,0,80
32485,2,1,1992,900,13,2,0,80
32488,1,2,1951,600,13,2,0,
32489,1,1,1980,650,13,2,0,80
32489,2,4,1990,450,13,2,0,
32489,3,3,1984,400,13,2,0,
32492,1,2,1970,650,13,2,0,
32492,2,2,1974,650,13,2,0,
32493,1,1,1974,650,13,2,0,
32493,2,2,1970,600,13,2,0,
32496,1,2,1986,650,13,2,0,
32496,2,2,1993,650,13,2,0,
32517,1,5,1994,1900,13,2,0,90
32524,1,15,1987,2700,13,2,0,56
32553,1,1,1986,1400,13,2,0,80
32553,2,1,1965,600,13,2,0,80
32554,1,3,1969,758,12,2,0,
32556,1,3,1995,600,13,1,1800,
32558,1,1,1986,1250,13,2,0,80
32583,1,1,1978,600,13,2,0,
32583,2,1,1985,600,13,2,0,
32583,3,1,1983,600,13,2,0,
32628,3,1,1987,1100,13,2,0,80
32649,2,1,1993,1500,13,2,0,80
32654,1,1,1990,1600,13,2,0,90
32655,1,1,1985,1100,13,2,0,
32658,1,1,1995,1000,13,2,0,
32659,1,1,1991,1800,13,2,0,80
32660,1,1,1990,1180,13,2,0,60
32668,1,1,1995,2100,7,2,0,80
32681,1,1,1994,2400,13,2,0,75
32685,1,1,1991,1400,13,2,0,60
32691,1,3,1990,700,13,2,0,
32701,1,1,1987,750,13,2,0,
32701,1,3,1984,200,13,2,0,
32701,1,10,,150,13,2,0,
32703,2,1,1986,600,13,2,0,
32704,1,1,1983,640,13,2,0,35
32704,2,1,1985,560,13,2,0,
32711,1,1,1995,2400,13,2,0,70
32711,2,1,1990,1300,13,2,0,50
32716,1,1,1995,2250,3,1,2000,85
32716,2,1,1995,1800,4,1,800,75
32718,1,1,1991,1500,13,2,0,60
32719,1,1,1990,2200,13,2,0,70
32719,2,1,1993,900,13,2,0,60
32720,1,1,1975,690,13,2,0,50
32720,1,3,1986,600,13,2,0,
32722,1,1,1967,650,13,2,0,
32722,1,3,1994,450,13,2,0,
32731,1,1,1983,1500,13,2,0,70
32731,2,1,1990,610,13,2,0,45
32733,1,1,1994,1000,13,2,0,40
32734,1,1,1981,1500,13,2,0,80
32735,4,4,1979,500,13,2,0,
32738,1,1,1993,690,13,2,0,
32738,2,1,1993,490,13,2,0,
32743,1,1,1977,1200,13,2,0,65
32743,2,1,1982,600,13,2,0,50
32746,1,1,1985,600,13,2,0,
32746,1,10,1987,30,13,2,0,
32746,2,1,1985,600,13,2,0,
32748,1,2,1991,1800,13,2,0,
32751,2,15,1985,1200,13,1,7000,60
32754,5,5,1988,450,13,2,0,
32756,1,1,1978,670,13,2,0,50
32756,1,3,1975,150,13,2,0,
32757,1,2,1964,500,13,2,0,
32757,2,2,1962,480,12,2,0,
32760,1,1,1989,630,13,2,0,
32760,2,1,1989,730,13,2,0,30
32769,1,2,1988,288,12,2,0,
32769,2,4,1976,600,13,2,0,
32769,2,3,1980,300,13,2,0,
32773,1,1,1983,1600,13,2,0,
32780,1,1,1992,1500,13,2,0,80
32782,1,1,1980,740,13,2,0,
32782,2,4,1986,400,13,2,0,
32791,1,1,1980,600,13,2,0,
32791,1,10,1945,400,13,2,0,
32799,1,3,1994,1200,13,2,0,
32800,1,1,1980,1600,13,2,0,
32800,2,4,1989,350,13,2,0,
32805,1,1,1985,600,13,2,0,60
32805,2,1,1987,600,13,2,0,60
32810,1,1,1991,600,13,2,0,
32810,1,3,1973,85,12,2,0,
32822,1,5,1994,2500,13,2,0,100
32843,1,1,1969,1400,13,2,0,80
32874,1,3,1990,630,13,2,0,
32878,2,3,1978,1230,13,2,0,
32878,2,11,1980,1100,13,2,0,
32878,2,10,1978,112,13,2,0,
32880,2,1,1974,650,13,2,0,
32880,3,1,1977,700,13,2,0,
32880,4,1,1979,650,13,2,0,
32880,4,3,1980,300,13,2,0,
32883,1,1,1988,600,13,2,0,60
32891,1,1,1971,625,13,2,0,75
32891,2,4,1984,300,13,2,0,
32893,1,5,1978,1778,13,2,0,80
32893,1,10,1958,360,12,2,0,
32893,2,1,1990,620,13,2,0,
32895,1,1,1985,415,13,2,0,100
32900,1,5,1994,1394,13,2,0,90
32901,1,15,1994,1500,13,2,0,90
32901,2,2,1987,620,13,2,0,
32902,1,1,1991,1450,13,2,0,70
32907,1,1,1994,1200,13,1,500,70
32907,2,1,1993,900,13,2,0,70
32913,1,9,,1450,12,2,0,
32919,2,3,1983,650,13,2,0,
32921,1,1,1971,560,13,2,0,
32930,1,1,1992,2500,13,2,0,60
32937,1,1,1994,250,13,2,0,20
32973,1,1,1995,1200,13,2,0,50
32973,1,12,1964,1000,12,2,0,
32978,1,9,1978,800,13,2,0,
32978,1,14,1978,600,12,2,0,
32979,1,2,1972,1450,13,2,0,
32981,1,2,1992,750,13,1,6000,
32981,1,11,1995,600,12,1,3000,
32982,1,9,1983,2000,13,2,0,
32986,1,1,1994,1530,13,2,0,80
32986,2,4,1976,300,13,2,0,
32987,1,15,1994,1400,13,2,0,85
32987,2,1,1994,618,13,2,0,60
32998,1,4,1980,480,13,2,0,
33027,1,1,1983,4800,13,2,0,80
33031,1,2,1978,600,13,2,0,
33032,1,5,1989,2200,13,2,0,94
33172,1,2,1993,750,13,2,0,
33172,2,1,1992,650,13,2,0,
33187,1,5,1995,2354,7,2,0,90
33203,1,1,1983,700,13,2,0,
33203,2,1,1983,700,13,2,0,
33205,2,1,1995,485,12,2,0,
33206,1,5,1991,2120,13,2,0,90
33206,2,5,1992,1900,13,2,0,82
33207,1,1,1975,650,13,2,0,
33207,2,1,1975,600,13,2,0,
33209,1,1,1983,1210,13,2,0,70
33209,2,1,1986,750,13,2,0,70
33211,3,1,1965,900,13,2,0,70
33219,4,1,1980,800,13,2,0,90
33220,1,1,1991,1300,13,2,0,65
33222,1,7,1989,520,13,2,0,
33225,1,1,1983,1400,13,2,0,85
33225,2,1,1983,771,13,2,0,50
33227,1,3,1976,500,13,2,0,
33228,1,15,1986,2000,12,2,0,
33228,3,1,1976,600,13,2,0,
33230,1,7,1972,1100,13,2,0,
33235,1,1,1984,680,13,2,0,
33236,1,1,1989,1750,13,2,0,50
33236,2,1,1994,650,13,2,0,
33238,1,1,1957,700,13,2,0,
33238,1,3,1978,400,13,2,0,
33239,1,5,1987,2300,13,2,0,100
33240,2,1,1994,1300,13,2,0,90
33241,1,1,1965,600,13,2,0,
33241,1,3,1980,700,13,2,0,
33245,1,1,1991,2500,13,2,0,90
33250,1,5,1987,1770,13,2,0,90
33250,2,5,1985,1766,13,2,0,90
33252,1,1,1993,1700,13,2,0,70
33252,2,1,1993,1300,13,2,0,75
33313,1,2,1985,623,12,2,0,
33325,1,1,1993,2000,13,2,0,88
33328,2,1,1989,900,13,2,0,
33328,3,1,1991,700,13,2,0,
33328,7,4,1967,600,13,2,0,
33336,2,3,1995,520,10,1,4000,
33340,1,1,1974,1100,13,2,0,
33340,2,1,1975,630,13,2,0,
33340,3,2,1976,700,13,2,0,
33348,1,1,1994,1070,13,2,0,80
33350,2,1,1992,580,13,2,0,
33350,3,11,1994,350,12,2,0,
33350,5,4,1972,580,13,2,0,
33350,5,3,1989,20,12,2,0,
33354,1,1,1991,1200,13,2,0,
33354,4,3,1962,1100,13,2,0,
33361,1,1,1975,1250,13,2,0,80
33361,2,1,1983,1100,13,2,0,70
33373,1,1,1987,1200,13,2,0,60
33373,2,1,1986,1480,13,2,0,50
33412,1,4,1978,580,13,2,0,
33412,2,1,1975,650,13,2,0,80
33417,1,1,1978,700,13,2,0,30
33419,1,1,1980,600,13,2,0,
33419,3,1,1983,750,13,2,0,
33485,1,15,1994,4100,13,2,0,100
33595,1,1,1994,1300,13,2,0,80
33601,1,9,1966,1600,13,2,0,
33604,1,1,1976,720,13,2,0,
33608,1,1,1987,700,13,2,0,
33631,2,1,1994,1700,13,2,0,85
33633,2,8,1994,800,13,2,0,42
33634,1,1,1979,1350,13,2,0,70
33635,2,3,1976,70,13,1,34000,
33635,2,1,1988,650,13,2,0,
33636,1,1,1980,1350,13,2,0,80
33637,2,3,1976,1300,13,2,0,
33642,1,1,1977,1350,13,2,0,80
33642,2,2,1956,600,13,2,0,
33643,1,5,1989,2000,13,2,0,90
33644,1,5,1992,1368,13,2,0,80
33649,1,2,1970,500,13,2,0,
33678,1,1,1979,600,13,2,0,
33773,1,12,1993,156,12,2,0,
33780,1,3,1990,650,13,2,0,
33786,1,1,1984,640,13,2,0,50
33796,1,1,1988,800,13,2,0,90
33796,1,8,1973,1800,13,2,0,50
33816,1,1,1978,550,13,2,0,30
33816,1,3,1987,430,13,2,0,
33823,1,1,1985,650,13,2,0,
33823,1,15,1986,2000,13,2,0,
33823,3,1,1966,1000,13,2,0,
33823,3,3,1990,700,13,2,0,
33839,1,2,1994,390,12,2,0,
33841,1,2,1995,153,7,1,3200,
33853,1,1,1980,700,13,2,0,
33853,2,2,1960,650,13,2,0,
33860,2,1,1991,1300,13,2,0,70
33879,2,1,1994,1600,13,2,0,70
33884,1,1,1989,1800,13,2,0,95
33884,2,1,1993,1300,13,2,0,70
33884,3,1,1960,820,13,2,0,60
33884,3,3,1993,410,13,2,0,
33884,3,6,1993,720,12,2,0,
33885,1,2,1975,600,13,2,0,
33885,1,3,1994,750,13,2,0,
33888,1,2,1986,420,13,2,0,
33888,1,3,1973,570,13,2,0,
33888,2,1,1980,600,13,2,0,30
33889,1,1,1994,2015,13,2,0,66
33889,4,3,1994,501,13,2,0,
33889,4,1,1966,700,13,2,0,60
33927,1,3,1973,600,13,2,0,
33931,1,1,1980,1050,13,2,0,
33931,2,1,1981,550,13,2,0,
33935,1,1,1988,1400,13,2,0,70
33935,2,1,1976,650,13,2,0,
33935,2,11,1986,1000,13,2,0,
33938,2,1,1994,700,13,1,30,
33950,5,3,1970,600,12,2,0,
33977,1,6,1961,620,12,2,0,
33982,1,1,1989,900,13,2,0,
33982,2,1,1988,600,13,2,0,
34003,1,1,1988,1150,13,2,0,80
34003,2,4,1993,350,13,2,0,
34005,5,3,1971,900,13,2,0,
34014,1,3,1982,800,13,2,0,
34017,2,1,1982,650,13,2,0,
34017,3,1,1990,650,13,2,0,
34019,1,12,1990,350,12,2,0,
34028,1,1,1994,2700,13,2,0,80
34031,1,1,1983,1200,13,2,0,80
34031,2,1,1981,1000,13,2,0,60
34032,1,1,1983,3000,13,2,0,50
34032,2,1,1985,620,13,2,0,
34040,1,1,1991,2100,13,2,0,70
34055,1,9,1984,1300,13,2,0,
34055,1,1,1984,277,13,2,0,
34056,5,1,1983,1200,13,2,0,
34057,3,2,1991,750,12,2,0,
34058,1,1,1985,1200,12,2,0,70
34058,2,4,1984,630,12,2,0,
34099,1,1,1976,1600,13,2,0,80
34110,1,3,1989,600,13,2,0,
34124,2,1,1993,1900,13,2,0,80
34132,2,1,1992,2500,13,2,0,85
34133,2,1,1980,3900,13,2,0,100
34134,2,11,1985,650,13,2,0,
34153,1,1,1968,1800,13,2,0,50
34176,1,1,1972,600,13,2,0,80
34181,2,1,1970,500,13,2,0,
34182,1,8,1995,1900,7,2,0,75
34192,1,15,1994,3800,13,1,1200,
34196,1,15,1971,2000,13,1,12000,82
34199,1,2,1988,150,12,2,0,
34201,1,1,1986,2300,13,2,0,80
34211,1,1,1990,640,13,2,0,50
34211,2,1,1993,640,13,2,0,
34212,1,3,1975,700,13,2,0,
34212,2,8,1993,1100,13,2,0,50
34218,1,8,1983,2200,13,2,0,80
34218,1,8,1984,574,13,2,0,
34220,1,1,1990,750,13,2,0,
34220,2,1,1957,300,13,2,0,
34225,1,1,1995,800,13,2,0,80
34230,1,9,1981,600,13,2,0,
34235,1,1,1988,360,13,2,0,20
34242,2,1,1992,1080,13,2,0,80
34257,1,8,1979,4200,13,2,0,95
34257,2,8,1982,1600,13,2,0,80
34262,1,2,1992,360,12,2,0,
34264,1,5,1994,1950,13,2,0,60
34268,1,8,1983,1550,13,2,0,60
34272,1,9,1978,434,13,2,0,
34285,1,7,1987,1300,13,2,0,
34302,2,1,1979,1000,13,2,0,85
34332,1,1,1993,2500,13,2,0,25
34340,1,2,1989,300,13,2,0,
34340,1,8,1994,1300,13,2,0,40
34367,1,3,1964,850,13,2,0,
34392,1,1,1985,1350,13,2,0,15
34392,2,11,1992,350,13,2,0,
34396,1,3,1984,1000,13,2,0,
34397,1,1,1994,730,13,2,0,
34431,1,3,1990,600,13,2,0,
34435,3,3,1986,600,13,2,0,
34457,1,1,1965,750,13,2,0,50
34467,1,1,1986,400,13,2,0,60
34467,2,1,1986,600,13,2,0,50
34470,1,1,1984,1200,13,2,0,70
34470,2,4,1991,250,13,2,0,
34471,1,1,1972,1200,13,2,0,75
34471,2,4,1986,300,13,2,0,
34474,1,1,1984,900,13,2,0,60
34474,2,1,1967,550,13,2,0,30
34477,1,1,1975,700,13,2,0,80
34477,2,11,1970,700,13,2,0,
34534,1,1,1975,800,13,2,0,70
34555,1,15,1985,960,13,2,0,
34555,2,1,1980,1700,13,2,0,80
34555,3,4,1987,450,13,2,0,
34568,1,5,1983,1900,13,2,0,80
34579,1,1,1994,2000,13,2,0,
34584,1,1,1983,1000,12,2,0,
34592,1,1,1983,650,13,2,0,60
34593,1,1,1994,2000,13,2,0,100
34594,5,1,1989,800,13,2,0,80
34600,1,1,1984,2180,13,2,0,75
