NQUEST,Y,CN,CD1,CD2,CD,C,S
130030,11800,12600,0,0,0,12600,-800
130032,6334.3799436,6000,0,0,0,6000,334.37994359
130041,10988.221895,9400,0,0,0,9400,1588.2218954
130046,14956.413594,20400,0,0,0,20400,-5443.586406
130048,14400,13200,0,0,0,13200,1200
130056,49281.045173,39000,0,0,0,39000,10281.045173
130066,46084.95664,24000,0,0,0,24000,22084.95664
130076,32428.583252,28800,0,0,0,28800,3628.5832518
130078,17800,16200,0,0,0,16200,1600
130079,21737.727635,22800,0,700,700,23500,-1762.272365
130080,9393.9780451,11900,0,1000,1000,12900,-3506.021955
130090,16700,14400,0,0,0,14400,2300
131002,19000,18000,0,0,0,18000,1000
131004,49812.984904,43200,0,0,0,43200,6612.9849042
131006,28264.635952,18651.953239,0,0,0,18651.953239,9612.6827127
131021,39775.187487,25800,0,0,0,25800,13975.187487
131027,6787.9608613,6600,0,0,0,6600,187.96086134
131031,24219.360768,76800,0,0,0,76800,-52580.63923
131033,23762.670092,24000,0,0,0,24000,-237.3299082
131034,15600,15024,0,0,0,15024,576
131037,21740,22200,0,0,0,22200,-460
131048,18199.717443,19800,0,0,0,19800,-1600.282557
131067,15500,24000,0,0,0,24000,-8500
131076,12000,13800,0,0,0,13800,-1800
131081,48974.71907,25200,0,0,0,25200,23774.71907
131085,47215.926997,22800,20000,3000,23000,45800,1415.9269973
131087,36594.613697,36000,0,0,0,36000,594.61369707
131090,30359.086658,24600,0,0,0,24600,5759.0866578
132004,46243.413817,31200,0,400,400,31600,14643.413817
132028,30733.823065,20400,0,0,0,20400,10333.823065
132038,25858.402661,24400,0,0,0,24400,1458.4026608
132067,53191.347471,60000,0,1500,1500,61500,-8308.652529
133010,10079.651102,13800,0,0,0,13800,-3720.348898
133013,40673.592232,30400,0,1500,1500,31900,8773.5922317
133017,59134.73273,57600,2200,40000,42200,99800,-40665.26727
133018,58696.428468,34200,0,20000,20000,54200,4496.4284683
133045,64046.526965,37800,8000,0,8000,45800,18246.526965
134006,12444.136864,11280,0,0,0,11280,1164.1368638
134011,18957.023528,12000,0,600,600,12600,6357.0235275
134016,22610.73195,23040,0,350,350,23390,-779.2680498
134017,12188.406254,10800,0,400,400,11200,988.40625439
134023,126684.74032,55200,15000,2000,17000,72200,54484.740318
134030,9435.6783969,9372,0,0,0,9372,63.678396889
134032,32749.627823,18600,0,900,900,19500,13249.627823
134033,13840.324108,11400,0,300,300,11700,2140.324108
134035,12339.290245,11400,0,200,200,11600,739.29024524
134039,44922.589866,27600,0,700,700,28300,16622.589866
134049,63474.843646,56400,0,1500,1500,57900,5574.8436458
134053,25909.738756,46800,0,1500,1500,48300,-22390.26124
134067,38376.329549,32400,8000,400,8400,40800,-2423.670451
134071,34465.171432,27600,0,900,900,28500,5965.1714316
134073,47117.13953,41400,0,1200,1200,42600,4517.1395298
134074,9555,8400,0,0,0,8400,1155
134075,11615,10200,0,0,0,10200,1415
135002,32117.282903,21600,0,0,0,21600,10517.282903
135003,25285.141866,24000,0,0,0,24000,1285.1418658
135004,24207.929002,25300,0,0,0,25300,-1092.070998
135014,23200,30200,0,0,0,30200,-7000
135018,23114.881586,15600,0,0,0,15600,7514.8815861
135020,43802.231512,21600,0,0,0,21600,22202.231512
135024,22294.815283,15600,0,0,0,15600,6694.8152826
135032,179960.56042,55300,0,0,0,55300,124660.56042
135048,8389.942533,22200,0,1800,1800,24000,-15610.05747
135061,47716.580446,30149.082458,0,1300,1300,31449.082458,16267.497989
135063,16098.499694,9600,0,0,0,9600,6498.4996941
135086,31178.936766,22600,0,3000,3000,25600,5578.9367657
136004,23098.745274,22440,0,0,0,22440,658.74527385
136005,20300,19200,0,0,0,19200,1100
136007,33500,34800,8000,0,8000,42800,-9300
136009,122637.95598,51600,0,0,0,51600,71037.955977
136011,24150.155935,20400,0,0,0,20400,3750.1559346
136017,63574.397002,29800,0,0,0,29800,33774.397002
136020,38350,25200,0,0,0,25200,13150
136024,20500,28800,19000,0,19000,47800,-27300
136036,53503.34703,37800,0,6000,6000,43800,9703.3470303
136039,9100,9600,0,0,0,9600,-500
136040,25749.784597,24000,0,3000,3000,27000,-1250.215403
136045,17034.491232,14400,0,0,0,14400,2634.491232
136061,17232.654153,15600,0,0,0,15600,1632.6541527
136063,26600,21600,0,0,0,21600,5000
136072,17575,15600,0,0,0,15600,1975
137007,45117.953599,17876.518854,0,0,0,17876.518854,27241.434745
137008,53000,34900,4000,0,4000,38900,14100
137011,41447.678581,27600,0,0,0,27600,13847.678581
137089,111493.34668,43200,25000,4000,29000,72200,39293.346679
138022,90301.892531,22800,0,0,0,22800,67501.892531
138046,126706.99985,44400,0,0,0,44400,82306.999852
138062,33914.119705,21600,3500,700,4200,25800,8114.1197045
138072,43420.007883,28600,0,0,0,28600,14820.007883
138078,72549.290829,42000,0,700,700,42700,29849.290829
138091,37561.997684,44600,0,0,0,44600,-7038.002316
138094,48500,21600,0,2000,2000,23600,24900
138096,109212.05068,48000,0,0,0,48000,61212.050676
138097,138807.96881,104954.21654,0,25000,25000,129954.21654,8853.7522707
138098,138796.27296,26400,0,0,0,26400,112396.27296
138102,87617.417535,45323.820454,0,5000,5000,50323.820454,37293.597081
138110,74775.412924,23400,0,0,0,23400,51375.412924
138111,163431.5773,63600,0,0,0,63600,99831.577296
138129,54738.492248,44700,-5000,0,-5000,39700,15038.492248
138130,84597.061395,39600,0,4000,4000,43600,40997.061395
138141,28937.604584,27600,0,0,0,27600,1337.6045843
138148,73671.621696,51280,-2000,3000,1000,52280,21391.621696
138150,40960.160212,17280,0,0,0,17280,23680.160212
138165,17070.346058,16200,150,200,350,16550,520.34605782
138173,37227.849566,22740,0,1000,1000,23740,13487.849566
138227,30064.866975,21600,0,0,0,21600,8464.8669747
138240,41556.50584,33600,0,0,0,33600,7956.5058397
138244,49628.93909,38600,0,0,0,38600,11028.93909
138248,52586.59875,48000,0,0,0,48000,4586.59875
138254,38065.051068,27600,0,4000,4000,31600,6465.0510676
138255,50695.927301,42000,0,0,0,42000,8695.9273006
138265,57274.264098,55200,0,0,0,55200,2074.2640977
138270,24519.20159,18000,3500,0,3500,21500,3019.2015895
138277,61990.622652,48000,0,12000,12000,60000,1990.6226519
138283,51434.734559,38400,0,460,460,38860,12574.734559
138285,81430.632609,48000,0,0,0,48000,33430.632609
138287,38986.398122,21600,0,0,0,21600,17386.398122
138290,48490.430615,36000,0,0,0,36000,12490.430615
138292,20143.761759,14400,0,0,0,14400,5743.7617592
138294,67158.365674,52200,0,0,0,52200,14958.365674
138296,74329.950911,57000,0,0,0,57000,17329.950911
138297,28640,27360,0,0,0,27360,1280
138301,21764.360047,17856,0,0,0,17856,3908.3600473
138320,57992.897124,45600,0,40000,40000,85600,-27607.10288
138335,33398.580476,26400,0,0,0,26400,6998.5804756
138338,86955.211283,42000,0,0,0,42000,44955.211283
138359,87575.142249,56400,0,10000,10000,66400,21175.142249
138380,50770.494636,39600,0,0,0,39600,11170.494636
138385,88884.271851,66432,0,4000,4000,70432,18452.271851
138388,71127.140303,34200,0,1380,1380,35580,35547.140303
138391,34343.136291,20400,0,0,0,20400,13943.136291
138396,36152.138807,28800,0,0,0,28800,7352.1388069
138398,109983.68657,53200,0,0,0,53200,56783.68657
138399,69753.238484,49900,0,960,960,50860,18893.238484
138409,62135.669194,55800,1300,800,2100,57900,4235.6691935
138412,9298.2427128,9672,0,0,0,9672,-373.7572872
138421,202935.0709,58400,0,0,0,58400,144535.0709
138434,21717.211809,20400,0,0,0,20400,1317.2118091
138455,71386.699332,30600,0,0,0,30600,40786.699332
138462,48723.686513,26700,-800,0,-800,25900,22823.686513
138465,55565.590757,45600,0,0,0,45600,9965.5907569
138466,35326.284856,36070,0,1000,1000,37070,-1743.715144
138483,15600,14796,0,0,0,14796,804
138489,43326.466632,32040,0,600,600,32640,10686.466632
138494,61056.093305,42000,24000,6000,30000,72000,-10943.90669
138507,39261.574444,34800,0,0,0,34800,4461.5744444
138532,30928.135083,28800,0,0,0,28800,2128.1350827
138535,78607.045266,33600,0,6000,6000,39600,39007.045266
138538,42618.897037,33600,0,0,0,33600,9018.8970373
138542,7122.7364617,11760,2500,0,2500,14260,-7137.263538
138551,6645.4722761,7800,0,0,0,7800,-1154.527724
138556,20276.499573,19200,0,0,0,19200,1076.4995725
138570,12299.307794,10080,0,0,0,10080,2219.3077942
138571,36005.741068,36480,0,0,0,36480,-474.2589323
138574,70004.196785,60000,0,2500,2500,62500,7504.1967847
138585,4875,4500,0,0,0,4500,375
138589,16000,26400,0,0,0,26400,-10400
138591,51563.507442,44020,0,0,0,44020,7543.5074418
138597,27800,29640,0,0,0,29640,-1840
138620,35088.446134,44400,0,1300,1300,45700,-10611.55387
138621,66037.568483,50400,0,2000,2000,52400,13637.568483
138624,25104.998809,24000,450,0,450,24450,654.99880864
138630,63529.124252,50202.356716,0,0,0,50202.356716,13326.767536
138633,18200,19200,0,0,0,19200,-1000
138651,54258.949162,37200,33000,650,33650,70850,-16591.05084
138661,43721.160798,42000,11000,0,11000,53000,-9278.839202
138700,18742.408701,9000,5500,0,5500,14500,4242.4087006
138714,25132.114876,21600,0,3500,3500,25100,32.114875695
138719,74285.266786,41185.373393,0,0,0,41185.373393,33099.893393
138722,21000,19200,0,0,0,19200,1800
138723,28508.604473,29108.604473,0,0,0,29108.604473,-600
138737,37957.524727,33600,0,0,0,33600,4357.5247267
139003,13250,10800,0,0,0,10800,2450
139004,16500,15600,0,100,100,15700,800
139006,46379.765102,39600,0,400,400,40000,6379.7651021
139007,15085.114103,16140,5000,0,5000,21140,-6054.885897
139008,13083.389826,9600,0,0,0,9600,3483.3898262
139010,29938.947816,27600,0,0,0,27600,2338.9478157
139012,-68000,28200,0,1200,1200,29400,-97400
139014,15210,13200,0,0,0,13200,2010
139015,29190.964676,24000,0,0,0,24000,5190.9646763
139016,31736.913908,21600,0,400,400,22000,9736.9139075
139019,28697.164765,28800,0,0,0,28800,-102.8352355
139022,35009.665984,46800,0,0,0,46800,-11790.33402
139023,20838.063529,18000,0,0,0,18000,2838.0635289
139024,18646.843146,20772,0,0,0,20772,-2125.156854
139027,10270,9600,0,0,0,9600,670
139029,26615.272966,26400,0,200,200,26600,15.27296609
139030,12552.199306,9600,0,0,0,9600,2952.1993058
139032,33400,28800,0,600,600,29400,4000
139073,17000,15240,0,0,0,15240,1760
139074,38888.823929,25680,0,0,0,25680,13208.823929
140003,20885.947851,20880,0,0,0,20880,5.9478512434
140021,26899.478827,24564,0,2000,2000,26564,335.47882662
140026,30140.107504,26400,0,1500,1500,27900,2240.1075038
140033,20182.567858,16547.194606,10000,0,10000,26547.194606,-6364.626748
140049,69998.066508,37500,0,300,300,37800,32198.066508
140054,51157.919517,30000,0,50000,50000,80000,-28842.08048
140065,35931.033589,24600,0,0,0,24600,11331.033589
140073,38295.151375,22800,35000,0,35000,57800,-19504.84862
141010,23551.803646,19800,0,0,0,19800,3751.8036463
141012,27809.155807,22560,0,0,0,22560,5249.1558071
141013,133260.96316,44000,50000,2000,52000,96000,37260.963162
141018,17923.737147,31200,0,0,0,31200,-13276.26285
141019,28078.983117,33444,26000,0,26000,59444,-31365.01688
141022,32798.911419,27600,0,0,0,27600,5198.9114187
141023,56143.545926,32400,0,0,0,32400,23743.545926
141028,35292.906034,26400,4000,2500,6500,32900,2392.9060343
141031,40782.543726,50912.049597,9000,0,9000,59912.049597,-19129.50587
141032,9554.3871889,9240,0,0,0,9240,314.38718888
141033,32995.033347,27000,0,0,0,27000,5995.0333465
141043,36305.550283,21600,700,6000,6700,28300,8005.5502825
141044,38414.083748,24000,20000,0,20000,44000,-5585.916252
141046,105646.79814,54000,0,0,0,54000,51646.798142
141047,15435.385445,14400,0,6500,6500,20900,-5464.614555
141056,42044.196481,39600,0,0,0,39600,2444.1964814
141059,23850,24600,0,500,500,25100,-1250
141062,27172.820072,31695.596699,0,0,0,31695.596699,-4522.776627
141066,15003.983215,21000,0,0,0,21000,-5996.016785
141071,25710,27516,0,0,0,27516,-1806
141073,83791.915704,60000,50000,3000,53000,113000,-29208.0843
141074,20899.486605,27200,0,0,0,27200,-6300.513395
141075,30135.810477,20400,2500,2000,4500,24900,5235.8104767
141080,86391.049628,53136.361227,0,3000,3000,56136.361227,30254.688402
141086,14665.449593,9655.6246485,0,0,0,9655.6246485,5009.8249448
141087,549019.8594,75590.219575,65000,0,65000,140590.21958,408429.63983
141090,45093.802704,33600,0,3250,3250,36850,8243.8027038
142035,626.44061483,16800,0,0,0,16800,-16173.55939
142037,41348.827504,31350,0,0,0,31350,9998.8275042
142048,20000,23520,0,0,0,23520,-3520
142059,6661.1944471,11200,2000,0,2000,13200,-6538.805553
142081,31570,19236,0,2000,2000,21236,10334
142082,22400,14400,0,0,0,14400,8000
143002,94772.947881,49600,0,0,0,49600,45172.947881
143011,9290.3588723,9600,0,0,0,9600,-309.6411277
143012,29627.778614,30000,0,0,0,30000,-372.2213861
143016,28690.255785,22400,0,0,0,22400,6290.2557853
143018,36107.888351,28800,0,0,0,28800,7307.8883508
143025,25144.958553,20433.917134,0,300,300,20733.917134,4411.0414189
143033,33601.3751,25200,0,0,0,25200,8401.3751001
143037,38300.106642,24000,0,0,0,24000,14300.106642
143047,28869.09164,31200,0,0,0,31200,-2330.90836
143048,60605.623435,31200,0,1000,1000,32200,28405.623435
143049,16483.62478,14640,0,0,0,14640,1843.62478
143056,26337.541888,15126.483796,0,0,0,15126.483796,11211.058092
143062,27440.268931,22800,0,0,0,22800,4640.2689307
143076,30839.607639,18000,0,0,0,18000,12839.607639
143083,22000,19800,0,0,0,19800,2200
143086,30228.748414,30000,0,0,0,30000,228.7484141
143090,34059.018123,30000,0,0,0,30000,4059.0181234
144005,12963.701355,7800,0,0,0,7800,5163.7013547
144006,5242.2916439,31200,0,0,0,31200,-25957.70836
144008,85630.165184,54000,17000,1000,18000,72000,13630.165184
144010,43223.775209,34400,0,0,0,34400,8823.7752087
144015,14300,13584,0,0,0,13584,716
144017,55554.927794,28800,0,0,0,28800,26754.927794
144025,27056.202477,26400,1000,0,1000,27400,-343.7975228
144027,22555.299288,15000,0,0,0,15000,7555.2992876
144036,37997.044432,38400,0,14000,14000,52400,-14402.95557
144088,55699.211766,30800,0,0,0,30800,24899.211766
145004,21230.179998,12288,0,0,0,12288,8942.1799977
145007,87360.725479,39600,0,0,0,39600,47760.725479
145012,98842.885326,48000,0,0,0,48000,50842.885326
145015,30406.31043,21600,0,0,0,21600,8806.3104299
145036,88700.364333,57600,0,1200,1200,58800,29900.364333
145076,29889.311008,25200,0,0,0,25200,4689.3110083
145088,16900,17064,0,0,0,17064,-164
146024,21178.739145,22800,0,0,0,22800,-1621.260855
146030,21700,19200,0,0,0,19200,2500
146031,30490.183976,25395.915719,0,0,0,25395.915719,5094.2682567
146032,69655.515005,37357.574643,0,0,0,37357.574643,32297.940361
146036,60324.893401,40701.108079,0,1800,1800,42501.108079,17823.785322
146038,66985.163489,45600,0,0,0,45600,21385.163489
146043,44117.902609,35400,0,0,0,35400,8717.9026091
146047,29011.966127,20400,0,0,0,20400,8611.9661265
146049,61006.233578,39600,0,0,0,39600,21406.233578
146052,171468.88343,94200,7000,0,7000,101200,70268.883426
146056,60561.133033,51600,0,0,0,51600,8961.1330334
146057,23532.291507,22800,0,0,0,22800,732.29150748
146058,29308.559695,41200,-7000,2000,-5000,36200,-6891.440305
146059,55450.398813,20400,17500,600,18100,38500,16950.398813
146061,91233.69557,55200,7000,10000,17000,72200,19033.69557
146074,73016.257865,42000,5000,6000,11000,53000,20016.257865
146081,18519.450435,54000,0,0,0,54000,-35480.54957
146087,29725.229075,28800,0,1500,1500,30300,-574.770925
147014,43671.859867,33900,0,0,0,33900,9771.8598671
147034,65498.262391,38983.322389,0,600,600,39583.322389,25914.940002
147041,55176.718936,34800,0,2500,2500,37300,17876.718936
147068,68413.290428,45600,0,2500,2500,48100,20313.290428
147071,35022.571711,35300,0,1000,1000,36300,-1277.428289
147073,56129.512162,30000,4500,0,4500,34500,21629.512162
147078,95766.547216,46800,0,0,0,46800,48966.547216
148001,27900,24800,0,1000,1000,25800,2100
148002,22870.638315,18600,0,1800,1800,20400,2470.6383147
148043,65927.252994,36000,0,0,0,36000,29927.252994
148059,20500,12960,0,0,0,12960,7540
148064,39943.784302,22600,0,0,0,22600,17343.784302
148081,17280.526183,14400,0,0,0,14400,2880.5261828
148087,70108.616067,16440,0,0,0,16440,53668.616067
148088,97497.74747,33600,0,0,0,33600,63897.74747
149003,35995.721449,30000,0,0,0,30000,5995.7214493
149004,48046.709067,45600,0,3000,3000,48600,-553.2909327
149007,32690.526037,26400,0,0,0,26400,6290.5260374
149009,22081.51227,24000,0,0,0,24000,-1918.48773
149010,30388.335836,21600,0,0,0,21600,8788.3358362
149015,18289.393322,16200,0,0,0,16200,2089.3933219
149021,82730.969903,48000,18000,6000,24000,72000,10730.969903
149027,36034.946551,39600,0,0,0,39600,-3565.053449
149030,29771.572528,27000,0,0,0,27000,2771.5725283
149031,41667.549318,22800,0,0,0,22800,18867.549318
149032,19623.883528,13200,0,0,0,13200,6423.8835276
149038,29173.778063,25440,7000,0,7000,32440,-3266.221937
149040,32587.0632,35000,0,400,400,35400,-2812.9368
149041,8240.999627,7848,0,0,0,7848,392.99962699
149043,38058.333836,31500,0,0,0,31500,6558.3338362
149044,22395.129261,22800,0,0,0,22800,-404.8707385
149050,207297.28086,57600,0,0,0,57600,149697.28086
149062,56567.896274,44400,0,1000,1000,45400,11167.896274
149065,44508.935632,44400,0,0,0,44400,108.9356318
149067,43628.788866,54000,0,0,0,54000,-10371.21113
149068,28423.038648,36000,0,0,0,36000,-7576.961352
149071,55379.939294,32400,0,0,0,32400,22979.939294
149075,43658.084391,33000,0,0,0,33000,10658.084391
149080,69034.72553,32400,-12000,0,-12000,20400,48634.72553
149083,76896.254804,56400,0,5000,5000,61400,15496.254804
149090,18610.529696,19200,14000,150000,164000,183200,-164589.4703
150004,39072.324243,34481.616745,0,0,0,34481.616745,4590.7074982
150005,13465.959739,14400,0,0,0,14400,-934.040261
150006,25003.188845,27600,0,0,0,27600,-2596.811155
150010,39414.259355,28800,0,0,0,28800,10614.259355
150012,25626.078373,22800,0,0,0,22800,2826.0783726
150014,22912.901146,26040,17000,1100,18100,44140,-21227.09885
150016,80202.111379,39600,0,3000,3000,42600,37602.111379
150019,1098.7772909,40800,0,0,0,40800,-39701.22271
150022,38925.302773,28800,4500,1950,6450,35250,3675.3027731
150033,46002.310938,38400,15000,0,15000,53400,-7397.689062
150042,23341.540362,21000,20000,0,20000,41000,-17658.45964
150064,53264.034894,37200,0,0,0,37200,16064.034894
150066,37255.50466,25200,0,0,0,25200,12055.50466
150086,58593.649895,45600,700,0,700,46300,12293.649895
151003,26553.120143,16200,0,800,800,17000,9553.1201432
151004,75675.649391,37200,0,1200,1200,38400,37275.649391
151007,55694.647163,34800,0,0,0,34800,20894.647163
151008,33000,31200,0,0,0,31200,1800
151011,20000,17640,0,0,0,17640,2360
151013,10667.487863,7824,2500,0,2500,10324,343.48786297
151015,21600,20400,0,0,0,20400,1200
151017,45943.048752,39600,20000,0,20000,59600,-13656.95125
151018,29688.869576,27600,0,0,0,27600,2088.8695763
151019,33557.801048,19200,0,0,0,19200,14357.801048
151020,38379.220287,20400,0,0,0,20400,17979.220287
151022,68650.063635,56000,27000,0,27000,83000,-14349.93637
151023,20010.239816,18000,0,0,0,18000,2010.2398158
151025,27000,26164,0,0,0,26164,836
151052,35608.188289,25200,0,1000,1000,26200,9408.1882891
151068,51343.43324,28800,0,1200,1200,30000,21343.43324
151077,44126.956072,36000,0,0,0,36000,8126.9560724
152001,27470,26280,0,0,0,26280,1190
152004,26757.567296,24000,0,0,0,24000,2757.5672958
152006,30378.031027,22800,10000,0,10000,32800,-2421.968973
152008,19000,18000,0,0,0,18000,1000
152009,51877.3787,36000,0,0,0,36000,15877.3787
152011,47576.859273,53200,0,0,0,53200,-5623.140727
152012,150484.27327,57000,0,0,0,57000,93484.273269
152018,89263.203457,40000,0,0,0,40000,49263.203457
152021,57400.126604,31200,0,0,0,31200,26200.126604
152026,17986.051258,27600,0,0,0,27600,-9613.948742
152038,29865.420983,24000,0,0,0,24000,5865.4209834
152045,76480.615933,40000,0,0,0,40000,36480.615933
152048,45414.879589,38400,0,0,0,38400,7014.8795887
152050,23924.923447,26400,0,0,0,26400,-2475.076553
152054,80826.686912,48000,0,0,0,48000,32826.686912
152059,28286.640938,19200,0,0,0,19200,9086.6409377
152069,23037.60634,27600,0,0,0,27600,-4562.39366
152073,78000,60000,0,0,0,60000,18000
152075,31662.127985,22800,0,0,0,22800,8862.1279846
152083,94419.86651,41900,0,0,0,41900,52519.86651
152090,11687.150374,22800,0,0,0,22800,-11112.84963
153003,11050,12600,0,0,0,12600,-1550
153005,51582.354568,36100,0,300,300,36400,15182.354568
153028,23715.459749,21600,0,0,0,21600,2115.4597486
153032,28699.150013,20400,0,0,0,20400,8299.150013
153034,20144.717466,21600,0,0,0,21600,-1455.282534
153049,90314.468602,42125.244999,21800,0,21800,63925.244999,26389.223603
154011,26000,17400,0,0,0,17400,8600
154025,39666.137593,27200,0,0,0,27200,12466.137593
154036,9750,6540,0,0,0,6540,3210
154040,10200,10200,0,0,0,10200,0
154045,47800,20400,0,40000,40000,60400,-12600
154053,13250,9600,0,0,0,9600,3650
154059,13500,16800,0,0,0,16800,-3300
154060,30800,25200,0,0,0,25200,5600
155001,28966.424213,24000,0,0,0,24000,4966.4242132
155002,38249.374958,26400,0,600,600,27000,11249.374958
155007,28742.534105,29023.933095,0,0,0,29023.933095,-281.3989901
155009,64774.284038,45800,0,0,0,45800,18974.284038
155018,52602.181807,33163.045573,11000,0,11000,44163.045573,8439.1362333
155023,20508.921097,33000,4000,0,4000,37000,-16491.0789
155033,20622.976765,15036.802641,0,0,0,15036.802641,5586.1741242
155037,77752.111279,38400,13000,750,13750,52150,25602.111279
155046,24638.012796,14400,0,0,0,14400,10238.012796
155050,40897.539211,23160,3000,500,3500,26660,14237.539211
155052,44067.04958,40200,0,0,0,40200,3867.04958
155067,56970.859129,39900,13000,0,13000,52900,4070.8591286
155069,44033.070596,24000,12700,1400,14100,38100,5933.0705962
155070,47652.222511,30000,0,10000,10000,40000,7652.2225107
155085,86638.604337,48000,0,0,0,48000,38638.604337
156005,2000,3600,0,0,0,3600,-1600
156015,32111.597309,24000,0,0,0,24000,8111.5973088
156023,21019.470248,23400,0,0,0,23400,-2380.529752
156031,7408.6562959,19200,0,0,0,19200,-11791.3437
156035,65040.113676,20400,0,0,0,20400,44640.113676
156036,37127.3077,28800,0,0,0,28800,8327.3077004
156038,52051.593045,32200,0,350,350,32550,19501.593045
156039,22564.235481,24120,0,0,0,24120,-1555.764519
156041,12125.800846,11160,0,0,0,11160,965.80084563
156046,18850,16440,0,0,0,16440,2410
156048,22479.825785,19920,0,0,0,19920,2559.8257845
156051,24422.860075,16800,0,0,0,16800,7622.8600749
156055,65529.303051,32800,0,0,0,32800,32729.303051
156056,22811.870385,21000,0,0,0,21000,1811.8703853
156063,19164.41702,30000,0,10000,10000,40000,-20835.58298
156064,13650,11940,0,0,0,11940,1710
156084,27409.37211,29300,900,700,1600,30900,-3490.62789
156086,15000,18420,0,0,0,18420,-3420
157002,31145.919249,24120,0,300,300,24420,6725.9192493
157006,64379.686716,60000,0,950,950,60950,3429.6867156
157009,46304.096574,27980,4500,0,4500,32480,13824.096574
157010,40705.402149,30000,8500,0,8500,38500,2205.4021494
157012,34216.892343,42000,0,0,0,42000,-7783.107657
157013,35008.532932,32400,0,0,0,32400,2608.5329322
157014,71101.618357,56400,24000,1000,25000,81400,-10298.38164
157019,71377.498941,72000,0,1500,1500,73500,-2122.501059
157023,99012.676056,60600,0,2000,2000,62600,36412.676056
157029,43748.523643,28600,0,0,0,28600,15148.523643
157037,67353.436958,38040,8000,2000,10000,48040,19313.436958
157038,22600,20400,0,0,0,20400,2200
157054,43586.068082,32160,0,2000,2000,34160,9426.0680821
157062,55658.015497,50400,0,3000,3000,53400,2258.0154966
157072,70396.620406,34250,10000,500,10500,44750,25646.620406
157077,10023.884023,15600,0,0,0,15600,-5576.115977
157079,36434.871026,24000,0,0,0,24000,12434.871026
157081,50921.992539,27600,0,700,700,28300,22621.992539
157084,53085.388191,50500,0,10000,10000,60500,-7414.611809
157085,27956.814675,22800,0,0,0,22800,5156.8146751
157089,75499.53679,67600,2000,400,2400,70000,5499.5367899
158003,28750,30000,0,0,0,30000,-1250
158009,5400,5100,0,0,0,5100,300
158042,8000,7800,0,0,0,7800,200
158046,7200,9000,0,0,0,9000,-1800
158047,64952.931709,24000,0,0,0,24000,40952.931709
158060,21600,18000,0,0,0,18000,3600
158062,12000,18720,0,0,0,18720,-6720
159001,47630.017425,54000,0,16000,16000,70000,-22369.98257
159007,70350.825206,46800,8500,0,8500,55300,15050.825206
159008,51244.542295,42000,0,6500,6500,48500,2744.5422948
159015,48202.018743,48000,-700,5000,4300,52300,-4097.981257
159017,67204.389936,56400,0,0,0,56400,10804.389936
159020,69601.587623,55200,0,0,0,55200,14401.587623
159022,36794.599613,30000,16000,0,16000,46000,-9205.400387
159027,23009.583207,21600,0,0,0,21600,1409.5832075
159028,15762.284,16800,0,0,0,16800,-1037.716
159031,74170.351176,56400,180,2300,2480,58880,15290.351176
159035,34818.241736,27600,2000,6000,8000,35600,-781.7582645
159043,25640.084456,22800,9500,0,9500,32300,-6659.915544
159045,24415.440946,20400,0,0,0,20400,4015.4409457
159049,71254.907714,43800,0,0,0,43800,27454.907714
159053,65332.402998,47300,0,1500,1500,48800,16532.402998
159057,54860.520141,42000,0,7500,7500,49500,5360.520141
159064,75168.539952,66600,0,10000,10000,76600,-1431.460048
159068,89599.627795,60500,0,0,0,60500,29099.627795
159070,120103.99257,63400,19800,0,19800,83200,36903.992571
159075,68387.365243,51840,0,0,0,51840,16547.365243
159081,41487.951251,24000,0,0,0,24000,17487.951251
159083,29658.484365,27600,0,0,0,27600,2058.4843649
159089,20613.966812,18060,0,0,0,18060,2553.9668119
160001,22471.481014,20400,0,0,0,20400,2071.4810142
160002,74702.653236,23440.296826,0,3500,3500,26940.296826,47762.356409
160003,49787.880985,22200,0,1200,1200,23400,26387.880985
160004,27423.667494,22200,0,0,0,22200,5223.6674942
160010,61450,32400,0,0,0,32400,29050
160011,40927.803981,25200,0,861.03805582,861.03805582,26061.038056,14866.765925
160028,43335.89149,26999.607216,12000,0,12000,38999.607216,4336.2842743
160039,43738.313501,28800,0,0,0,28800,14938.313501
160040,28458.561945,25200,0,0,0,25200,3258.5619453
160048,59792.923405,30000,0,1000,1000,31000,28792.923405
160049,25039.875023,21000,0,900,900,21900,3139.8750232
160050,28684.891924,24000,0,0,0,24000,4684.8919243
160057,26153.505122,28440,0,500,500,28940,-2786.494878
160058,12182.181466,13356,0,0,0,13356,-1173.818534
160063,56123.168093,30000,0,0,0,30000,26123.168093
160084,19878.796297,21000,6500,0,6500,27500,-7621.203703
160087,31001.854055,19800,0,0,0,19800,11201.854055
161001,29962.873246,18520.686537,0,0,0,18520.686537,11442.186709
161007,21149.113931,19500,0,400,400,19900,1249.1139313
161010,56012.242957,34607.266827,0,0,0,34607.266827,21404.97613
161014,117849.89455,60000,0,2000,2000,62000,55849.894551
161021,18234.244456,18000,0,0,0,18000,234.24445558
161029,16752.877964,14475.276964,0,0,0,14475.276964,2277.6010002
161032,70987.330095,39600,0,0,0,39600,31387.330095
161035,32770.637692,31200,0,0,0,31200,1570.6376924
161037,39742.876129,27479.45454,0,0,0,27479.45454,12263.42159
161049,25450.792479,23414.245205,0,0,0,23414.245205,2036.5472737
161055,11937.921596,7800,0,0,0,7800,4137.9215959
