NQUEST,NORD,YL2,YL1,YTP1,YTP2,YTA1,YTA2,YTA3,YCR1,YL,YTP,YTA,YT,YM1,YM2,YM,YCR2,YCR3,YCR,YCF1,YCF2,YCF3,YCF4,YCF,YC,Y
50128,1,0,25000,0,0,0,0,0,0,25000,0,0,0,0,0,0,0,12000,12000,455.55990337,0,0,2600,-2144.440097,9855.5599034,34855.559903
50128,3,0,6000,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000
50128,4,0,22000,0,0,0,0,0,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000
50133,1,0,2500,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500
50135,1,0,0,4200,0,0,0,0,0,0,4200,0,4200,0,0,0,0,9600,9600,2571.5517914,0,0,10400,-7828.448209,1771.5517914,5971.5517914
50135,3,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000
50135,4,0,28000,0,0,0,0,0,0,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28000
50141,1,0,0,0,0,0,0,0,0,0,0,0,0,20000,1361.8302153,18638.169785,0,4800,4800,157.5494824,0,0,2600,-2442.450518,2357.5494824,20995.719267
50142,1,0,0,15600,0,0,0,0,0,0,15600,0,15600,0,0,0,0,5418.9593926,5418.9593926,137.32741694,0,0,0,137.32741694,5556.2868096,21156.28681
50142,3,0,13000,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000
50146,1,0,0,14400,0,0,0,0,0,0,14400,0,14400,0,0,0,0,1800,1800,0,0,0,0,0,1800,16200
50147,1,0,27000,0,0,0,0,0,0,27000,0,0,0,0,0,0,0,0,0,114.76409582,0,0,0,114.76409582,114.76409582,27114.764096
50148,1,0,22000,0,0,0,0,0,0,22000,0,0,0,0,0,0,0,0,0,34.039919765,0,0,0,34.039919765,34.039919765,22034.03992
50150,1,0,0,0,0,12800,0,0,0,0,0,12800,12800,0,0,0,0,3000,3000,0,0,0,0,0,3000,15800
50170,1,0,24000,0,0,0,0,0,0,24000,0,0,0,0,0,0,0,3600,3600,0,0,0,9880,-9880,-6280,17720
50171,1,0,0,15600,0,0,0,0,0,0,15600,0,15600,0,0,0,0,3600,3600,475.24707868,0,0,0,475.24707868,4075.2470787,19675.247079
50171,3,0,18000,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000
50171,4,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000
50171,5,0,17000,0,0,0,0,0,0,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000
50171,6,0,13000,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000
50178,1,0,0,16550,0,0,0,0,0,0,16550,0,16550,0,0,0,0,0,0,54.847792599,0,0,0,54.847792599,54.847792599,16604.847793
50178,2,0,14000,0,0,0,0,0,0,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000
50178,3,0,0,0,0,2000,0,0,0,0,0,2000,2000,0,0,0,0,0,0,0,0,0,0,0,0,2000
50193,1,0,70000,0,0,0,0,0,0,70000,0,0,0,0,0,0,10800,24400,35200,662.34123425,0,0,390,272.34123425,35472.341234,105472.34123
50193,2,0,0,28600,0,0,0,0,0,0,28600,0,28600,0,0,0,0,0,0,0,0,0,0,0,0,28600
50193,4,0,7000,0,0,0,1300,0,0,7000,0,1300,1300,0,0,0,0,0,0,0,0,0,0,0,0,8300
50195,1,0,0,0,0,0,0,0,0,0,0,0,0,24000,724.87576992,23275.12423,0,13200,13200,0,0,0,0,0,13200,36475.12423
50195,3,0,0,4745,0,9000,0,0,0,0,4745,9000,13745,0,0,0,0,0,0,0,0,0,0,0,0,13745
50195,5,0,0,8840,0,0,0,0,0,0,8840,0,8840,0,0,0,0,0,0,0,0,0,0,0,0,8840
50195,6,0,0,4810,0,9000,0,0,0,0,4810,9000,13810,0,0,0,0,0,0,0,0,0,0,0,0,13810
50199,1,0,6000,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,45500,45500,502.16282253,401.13081176,246.88054707,0,1150.1741814,46650.174181,52650.174181
50199,2,0,0,15600,0,0,0,0,0,0,15600,0,15600,0,0,0,0,0,0,0,0,0,0,0,0,15600
50200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.366136747,0,0,0,69.366136747,69.366136747,69.366136747
50200,2,0,12000,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000
50209,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11400,11400,6627.1892784,0,0,0,6627.1892784,18027.189278,18027.189278
50209,2,0,0,8450,0,0,0,0,0,0,8450,0,8450,20000,10000,10000,0,0,0,0,0,0,0,0,0,18450
50213,1,0,0,12480,0,0,0,0,0,0,12480,0,12480,0,0,0,0,6000,6000,111.03689605,0,0,0,111.03689605,6111.036896,18591.036896
50213,2,0,0,8450,0,0,0,0,0,0,8450,0,8450,0,0,0,0,0,0,0,0,0,0,0,0,8450
50227,1,0,0,9750,0,0,0,0,0,0,9750,0,9750,0,0,0,3200,3600,6800,555.23537781,0,0,0,555.23537781,7355.2353778,17105.235378
50231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,2400,627.23631113,0,0,0,627.23631113,3027.2363111,3027.2363111
50231,2,0,0,8060,0,0,0,0,0,0,8060,0,8060,0,0,0,0,0,0,0,0,0,0,0,0,8060
50231,3,0,81000,0,0,0,0,0,0,81000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81000
50231,4,3000,10000,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000
50231,5,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000
50232,1,0,0,9100,0,0,0,0,0,0,9100,0,9100,0,0,0,0,3600,3600,1176.1467825,0,0,0,1176.1467825,4776.1467825,13876.146783
50232,2,0,0,4550,0,0,0,0,0,0,4550,0,4550,0,0,0,0,0,0,0,0,0,0,0,0,4550
50232,3,0,17000,0,0,0,0,0,0,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000
50233,1,0,0,0,0,0,0,0,0,0,0,0,0,12500,2500,10000,0,4800,4800,350.73855379,0,0,0,350.73855379,5150.7385538,15150.738554
50233,2,0,0,0,0,0,0,0,0,0,0,0,0,12500,2500,10000,0,0,0,0,0,0,0,0,0,10000
50241,1,0,17000,0,0,0,0,0,0,17000,0,0,0,0,0,0,0,6100,6100,359.28328091,0,0,0,359.28328091,6459.2832809,23459.283281
50241,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50245,1,0,22000,0,0,0,0,0,0,22000,0,0,0,0,0,0,0,4800,4800,776.22132747,706.43251228,0,780,702.65383976,5502.6538398,27502.65384
50246,1,0,9600,0,0,0,0,0,0,9600,0,0,0,0,0,0,0,3600,3600,0,0,0,0,0,3600,13200
50246,2,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0,0,0,0,0,0,0,10000
50251,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6900,6900,148.49319335,0,0,0,148.49319335,7048.4931933,7048.4931933
50251,2,0,0,0,0,0,0,0,0,0,0,0,0,10000,1000,9000,0,0,0,0,0,0,0,0,0,9000
50251,4,0,0,0,0,0,0,0,0,0,0,0,0,10000,1000,9000,0,0,0,0,0,0,0,0,0,9000
50251,5,0,14000,0,0,0,0,0,0,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000
50253,1,0,0,2600,0,0,0,0,0,0,2600,0,2600,0,0,0,900,3600,4500,222.36454005,0,0,0,222.36454005,4722.3645401,7322.3645401
50253,2,0,0,7800,0,0,0,0,0,0,7800,0,7800,0,0,0,0,0,0,0,0,0,0,0,0,7800
50268,1,0,14000,0,0,0,0,0,0,14000,0,0,0,0,0,0,5000,8400,13400,122.55281871,0,0,0,122.55281871,13522.552819,27522.552819
50274,1,0,0,0,0,0,0,0,0,0,0,0,0,24000,0,24000,0,0,0,461.29533439,0,0,0,461.29533439,461.29533439,24461.295334
50274,2,0,19000,0,0,0,0,0,0,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19000
50281,1,0,0,0,0,0,0,0,0,0,0,0,0,24000,0,24000,0,12000,12000,173.65228415,1132.9778629,0,0,1306.630147,13306.630147,37306.630147
50281,3,0,0,0,0,0,0,0,0,0,0,0,0,25000,0,25000,0,0,0,0,0,0,0,0,0,25000
50281,5,0,0,4628,0,8892,0,0,0,0,4628,8892,13520,0,0,0,0,0,0,0,0,0,0,0,0,13520
50284,1,0,0,26000,0,0,0,0,0,0,26000,0,26000,0,0,0,0,12000,12000,161.66003004,0,0,0,161.66003004,12161.66003,38161.66003
50284,2,0,0,7800,0,0,0,0,0,0,7800,0,7800,0,0,0,0,0,0,0,0,0,0,0,0,7800
50300,1,0,26000,0,0,0,0,0,0,26000,0,0,0,0,0,0,0,3500,3500,1060.8391127,741.49094184,0,0,1802.3300545,5302.3300545,31302.330055
50300,2,0,0,0,0,12050,0,0,0,0,0,12050,12050,0,0,0,0,0,0,0,0,0,0,0,0,12050
50331,1,0,0,32500,0,0,0,0,0,0,32500,0,32500,0,0,0,0,12000,12000,319.35835458,1544.0540845,178.49107587,0,2041.903515,14041.903515,46541.903515
50331,3,0,22000,0,0,0,0,0,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000
50331,4,0,23000,0,0,0,0,0,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000
50336,1,0,21000,0,0,0,0,0,0,21000,0,0,0,0,0,0,0,8400,8400,175.91450595,0,0,9360,-9184.085494,-784.085494,20215.914506
50336,2,0,23000,0,0,0,0,0,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000
50339,1,0,0,4680,0,0,0,0,0,0,4680,0,4680,0,0,0,0,5872.9588651,5872.9588651,112.57385036,0,0,0,112.57385036,5985.5327154,10665.532715
50339,2,0,15000,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000
50344,1,0,14000,2400,800,0,0,0,0,14000,3200,0,3200,0,0,0,0,4800,4800,315.22126488,0,0,0,315.22126488,5115.2212649,22315.221265
50372,1,0,0,0,0,0,0,0,0,0,0,0,0,35000,0,35000,0,12000,12000,105.56155768,0,0,7800,-7694.438442,4305.5615577,39305.561558
50372,2,0,4000,0,0,0,0,0,0,4000,0,0,0,20000,0,20000,0,0,0,0,0,0,0,0,0,24000
50396,1,0,0,24050,0,0,0,0,0,0,24050,0,24050,0,0,0,0,1320.7227082,1320.7227082,167.20254511,0,0,0,167.20254511,1487.9252533,25537.925253
50401,1,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,6000,6000,293.27364056,0,0,0,293.27364056,6293.2736406,26293.273641
50411,1,0,16900,0,0,0,0,0,0,16900,0,0,0,0,0,0,0,4800,4800,283.67742984,0,0,0,283.67742984,5083.6774298,21983.67743
50414,1,1500,25500,0,0,0,0,0,0,27000,0,0,0,0,0,0,0,0,0,306.16778939,2771.1335103,936.56698151,0,4013.8682812,4013.8682812,31013.868281
50416,1,26500,19000,0,0,0,0,0,0,45500,0,0,0,0,0,0,0,6750,6750,303.89186084,2054.5415939,0,0,2358.4334547,9108.4334547,54608.433455
50416,2,0,27000,0,0,0,0,0,0,27000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27000
50416,3,0,23000,0,0,0,0,0,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000
50417,1,3500,25000,0,0,0,0,0,0,28500,0,0,0,0,0,0,0,13100,13100,494.93720219,3198.8707906,3632.4296795,0,7326.2376723,20426.237672,48926.237672
50424,1,0,0,19500,0,0,0,0,0,0,19500,0,19500,0,0,0,0,9600,9600,1226.1468613,0,0,0,1226.1468613,10826.146861,30326.146861
50424,2,0,0,18200,0,0,0,0,0,0,18200,0,18200,0,0,0,0,0,0,0,0,0,0,0,0,18200
50424,3,0,22000,0,0,0,0,0,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000
50458,1,0,0,39780,0,0,0,0,0,0,39780,0,39780,0,0,0,0,8400,8400,285.08566221,1876.1798194,1061.5636956,0,3222.8291772,11622.829177,51402.829177
50458,2,0,0,18980,0,0,0,0,0,0,18980,0,18980,0,0,0,0,0,0,0,0,0,0,0,0,18980
50465,1,0,14700,0,0,0,0,0,0,14700,0,0,0,0,0,0,0,0,0,262.53425826,0,0,0,262.53425826,262.53425826,14962.534258
50469,1,0,0,0,0,0,0,0,0,0,0,0,0,25000,0,25000,0,3600,3600,728.23396109,0,0,2600,-1871.766039,1728.2339611,26728.233961
50488,1,0,23000,0,0,0,0,0,0,23000,0,0,0,0,0,0,0,11900,11900,384.40927523,4946.0063425,0,0,5330.4156178,17230.415618,40230.415618
50488,2,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000
50513,1,0,22000,0,0,0,0,0,0,22000,0,0,0,0,0,0,0,3600,3600,285.75617595,0,0,1950,-1664.243824,1935.7561759,23935.756176
50513,2,0,22000,0,0,0,0,0,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000
50525,1,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,15000,500,10800,11300,884.7854906,0,487.89442577,0,1372.6799164,12672.679916,27672.679916
50537,1,0,23400,0,0,0,0,0,0,23400,0,0,0,0,0,0,0,9600,9600,462.2992939,0,630.99851608,3250,-2156.70219,7443.29781,30843.29781
50537,2,0,21450,0,0,0,0,0,0,21450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21450
50549,1,0,30000,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,12000,12000,330.69042318,0,0,0,330.69042318,12330.690423,42330.690423
50549,2,0,15000,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000
50582,1,0,30000,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,9926.6472463,9926.6472463,47.590838395,3893.1644766,2238.7206554,0,6179.4759705,16106.123217,46106.123217
50582,2,0,0,9750,0,0,0,0,0,0,9750,0,9750,0,0,0,0,0,0,0,0,0,0,0,0,9750
50584,1,0,22000,0,0,0,0,0,0,22000,0,0,0,0,0,0,2000,15429.341814,17429.341814,3515.5944164,1822.9873037,0,0,5338.5817201,22767.923534,44767.923534
50584,2,0,15000,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000
50585,1,0,36000,0,0,0,0,0,0,36000,0,0,0,0,0,0,0,8400,8400,1441.0349315,1820.9957774,3383.5000475,0,6645.5307563,15045.530756,51045.530756
50585,2,0,27000,0,0,0,0,0,0,27000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27000
50605,1,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,9000,9000,5637.6240493,2311.8414556,0,0,7949.4655049,16949.465505,36949.465505
50605,2,0,0,20150,0,0,0,0,0,0,20150,0,20150,0,0,0,0,0,0,0,0,0,0,0,0,20150
50611,1,0,60000,0,0,0,0,0,0,60000,0,0,0,2000,0,2000,0,22500,22500,534.52811393,9445.8381518,0,0,9980.3662657,32480.366266,94480.366266
50611,2,0,3000,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000
50612,1,0,0,18200,0,0,0,0,0,0,18200,0,18200,0,0,0,0,5440.7957494,5440.7957494,520.05869681,5036.8009151,0,0,5556.8596119,10997.655361,29197.655361
50612,2,0,0,7800,0,0,0,0,0,0,7800,0,7800,0,0,0,0,0,0,0,0,0,0,0,0,7800
50612,3,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000
50618,1,0,0,8450,0,0,0,0,0,0,8450,0,8450,0,0,0,0,5800,5800,0,0,0,0,0,5800,14250
50618,2,0,0,8450,0,0,0,0,0,0,8450,0,8450,0,0,0,0,0,0,0,0,0,0,0,0,8450
50618,3,0,18000,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000
50623,1,0,32000,0,0,0,0,0,0,32000,0,0,0,0,0,0,3100,5400,8500,941.63126855,0,1132.8397539,0,2074.4710224,10574.471022,42574.471022
50623,2,0,0,0,0,0,0,3100,0,0,0,3100,3100,0,0,0,0,0,0,0,0,0,0,0,0,3100
50624,1,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,6000,6000,1176.2687081,0,0,0,1176.2687081,7176.2687081,27176.268708
50624,2,0,0,18200,0,0,0,0,0,0,18200,0,18200,0,0,0,0,0,0,0,0,0,0,0,0,18200
50625,1,0,26500,0,0,0,0,0,0,26500,0,0,0,0,0,0,0,6000,6000,557.68495608,0,0,0,557.68495608,6557.6849561,33057.684956
50625,2,0,18000,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000
50632,1,0,0,19500,0,0,0,0,0,0,19500,0,19500,0,0,0,0,4800,4800,621.89158998,0,1730.5579048,0,2352.4494947,7152.4494947,26652.449495
50632,2,0,0,9750,0,0,0,0,0,0,9750,0,9750,0,0,0,0,0,0,0,0,0,0,0,0,9750
50637,1,0,0,16640,300,0,0,0,0,0,16940,0,16940,0,0,0,0,4700,4700,748.97166484,0,0,325,423.97166484,5123.9716648,22063.971665
50639,1,0,0,9880,0,0,0,0,0,0,9880,0,9880,0,0,0,0,12400,12400,109.527726,1161.551064,0,0,1271.07879,13671.07879,23551.07879
50639,2,0,0,12220,0,0,0,0,0,0,12220,0,12220,0,0,0,0,0,0,0,0,0,0,0,0,12220
50669,1,0,0,14300,0,0,0,0,0,0,14300,0,14300,0,0,0,0,12000,12000,29.044945961,0,0,4680,-4650.955054,7349.044946,21649.044946
50669,2,0,0,7800,0,0,0,0,0,0,7800,0,7800,0,0,0,0,0,0,0,0,0,0,0,0,7800
50671,1,0,0,18070,0,0,0,0,0,0,18070,0,18070,0,0,0,0,7200,7200,655.49643398,1830.1917311,0,0,2485.6881651,9685.6881651,27755.688165
50671,2,0,0,7956,0,0,0,0,0,0,7956,0,7956,0,0,0,0,0,0,0,0,0,0,0,0,7956
50674,1,2800,29400,0,0,0,0,0,0,32200,0,0,0,0,0,0,0,6000,6000,538.99577866,613.13030167,0,0,1152.1260803,7152.1260803,39352.12608
50674,2,0,0,10400,0,0,0,0,0,0,10400,0,10400,0,0,0,0,0,0,0,0,0,0,0,0,10400
50674,3,0,26000,0,0,0,0,0,0,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26000
50680,1,0,0,25090,0,0,0,0,0,0,25090,0,25090,0,0,0,0,5400,5400,356.66359918,6755.932778,0,0,7112.5963772,12512.596377,37602.596377
50680,2,0,0,8138,0,0,0,0,0,0,8138,0,8138,0,0,0,0,0,0,0,0,0,0,0,0,8138
50683,1,0,0,12610,900,0,0,0,0,0,13510,0,13510,20000,10000,10000,0,12200,12200,209.17084845,0,0,0,209.17084845,12409.170848,35919.170848
50711,1,2000,40000,0,0,0,0,0,0,42000,0,0,0,0,0,0,0,0,0,344.09503193,0,0,0,344.09503193,344.09503193,42344.095032
50711,2,2000,28000,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000
50714,1,0,0,52000,0,0,0,0,0,0,52000,0,52000,0,0,0,0,8400,8400,409.90914491,66569.594205,0,0,66979.50335,75379.50335,127379.50335
50714,2,0,0,14950,0,0,0,0,0,0,14950,0,14950,0,0,0,0,0,0,0,0,0,0,0,0,14950
50716,1,0,30000,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,284.56853828,6684.4402434,11002.438862,0,17971.447644,17971.447644,47971.447644
50716,2,0,23000,0,0,0,0,0,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000
50730,1,0,25000,0,0,0,0,0,0,25000,0,0,0,0,0,0,0,9600,9600,130.39602386,0,0,14300,-14169.60398,-4569.603976,20430.396024
50730,2,0,20600,0,0,0,0,0,0,20600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20600
50738,1,0,0,15600,0,0,0,0,0,0,15600,0,15600,0,0,0,0,3600,3600,310.32697051,1604.6060754,0,3900,-1985.066954,1614.933046,17214.933046
50738,2,0,0,9425,0,0,0,0,0,0,9425,0,9425,0,0,0,0,0,0,0,0,0,0,0,0,9425
50740,1,0,0,23400,0,0,0,0,0,0,23400,0,23400,0,0,0,0,20605.184035,20605.184035,222.05884586,1552.8009563,1287.7916864,74.75,2987.9014886,23593.085523,46993.085523
50740,2,0,0,15600,0,0,0,0,0,0,15600,0,15600,0,0,0,0,0,0,0,0,0,0,0,0,15600
50740,3,0,19500,0,0,0,0,0,0,19500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19500
50757,1,0,0,18005,0,0,0,0,0,0,18005,0,18005,0,0,0,0,0,0,518.53061313,0,0,0,518.53061313,518.53061313,18523.530613
50758,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.01525098,0,0,0,110.01525098,110.01525098,110.01525098
50765,1,0,24000,0,0,0,0,0,0,24000,0,0,0,0,0,0,0,11900,11900,425.66038166,0,1492.7143518,0,1918.3747335,13818.374733,37818.374733
50766,1,0,24000,0,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,0,453.41920151,1208.7664961,0,0,1662.1856977,1662.1856977,25662.185698
50771,1,0,34000,0,0,0,0,0,0,34000,0,0,0,0,0,0,3960,1837.1199748,5797.1199748,417.52790438,0,0,0,417.52790438,6214.6478792,40214.647879
50776,1,0,22100,0,0,0,0,0,0,22100,0,0,0,0,0,0,0,8908.2860828,8908.2860828,606.49723737,0,0,0,606.49723737,9514.7833202,31614.78332
50776,2,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,4000,0,0,0,0,0,0,0,0,0,4000
50791,1,0,0,0,0,0,0,0,0,0,0,0,0,40000,0,40000,0,7200,7200,341.77868893,0,0,10140,-9798.221311,-2598.221311,37401.778689
50791,2,0,22000,0,0,0,0,0,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000
50812,1,1900,38500,0,0,0,0,0,0,40400,0,0,0,25000,0,25000,0,0,0,224.93065949,0,0,0,224.93065949,224.93065949,65624.930659
50818,1,1056,11500,0,0,0,0,0,0,12556,0,0,0,12000,0,12000,0,18000,18000,1109.8343945,0,0,0,1109.8343945,19109.834394,43665.834394
50819,1,0,0,19500,0,0,0,0,0,0,19500,0,19500,0,0,0,0,9600,9600,1168.9932131,2575.8789873,0,0,3744.8722004,13344.8722,32844.8722
50819,2,0,18500,0,0,0,0,0,0,18500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18500
50828,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.928946925,0,0,0,90.928946925,90.928946925,90.928946925
50828,2,0,20500,0,0,0,0,0,0,20500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20500
50853,1,0,0,13800,0,0,0,0,0,0,13800,0,13800,0,0,0,0,6000,6000,0,0,0,0,0,6000,19800
50855,1,0,0,8760,0,0,0,0,0,0,8760,0,8760,0,0,0,0,1800,1800,0,0,0,0,0,1800,10560
50868,1,0,0,10200,0,0,0,0,0,0,10200,0,10200,0,0,0,0,3000,3000,536.95050972,0,0,0,536.95050972,3536.9505097,13736.95051
50868,2,0,0,7200,0,0,0,0,0,0,7200,0,7200,0,0,0,0,0,0,0,0,0,0,0,0,7200
50874,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,2400,386.4829817,0,0,0,386.4829817,2786.4829817,2786.4829817
50874,2,0,0,13680,0,0,0,0,0,0,13680,0,13680,0,0,0,0,0,0,0,0,0,0,0,0,13680
50898,1,0,0,0,0,0,0,0,0,0,0,0,0,25000,1095.1726854,23904.827315,0,17100,17100,134.69925257,0,0,0,134.69925257,17234.699253,41139.526567
50903,1,0,0,11700,0,0,0,0,0,0,11700,0,11700,0,0,0,0,0,0,0,0,0,0,0,0,11700
50910,1,0,0,10400,0,0,0,0,0,0,10400,0,10400,0,0,0,0,7560,7560,61.848461172,0,0,0,61.848461172,7621.8484612,18021.848461
50910,2,0,0,3900,0,0,0,0,0,0,3900,0,3900,0,0,0,0,0,0,0,0,0,0,0,0,3900
50913,1,0,0,0,0,0,0,70000,0,0,0,70000,70000,0,0,0,3822,4800,8622,25544.939727,0,0,0,25544.939727,34166.939727,104166.93973
50914,1,0,0,0,0,0,0,0,0,0,0,0,0,70000,21875,48125,0,0,0,1133.8361947,0,0,0,1133.8361947,1133.8361947,49258.836195
50914,2,0,0,0,0,0,0,0,0,0,0,0,0,10000,3125,6875,0,0,0,0,0,0,0,0,0,6875
50926,1,0,0,8400,0,0,0,0,0,0,8400,0,8400,0,0,0,0,0,0,0,0,0,0,0,0,8400
50931,1,0,0,23140,0,0,0,0,0,0,23140,0,23140,0,0,0,0,4800,4800,351.82000616,0,0,0,351.82000616,5151.8200062,28291.820006
50935,1,0,0,12600,0,0,0,0,0,0,12600,0,12600,0,0,0,0,4800,4800,956.70640632,0,0,0,956.70640632,5756.7064063,18356.706406
50935,2,0,0,10200,0,0,0,0,0,0,10200,0,10200,0,0,0,0,0,0,0,0,0,0,0,0,10200
50936,1,0,0,13200,0,0,0,0,0,0,13200,0,13200,0,0,0,0,3600,3600,83.591076771,1237.8347958,0,0,1321.4258726,4921.4258726,18121.425873
50941,1,0,12000,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,2405.6530869,2405.6530869,23.233048666,0,0,0,23.233048666,2428.8861356,14428.886136
50942,1,0,18000,0,0,0,0,0,0,18000,0,0,0,0,0,0,6000,6100,12100,225.19790481,0,0,7800,-7574.802095,4525.1979048,22525.197905
50942,2,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000
50949,1,0,0,7800,50,0,0,0,0,0,7850,0,7850,0,0,0,0,6000,6000,0,0,0,0,0,6000,13850
50991,1,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,5000,5000,377.45980124,0,0,0,377.45980124,5377.4598012,25377.459801
50991,3,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000
50991,4,0,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000
50993,1,0,0,0,0,0,0,8000,0,0,0,8000,8000,4000,1000,3000,0,3600,3600,0,0,0,0,0,3600,14600
50995,1,0,18000,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,3000,3000,420.44672822,0,0,0,420.44672822,3420.4467282,21420.446728
50995,2,0,0,6500,0,0,0,0,0,0,6500,0,6500,0,0,0,0,0,0,0,0,0,0,0,0,6500
50999,1,0,0,4550,0,0,0,0,0,0,4550,0,4550,0,0,0,0,4800,4800,0,0,0,0,0,4800,9350
50999,2,0,0,9750,0,0,0,0,0,0,9750,0,9750,0,0,0,0,0,0,0,0,0,0,0,0,9750
51000,1,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,7000,0,1200,1200,254.07649089,0,0,0,254.07649089,1454.0764909,8454.0764909
51001,1,0,0,8450,0,0,0,0,0,0,8450,0,8450,0,0,0,0,2400,2400,0,0,0,0,0,2400,10850
51013,1,0,25000,0,0,0,0,0,0,25000,0,0,0,0,0,0,0,8400,8400,415.5207925,0,0,0,415.5207925,8815.5207925,33815.520792
