NQUEST,NORD,ATTIVP,PARTIME,TUTTANNO,MESILAV,DIMAZ,ORETOT,PSTRA,ORESTRA,YLM,INTEG,YLNM
37793,1,1,1,1,12,7,36,1,3,23400,2,0
37793,3,1,1,2,3,1,60,2,,2400,2,0
37801,1,1,1,1,12,6,40,1,5,22000,1,
37811,1,1,1,1,12,5,40,1,8,20000,1,200
37816,1,1,1,1,12,7,40,1,3,30000,1,500
37823,1,1,1,1,12,2,35,2,,21500,2,0
37831,2,1,1,1,12,6,60,2,,65000,2,0
37835,1,1,1,1,12,7,28,1,1,24000,2,0
37880,3,1,1,1,12,2,52,1,0,17000,2,0
37880,4,1,1,1,12,7,36,1,1,19000,2,0
37886,1,1,1,1,12,7,47,1,10,80000,2,0
37886,2,1,1,2,3,7,25,1,0,8000,2,0
37892,1,1,1,1,12,6,43,2,,42000,2,0
37900,1,1,1,1,12,6,50,2,,53000,2,0
37900,2,1,1,1,12,5,37,1,,34000,1,
37918,1,1,1,1,12,6,50,2,,35000,2,0
37918,2,1,1,1,12,7,30,1,1,24000,2,0
37930,1,1,1,1,12,6,48,2,,55000,2,0
37930,2,1,1,1,12,6,37,2,,33000,2,0
38007,2,1,1,1,12,6,40,2,,32000,2,0
38012,1,1,1,1,12,6,40,1,,20800,2,0
38012,2,1,1,1,12,3,40,2,,20100,2,0
38013,1,1,1,1,12,7,36,2,,28600,2,0
38013,2,1,1,1,12,7,36,2,,16900,2,0
38014,1,2,1,2,3,2,45,1,5,4000,2,0
38014,2,1,1,1,12,6,44,1,4,33000,2,0
38016,2,1,1,1,12,7,37,2,,22000,2,0
38018,3,1,1,1,12,2,40,1,2,17000,2,0
38019,1,1,1,1,12,6,37,1,0,33000,2,0
38038,4,1,2,2,1,3,48,2,,2000,2,0
38040,1,1,1,1,12,7,18,1,4,27300,2,0
38040,2,1,1,1,12,7,30,2,,23400,2,0
38061,1,1,1,1,12,6,40,2,,24000,2,0
38061,2,1,1,2,6,7,36,1,0,11000,2,0
38070,1,1,1,1,12,7,27,2,,23400,2,0
38095,1,1,1,1,12,3,40,2,,24700,2,0
38095,2,1,2,1,12,1,12,2,,5200,2,0
38101,1,1,1,1,12,7,36,2,,23000,2,0
38101,2,1,1,1,12,7,36,2,,23000,2,0
38106,1,1,1,1,12,7,38,1,2,32000,2,0
38109,1,1,1,2,8,2,28,2,,10400,2,0
38112,1,1,1,1,12,1,40,2,,25350,2,0
38112,2,1,1,1,12,7,36,2,,24000,2,0
38120,2,1,1,1,12,7,36,2,,19000,2,0
38121,3,1,1,1,12,4,40,2,,22000,2,0
38122,1,1,1,1,12,7,36,2,,23000,2,0
38122,2,1,1,1,12,7,36,2,,20000,2,0
38122,3,1,1,1,12,1,40,2,,12000,2,0
38124,1,1,1,1,12,7,36,2,,27500,2,0
38127,1,1,1,1,12,7,48,1,15,33000,2,0
38128,2,1,1,1,12,1,40,2,,17900,2,0
38131,1,1,1,1,12,7,40,1,3,31600,2,0
38131,2,1,1,1,12,6,39,2,,31600,1,576
38138,2,1,1,2,10,7,36,2,,16000,2,0
38144,1,1,1,1,12,4,45,1,6,36000,2,0
38146,2,1,1,1,12,7,20,1,3,32000,2,0
38152,1,1,1,1,12,2,40,2,,18200,2,0
38152,2,1,1,1,12,6,37,2,,22750,2,0
38153,1,1,1,1,12,4,40,1,4,24700,2,0
38159,1,1,1,1,12,6,44,1,4,30800,2,0
38171,1,1,1,1,12,2,40,1,1,25000,2,0
38175,3,1,1,1,12,7,36,2,,24000,2,0
38177,3,1,1,1,12,6,40,1,2,23400,2,0
38183,1,1,1,1,12,6,38,2,,29500,1,600
38183,2,1,1,1,12,7,40,1,4,37000,2,0
38186,2,1,1,1,12,7,30,2,,20000,2,0
38200,3,1,1,1,12,5,45,1,5,19500,2,0
38251,1,1,1,1,12,7,36,2,,21000,2,0
38255,1,1,1,1,12,2,40,1,0,22000,2,0
38258,1,1,1,1,12,7,70,1,20,25000,2,0
38262,1,1,2,1,12,1,25,2,,10000,2,0
38266,2,1,1,1,12,7,41,2,,20000,2,0
38271,1,1,1,1,12,1,40,2,,65000,2,0
38271,2,1,1,1,12,7,36,2,,26000,2,0
38272,1,1,1,1,12,7,36,1,0,30000,2,0
38316,2,2,2,2,5,7,12,2,,4500,2,0
38319,1,1,1,1,12,7,36,1,1,25000,2,0
38321,1,1,1,2,5,2,65,1,15,18000,2,0
38321,2,1,1,1,12,4,40,2,,40000,2,0
38321,3,1,2,2,9,3,34,1,6,12000,2,0
38328,2,1,1,1,12,1,40,2,,20000,2,0
38329,3,1,1,1,12,1,40,2,,15500,2,0
38333,3,1,1,2,3,4,40,1,1,4500,2,0
38335,1,1,1,1,12,6,50,2,,63900,1,3500
38339,1,1,1,1,12,5,42,1,5,50000,1,2200
38339,2,1,1,1,12,6,40,1,5,30000,1,2000
38349,1,1,1,1,12,6,50,2,,40000,2,0
38349,3,1,1,1,12,6,40,1,0,19500,2,0
38409,1,1,1,1,12,7,36,2,,24000,2,0
38412,1,1,1,1,12,7,18,2,,20000,2,0
38412,2,1,1,1,12,7,36,2,,20000,2,0
38433,3,1,1,1,12,5,40,2,,16000,2,0
38440,1,1,1,1,12,7,33,2,,26000,2,0
38440,3,1,1,1,12,2,36,2,,7000,2,0
38442,1,1,1,1,12,6,40,2,,22000,2,0
38442,2,1,1,1,12,7,36,2,,19500,2,0
38453,3,1,1,2,2,2,40,2,,3000,1,200
38469,2,1,1,1,12,3,45,2,,70000,1,30000
38475,1,1,1,1,12,6,38,1,2,35000,2,0
38475,2,1,1,1,12,7,40,2,,30000,2,0
38489,1,1,1,1,12,6,46,1,7,35000,2,0
38489,2,1,1,1,12,2,40,1,1,16000,2,0
38493,3,1,1,1,12,5,40,1,1,30000,1,3000
38495,1,1,1,1,12,5,40,2,,22000,2,0
38495,2,1,1,1,12,7,24,2,,22000,2,0
38496,3,1,1,1,12,1,40,1,2,16000,2,0
38523,3,1,1,1,12,2,42,1,2,18000,2,0
38523,4,1,1,2,6,3,44,1,4,7500,2,0
38525,1,1,1,1,12,6,40,2,,28000,2,0
38525,3,1,1,2,7,5,40,2,,8500,2,0
38530,1,1,1,1,12,7,36,2,,24000,2,0
38543,1,1,1,1,12,7,26,2,,25000,2,0
38543,2,1,1,1,12,2,40,1,2,16000,2,0
38544,1,1,1,1,12,7,36,2,,23000,2,0
38544,2,1,1,1,12,7,24,2,,23000,2,0
38552,1,1,1,1,12,,43,2,,32000,2,0
38554,3,1,1,1,12,2,50,1,10,19000,2,0
38554,4,1,1,2,6,4,36,2,,23000,1,200
38558,2,1,1,1,12,2,40,2,,25000,2,0
38572,1,1,1,1,12,5,55,1,15,32500,1,300
38572,2,1,2,1,12,3,25,2,,14400,2,0
38572,3,1,2,2,6,,18,2,,6500,2,0
38587,2,1,1,1,12,7,36,2,,18850,2,0
38624,3,1,1,2,7,2,40,2,,11500,2,0
38625,1,1,1,1,12,2,40,2,,26000,2,0
38625,2,1,2,1,12,7,36,2,,20000,2,0
38628,1,1,1,1,12,1,40,2,,20000,2,0
38645,2,1,1,1,12,2,60,2,,24000,2,0
38646,1,1,1,1,12,5,40,1,0,20000,2,0
38658,1,1,1,1,12,2,40,2,,18000,2,0
38702,1,1,1,1,12,7,37,1,2,27300,2,0
38702,2,1,1,1,12,7,37,2,,34500,2,0
38702,3,1,1,1,12,7,37,2,,19600,2,0
38708,1,1,1,2,4,7,36,1,10,10000,2,0
38709,3,1,1,1,12,7,40,2,,24000,2,0
38710,1,1,1,1,12,7,40,2,,24000,2,0
38711,1,1,1,1,12,7,36,1,1,24000,2,0
38711,2,1,1,1,12,7,18,2,,24000,2,0
38726,1,1,1,1,12,2,40,2,,55000,1,
38726,2,1,1,1,12,6,40,2,,38200,2,0
38727,1,1,1,1,12,4,45,2,,63000,1,3000
38729,3,1,1,2,1,7,40,2,,1800,2,0
38739,2,1,1,1,12,4,44,1,3,23000,2,0
38770,3,1,1,1,12,7,18,2,,23000,2,0
38774,1,1,1,1,12,2,40,2,,26000,2,0
38774,2,1,1,1,12,6,40,2,,20000,2,0
38775,1,1,1,1,12,7,37,2,,17550,2,0
38802,1,1,1,1,12,5,52,2,,50000,1,10000
38802,2,1,1,1,12,7,36,2,,26000,2,0
38809,1,1,1,2,1,5,40,2,,1200,2,0
38812,1,1,1,1,12,2,40,2,,18200,2,0
38812,2,1,1,1,12,3,40,1,3,18500,2,0
38812,3,1,1,2,10,2,40,1,2,12200,2,0
38813,3,1,1,1,12,1,40,2,,15500,2,0
38813,4,1,1,2,6,2,50,1,8,10000,2,0
38813,4,1,1,2,6,2,40,2,,7800,2,0
38841,1,1,1,1,12,,42,1,3,40000,2,0
38869,1,1,1,1,12,1,40,2,,15000,2,0
38869,2,1,1,1,12,2,37,2,,14000,2,0
38873,2,1,1,1,12,7,24,2,,30000,2,0
38877,1,1,1,1,12,7,40,2,,27600,2,0
38880,1,1,1,1,12,7,40,1,4,30000,2,0
38880,2,1,1,1,12,7,36,2,,18200,2,0
38885,1,1,1,1,12,5,40,2,,28000,2,0
38903,3,1,1,1,12,3,40,1,3,24000,2,0
38905,1,1,1,1,12,2,40,1,5,19000,2,0
38906,1,1,1,1,12,5,40,1,15,42000,2,0
38906,2,1,1,1,12,7,36,1,0,30000,2,0
38909,2,1,1,1,12,7,36,2,,20000,2,0
38912,1,1,1,1,12,6,40,2,,34000,2,0
38927,2,1,1,1,12,7,36,2,,23000,2,0
38928,1,1,1,1,12,4,60,2,,48000,2,0
38929,1,1,1,1,12,7,36,1,5,30000,2,0
38930,1,1,1,1,12,7,25,2,,28440,2,0
38931,2,1,1,1,12,7,36,2,,24000,2,0
38939,1,1,1,1,12,7,36,1,5,26000,2,0
38939,3,1,1,2,9,7,40,2,,8550,2,0
38940,2,1,1,1,12,7,36,1,1,32000,2,0
38942,3,1,2,1,12,2,20,2,,9000,2,0
38943,1,1,1,1,12,7,35,1,0,20000,2,0
38946,4,1,1,1,12,1,40,2,,18000,2,0
38949,1,1,1,2,2,1,40,1,3,2600,2,0
38956,2,1,1,1,12,6,48,1,10,26000,2,0
38958,1,1,1,1,12,7,24,1,,30000,2,0
38959,1,1,1,1,12,7,36,2,,26000,2,0
38959,3,1,1,2,1,3,80,2,,4800,2,0
38959,4,1,1,1,12,2,48,2,,16000,2,0
38962,1,1,1,1,12,3,40,2,,23400,2,0
38962,2,1,1,2,10,7,14,2,,15600,2,0
38963,1,1,1,1,12,1,40,1,3,22100,2,0
38963,2,1,1,1,12,7,26,2,,19500,2,0
38964,2,1,1,1,12,7,20,2,,15600,2,0
38964,3,1,1,1,12,7,40,2,,29900,2,0
38964,4,1,1,1,12,3,40,1,6,27300,2,0
38977,2,1,1,1,12,3,40,2,,27300,1,
38979,2,1,1,2,6,2,50,2,,9600,1,
38990,1,1,1,1,12,6,45,2,,30000,2,0
38990,2,1,1,1,12,7,30,1,0,23000,2,0
38992,2,1,1,1,12,6,55,2,,65000,2,0
38995,1,1,1,1,12,7,40,2,,30000,1,2000
39004,1,1,1,1,12,7,36,2,,22000,2,0
39030,2,1,2,2,7,1,15,2,,4000,2,0
39032,2,1,1,1,12,,30,1,0,10000,2,0
39037,2,1,1,1,12,7,18,2,,10000,2,0
39055,3,1,1,2,10,6,40,2,,15000,2,0
39055,3,1,1,2,2,2,40,2,,4000,1,200
39056,1,1,1,1,12,7,37,1,1,25000,1,600
39057,3,1,1,1,12,5,41,1,1,22000,2,0
39058,1,1,1,2,9,2,44,1,4,26000,2,0
39058,1,1,1,2,2,1,40,2,,4500,2,0
39058,3,1,1,2,11,2,40,2,,17000,2,0
39061,3,1,1,2,1,1,45,2,,1900,2,0
39061,4,1,1,1,12,6,43,1,6,20000,2,0
39078,2,1,1,1,12,7,36,2,,20500,2,0
39080,1,1,1,2,5,6,40,2,,10000,1,5000
39081,1,1,1,1,12,6,40,1,3,28000,1,1400
39081,3,1,1,2,9,2,40,2,,12000,2,0
39083,4,1,1,1,12,7,36,2,,26000,2,0
39085,1,1,1,1,12,5,40,2,,40000,1,1400
39086,3,1,1,2,3,2,40,2,,4500,2,0
39093,1,1,1,1,12,2,45,2,,21000,2,0
39096,1,1,1,2,2,7,36,2,,3200,2,0
39119,3,1,1,1,12,7,36,1,,20800,2,0
39119,4,1,1,1,12,2,40,1,0,18000,2,0
39125,3,1,1,1,12,3,40,1,1,13000,2,0
39125,4,1,1,1,12,2,40,1,1,13000,2,0
39126,2,1,2,1,12,1,34,2,,13000,2,0
39126,3,1,1,1,12,3,40,1,,20000,2,0
39129,1,1,1,1,12,1,25,1,7,18000,2,0
39129,2,1,1,1,12,5,40,2,,21600,2,0
39141,3,1,1,1,12,7,40,2,,20000,2,0
39147,1,1,1,2,3,6,40,2,,7000,2,0
39206,1,1,1,1,12,5,40,1,5,32000,2,0
39206,4,1,1,1,12,1,38,1,3,16000,2,0
39207,1,1,1,1,12,5,40,2,,30000,2,0
39207,2,1,1,1,12,1,48,2,,22000,2,0
39207,3,1,2,2,3,1,12,2,,1800,2,0
39207,4,1,1,2,6,1,36,2,,7000,1,600
39211,3,1,1,1,12,6,40,2,,16000,2,0
39215,1,1,1,1,12,5,37,1,0,60000,2,0
39215,2,1,2,1,12,2,33,2,,22500,2,0
39218,1,1,1,1,12,6,40,1,1,40000,2,0
39225,1,1,1,2,5,6,38,2,,10500,2,0
39225,2,1,1,2,8,4,49,1,9,14000,2,0
39227,4,1,1,1,12,2,40,2,,21000,2,0
39232,1,1,1,1,12,7,36,2,,18000,2,0
39242,3,1,1,1,12,5,40,2,,18000,2,0
39248,1,1,1,1,12,3,40,1,2,23500,2,0
39259,1,1,1,1,12,4,40,2,,19000,2,0
39259,3,1,2,2,1,,,2,,10000,2,0
39278,1,1,1,1,12,7,18,2,,30000,2,0
39285,3,1,2,2,4,1,24,2,,2500,2,0
39285,3,1,1,2,8,2,40,2,,12000,2,0
39313,1,1,1,1,12,3,50,2,,19000,2,0
39313,2,1,2,1,12,1,6,2,,2900,2,0
39313,3,1,1,1,12,2,40,2,,15500,2,0
39317,1,1,1,1,12,5,55,2,,56000,1,10000
39327,1,1,1,1,12,7,26,2,,25000,2,0
39327,2,1,1,2,8,7,7,2,,10000,2,0
39328,1,1,1,1,12,7,36,1,2,21000,2,0
39346,1,1,1,1,12,7,36,1,4,22000,2,0
39352,2,1,1,1,12,1,38,2,,18000,2,0
39355,2,1,1,1,12,6,40,1,2,16000,2,0
39382,3,1,1,1,12,5,40,1,0,19000,2,0
39382,4,1,1,1,12,2,40,1,0,17500,2,0
39384,3,1,1,1,12,1,54,2,,19600,2,0
39389,3,1,2,1,12,1,28,2,,14000,2,0
39402,2,1,1,1,12,7,40,2,,24000,2,0
39404,1,1,1,1,12,7,36,2,,20000,2,0
39405,3,1,1,1,12,1,39,1,2,20000,2,0
39405,5,1,1,1,12,2,40,2,,15000,2,0
39405,6,1,1,1,12,2,39,1,2,18000,2,0
39411,2,1,1,1,12,2,42,2,,30000,2,0
39415,1,1,1,1,12,2,40,2,,18000,2,0
39415,2,1,1,1,12,1,66,2,,13000,2,0
39427,1,1,1,2,10,6,40,2,,50000,1,2400
39436,1,1,1,1,12,4,40,1,10,42000,2,0
39441,1,1,1,1,12,6,40,1,8,27000,2,0
39441,3,1,1,1,12,2,40,2,,22100,2,0
39447,1,1,1,1,12,2,60,1,10,20000,2,0
39451,1,1,1,1,12,4,40,1,6,36000,2,0
39451,2,1,1,1,12,6,40,2,,30000,2,0
39457,2,1,1,1,12,1,30,1,5,16000,2,0
39459,2,1,2,2,7,1,12,2,,2800,2,0
39466,1,1,1,1,12,6,38,2,,29000,2,0
39466,3,1,1,1,12,2,40,1,0,13000,2,0
39466,5,1,1,2,7,2,40,2,,6000,2,0
39467,1,1,1,1,12,7,44,1,4,28000,1,500
39474,2,1,1,1,12,2,40,2,,17400,2,0
39474,4,1,1,1,12,4,40,2,,15000,2,0
39485,1,1,1,1,12,7,18,1,2,25000,2,0
39485,2,1,1,1,12,7,15,1,4,17000,2,0
39487,1,1,1,1,12,7,36,2,,23000,2,0
39487,2,1,1,2,2,5,40,1,1,2400,2,0
39487,3,1,1,2,6,1,40,2,,7800,2,0
39488,1,1,1,1,12,7,36,2,,19200,2,0
39488,2,1,1,1,12,6,40,2,,13400,2,0
39488,3,1,1,1,12,3,40,2,,13400,2,0
39491,1,1,1,1,12,7,36,2,,26000,2,0
39497,1,1,1,1,12,6,40,2,,22000,2,0
39497,2,1,1,2,11,2,25,1,3,12500,2,0
39497,3,1,1,1,12,2,40,2,,15000,2,0
39499,3,1,1,1,12,6,40,2,,19000,2,0
39499,4,1,1,2,10,2,40,2,,15000,2,0
39533,2,1,1,1,12,4,40,1,4,16000,2,0
39533,3,1,1,1,12,2,40,2,,16000,2,0
39534,2,1,1,1,12,1,30,2,,12000,2,0
39538,1,1,1,1,12,7,40,2,,28000,2,0
39539,1,1,1,1,12,2,40,2,,20000,2,0
39540,3,1,1,1,12,6,40,2,,15000,2,0
39542,1,1,1,1,12,2,40,2,,20000,2,0
39542,3,1,1,1,12,2,40,2,,21800,2,0
39543,1,1,1,1,12,2,40,2,,18500,2,0
39543,2,1,2,2,6,2,40,2,,14000,2,0
39543,3,1,1,1,12,6,40,2,,25000,2,0
39581,1,1,1,1,12,7,40,1,3,22000,2,0
39583,1,1,1,1,12,7,36,2,,28000,2,0
39583,2,1,2,1,12,6,24,1,2,25000,2,0
39596,1,1,1,1,12,2,60,2,,18000,2,0
39596,2,1,1,2,5,7,36,2,,8500,2,0
39601,3,1,2,2,8,2,25,2,,16000,2,0
39606,4,1,1,1,12,7,50,1,,18000,2,0
39616,1,1,1,1,12,7,36,1,,32000,1,160
39616,2,1,1,2,9,2,40,2,,18000,2,0
39616,3,1,1,1,12,2,40,2,,19000,2,0
39628,1,1,1,1,12,7,36,1,8,24000,2,0
39632,1,1,1,2,5,6,56,1,28,22000,1,
39662,1,1,1,1,12,7,18,2,,25000,2,0
39662,2,1,1,1,12,7,18,2,,25000,2,0
39664,3,1,1,1,12,7,36,1,3,22000,2,0
39697,1,1,1,1,12,6,36,2,,40000,1,1400
39697,2,1,1,1,12,7,12,2,,8000,2,0
39704,3,1,1,1,12,5,40,1,2,20000,2,0
39710,1,1,1,1,12,7,24,1,2,26000,2,0
39751,1,1,1,2,6,4,40,2,,8000,2,0
39753,1,1,1,2,10,3,40,2,,30000,2,0
39801,1,1,1,1,12,7,36,1,5,28000,1,2000
39802,1,1,1,1,12,7,56,2,,61000,2,0
39802,2,1,1,1,12,7,24,2,,48000,2,0
39805,2,1,1,1,12,5,38,1,4,42000,2,0
39807,2,1,1,1,12,7,36,2,,26000,2,0
39808,1,1,1,1,12,7,36,2,,19500,2,0
39864,2,1,1,1,12,2,40,2,,22500,2,0
39901,1,1,1,1,12,6,60,2,,48000,2,0
39901,2,1,1,1,12,7,27,2,,24000,2,0
39902,1,1,1,1,12,5,45,2,,32000,2,0
39903,1,1,1,1,12,3,40,1,8,27000,2,0
39903,3,1,1,1,12,4,20,1,8,24000,2,0
39907,1,1,1,1,12,6,40,2,,21000,1,
39907,2,1,1,1,12,7,18,2,,26000,2,0
39930,1,1,1,1,12,7,36,2,,20000,2,0
39930,2,1,1,1,12,7,18,2,,25000,2,0
39951,1,1,1,1,12,2,40,1,2,24000,2,0
39951,2,1,1,1,12,2,40,2,,22000,2,0
39954,1,1,1,1,12,2,40,2,,20000,2,0
39955,1,1,1,1,12,4,40,1,3,27000,1,3500
39955,3,1,1,2,10,4,48,2,,22000,2,0
39961,1,1,1,1,12,3,55,1,10,25000,2,0
39966,1,1,1,1,12,7,36,1,0,19600,2,0
41035,1,1,1,1,12,7,24,2,,25000,2,0
41038,2,1,1,1,12,7,18,2,,30000,2,0
50032,1,1,1,1,12,7,36,2,,24900,2,0
50033,3,1,1,1,12,3,38,2,,25000,2,0
50034,1,1,1,1,12,7,36,2,,23000,2,0
50034,2,1,1,1,12,7,36,2,,18000,2,0
50047,2,1,1,1,12,7,20,2,,27600,2,0
50049,1,1,1,1,12,1,40,1,2,21000,2,0
50050,1,1,1,1,12,7,36,1,6,25000,2,0
50052,3,1,1,1,12,1,48,2,,15000,2,0
50053,3,1,1,1,12,6,60,2,,60000,2,0
50059,1,1,1,1,12,1,40,2,,22000,2,0
50060,1,1,1,1,12,7,38,2,,30000,2,0
50079,1,1,1,1,12,3,50,1,10,30000,2,0
50079,3,1,1,1,12,1,40,2,,10000,2,0
50126,1,1,1,1,12,7,36,2,,27000,2,0
50126,2,1,1,1,12,7,40,2,,25000,2,0
50128,1,1,1,1,12,3,40,2,,25000,2,0
50128,3,1,2,1,12,1,20,2,,6000,2,0
50128,4,1,1,1,12,2,40,1,,22000,2,0
50133,1,1,1,2,2,7,36,2,,2500,2,0
50135,3,1,1,1,12,7,36,2,,20000,2,0
50135,4,1,1,1,12,3,35,1,,28000,2,0
50142,3,1,1,1,12,2,50,2,,13000,2,0
50147,1,1,1,1,12,7,40,1,0,27000,2,0
50148,1,1,1,1,12,2,40,1,0,22000,2,0
50170,1,1,1,1,12,2,45,1,,24000,2,0
50171,3,1,1,1,12,2,50,2,,18000,2,0
50171,4,1,1,1,12,1,50,2,,20000,2,0
50171,5,1,1,1,12,1,50,2,,17000,2,0
50171,6,1,1,1,12,1,50,2,,13000,2,0
50178,2,1,1,1,12,1,70,2,,14000,2,0
50193,1,1,1,1,12,5,40,2,,70000,2,0
50193,4,1,1,2,4,7,40,2,,7000,2,0
50199,1,1,1,2,3,7,6,2,,6000,2,0
50200,2,1,1,1,12,1,48,2,,12000,2,0
50231,3,1,1,2,6,1,40,2,,81000,2,0
50231,4,1,1,1,12,3,48,2,,10000,1,3000
50231,5,1,1,1,12,2,40,2,,20000,2,0
50232,3,1,1,1,12,7,36,2,,17000,2,0
50241,1,1,1,1,12,7,36,2,,17000,2,0
50245,1,1,1,1,12,7,36,1,3,22000,2,0
50246,1,1,2,1,12,1,20,2,,9600,2,0
50251,5,1,1,1,12,5,36,2,,14000,2,0
50268,1,1,1,1,12,2,40,1,5,14000,2,0
50274,2,1,1,1,12,4,40,2,,19000,2,0
50300,1,1,1,1,12,6,48,1,8,26000,2,0
50331,3,1,1,1,12,2,40,2,,22000,2,0
50331,4,1,1,1,12,5,40,2,,23000,2,0
50336,1,1,1,1,12,7,36,2,,21000,2,0
50336,2,1,1,1,12,7,36,2,,23000,2,0
50339,2,1,1,1,12,2,30,2,,15000,2,0
50344,1,1,1,1,12,1,48,2,,14000,2,0
50372,2,1,1,2,3,2,40,1,2,4000,2,0
50401,1,1,1,1,12,3,40,2,,20000,2,0
50411,1,1,1,1,12,1,40,2,,16900,2,0
50414,1,1,1,1,12,6,40,1,2,25500,1,1500
50416,1,1,1,1,12,6,40,2,,19000,1,26500
50416,2,1,1,1,12,4,40,2,,27000,2,0
50416,3,1,1,1,12,3,40,1,1,23000,2,0
50417,1,1,1,1,12,6,40,2,,25000,1,3500
50424,3,1,1,1,12,4,40,1,2,22000,2,0
50465,1,1,1,2,7,7,36,2,,14700,2,0
50488,1,1,1,1,12,6,40,2,,23000,2,0
50488,2,1,1,1,12,7,40,2,,20000,2,0
50513,1,1,1,2,11,6,39,1,2,22000,2,0
50513,2,1,1,1,12,6,37,2,,22000,2,0
50537,1,1,1,1,12,6,36,2,,23400,2,0
50537,2,1,1,1,12,7,38,2,,21450,2,0
50549,1,1,1,1,12,6,36,2,,30000,2,0
50549,2,1,1,2,9,5,36,2,,15000,2,0
50582,1,1,1,1,12,6,45,1,5,30000,2,0
50584,1,1,1,1,12,2,40,2,,22000,2,0
50584,2,1,1,2,8,7,15,2,,15000,2,0
50585,1,1,1,1,12,7,38,1,2,36000,2,0
50585,2,1,1,1,12,5,40,2,,27000,2,0
50605,1,1,1,1,12,5,40,2,,20000,2,0
50611,1,1,1,1,12,7,36,2,,60000,2,0
50611,2,1,1,2,2,7,35,2,,3000,2,0
50612,3,1,1,1,12,6,40,1,2,20000,2,0
50618,3,1,1,1,12,1,40,2,,18000,2,0
50623,1,1,1,1,12,6,42,1,2,32000,2,0
50624,1,1,1,1,12,4,40,1,1,20000,2,0
50625,1,1,1,1,12,6,48,1,7,26500,2,0
50625,2,1,1,1,12,7,36,2,,18000,2,0
50674,1,1,1,1,12,7,40,1,0,29400,1,2800
50674,3,1,1,1,12,7,40,2,,26000,2,0
50711,1,1,1,1,12,6,42,2,,40000,1,2000
50711,2,1,1,1,12,6,36,2,,28000,1,2000
50716,1,1,1,1,12,7,36,2,,30000,2,0
50716,2,1,1,1,12,7,21,2,,23000,2,0
50730,1,1,1,1,12,5,40,2,,25000,2,0
50730,2,1,1,1,12,5,40,2,,20600,2,0
50740,3,1,1,1,12,5,40,2,,19500,2,0
50765,1,1,1,1,12,7,40,1,2,24000,2,0
50766,1,1,1,1,12,2,40,1,2,24000,2,0
50771,1,1,1,1,12,7,43,1,6,34000,2,0
50776,1,1,1,1,12,4,36,2,,22100,2,0
50791,2,1,1,1,12,7,36,1,3,22000,2,0
50812,1,1,1,1,12,6,44,2,,38500,1,1900
50818,1,1,1,2,6,,42,1,8,11500,1,1056
50819,2,1,1,1,12,1,60,2,,18500,2,0
50828,2,1,1,1,12,7,40,2,,20500,2,0
50941,1,1,1,1,12,2,40,2,,12000,2,0
50942,1,1,1,1,12,7,36,2,,18000,2,0
50942,2,1,1,1,12,7,36,2,,20000,2,0
50991,1,1,1,1,12,7,36,1,,20000,2,0
50991,3,1,1,1,12,3,40,1,0,20000,2,0
50991,4,1,1,1,12,7,36,2,,20000,2,0
50995,1,1,1,1,12,3,39,1,1,18000,2,0
51013,1,1,1,1,12,7,20,2,,25000,2,0
51013,3,1,1,1,12,7,28,2,,25000,2,0
51018,1,1,1,1,12,5,40,2,,25000,1,3000
51018,3,1,1,1,12,6,40,2,,13000,2,0
51056,1,1,1,2,6,7,20,2,,12000,2,0
51056,2,1,2,2,4,1,2,2,,800,2,0
51057,2,1,1,1,12,7,36,2,,17000,2,0
51058,1,1,1,1,12,7,36,2,,23000,2,0
51059,4,1,1,2,4,2,13,2,,7000,2,0
51063,1,1,1,1,12,6,60,2,,25000,2,0
51063,2,1,1,1,12,7,40,2,,20000,2,0
51066,2,1,1,2,8,7,24,2,,15000,2,0
51078,1,1,1,1,12,6,45,1,2,26000,2,0
51084,3,1,1,1,12,6,44,1,4,14000,2,0
51089,1,1,1,1,12,6,37,2,,25000,2,0
51092,1,1,1,1,12,7,36,2,,24000,2,0
51148,3,1,1,2,6,2,48,2,,3000,2,0
51148,4,1,1,2,6,2,48,2,,3000,2,0
51185,1,1,1,1,12,2,52,2,,25000,2,0
51185,2,1,1,1,12,7,36,2,,25000,2,0
51186,2,1,1,1,12,7,42,2,,20000,2,0
51192,1,1,1,1,12,7,36,1,0,25000,2,0
51193,1,1,1,1,12,6,60,1,20,21000,1,400
51193,2,1,1,1,12,6,50,1,10,19000,2,0
51199,3,1,1,2,10,2,40,1,0,12000,2,0
51252,1,1,1,1,12,6,37,2,,76446,2,0
51283,4,1,1,1,12,5,40,2,,22000,2,0
51283,5,1,2,1,12,1,20,2,,8000,2,0
51290,1,1,1,1,12,7,40,2,,32000,2,0
51297,2,1,1,1,12,2,40,2,,19500,2,0
51314,3,1,1,1,12,1,25,2,,19500,2,0
51346,1,1,1,2,10,6,40,1,2,17000,2,0
51346,2,1,1,1,12,3,40,1,0,20000,2,0
51351,1,1,1,1,12,3,45,2,,28000,2,0
51352,1,1,1,1,12,7,36,1,2,34000,2,0
51366,1,1,1,1,12,7,36,2,,15000,2,0
51381,1,1,1,1,12,6,38,2,,30000,2,0
51388,1,1,1,1,12,3,40,1,5,20000,2,0
51389,3,1,1,1,12,6,37,1,6,37000,1,2000
51390,1,1,1,1,12,7,40,2,,28000,2,0
