NQUEST,DEPBANC,DEPBANR,DEPPOSC,DEPPOSR,NDEPBANC,NDEPBANR,NDEPPOSC,NDEPPOSR,IDEPBANC,IDEPBANR,IDEPPOSC,IDEPPOSR,UNABAN,BANCHE,ANNIBAN,PREFBA1,PREFBA2,PREFBA3,PREFBA4,PREFBA5,PREFBA6,PREFBA7,PREFBA8,PREFBA9,PREFBA10,TAXCC,TAXCC2,SCOPER,TSCOPER,ASSBAN,NASSBAN,ASSBANE1,ASSBANE2,ASSBANE3,PAGAM3U,PAGAM2U,PAGAM5U,PAGAM6U,MOTNAD1,MOTNAD2,MOTNAD3,MOTNAD4,MOTNAD5,MOTNAD6,MOTNAD7,MOTNAD8,MOTNAD9,PAGAM1U,PAGAM1,BONIFIE1,BONIFIE2,BONIFIE3,BANCOMAT,NBANCOMA,NPREL1,PRELMED1,BANCOME1,BANCOME2,BANCOME3,PAGAM4U,PAGAM4,POSE1,POSE2,POSE3,CARTA,CARTE,PCARTE,NPAGCART,CARTEE1,CARTEE2,CARTEE3,MINCON,NPREL2,PRELMED2,PRELE1,PRELE2,PRELE3,VERSAM,NVERS,VERSMED,VERSE1,VERSE2,VERSE3,PAGENT1,PAGENT2,PAGENT3,PAGENT4,PAGENT5,QPAGENT1,QPAGENT2,QPAGENT3,QPAGENT4,QPAGENT5,SCORTA,SPESECON
324434,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,2,100,0,0,0,0,500,2000
324447,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,2,100,0,0,0,0,1000,2000
324451,1,2,2,2,1,,,,1,,,,1,1,4,,,,,,,,1,,,6.5,,1,10000,1,1,,,,2,2,2,2,0,0,0,1,0,0,0,0,0,2,0,,,,2,0,,,,,,,,,,,2,0,0,,,,,0,1,500,,,,2,0,,,,,2,2,1,2,2,0,0,100,0,0,1500,1500
324454,1,2,2,2,1,,,,2,,,,1,1,3,1,,,1,,,,,,,5,,2,0,1,2,,,,2,2,1,1,0,0,0,0,0,0,0,1,0,2,0,,,,1,1,0,,,,,2,0,,,,1,1,1,0.75,,,,250,1,1000,,,,2,0,,,,,1,2,2,2,2,100,0,0,0,0,300,1500
324459,1,2,2,2,2,,,,2,,,,1,1,2,,,,,,,1,,,,,6,1,5000,1,2,,,,2,2,2,1,0,0,0,1,0,0,0,0,0,2,0,,,,1,2,5,500,,,,1,2,,,,2,0,0,,,,,0,0,,,,,2,0,,,,,2,1,2,2,2,0,100,0,0,0,300,3500
324462,1,2,2,2,2,,,,2,,,,1,1,4,,,,,,,1,,,,5.5,,1,2000,1,2,,,,2,2,2,2,0,1,0,0,0,0,0,0,0,2,0,,,,2,0,,,,,,,,,,,2,0,0,,,,,400,1,2000,,,,1,2,500,,,,2,1,2,2,2,0,100,0,0,0,500,2200
324465,1,2,2,2,1,,,,2,,,,1,1,4,1,,,,,,,,,,,1,2,0,1,2,,,,2,2,2,2,0,0,0,0,0,0,0,1,0,2,0,,,,1,1,0,,,,,2,0,,,,2,0,0,,,,,0,0,,,,,2,0,,,,,1,1,2,2,2,80,20,0,0,0,150,1500
324470,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,2,100,0,0,0,0,200,1500
324472,1,2,2,2,1,,,,2,,,,1,1,1,1,,,,,,,,,,6.35,,2,0,1,2,,,,1,2,1,2,,,,,,,,,,2,0,,,,1,1,1,300,,,,1,1,,,,1,1,1,1,,,,300,0,,,,,1,6,500,,,,1,2,2,2,2,100,0,0,0,0,400,3000
324480,1,2,2,2,2,,,,3,,,,1,1,4,1,,,,,,,,,,,6,2,0,1,1,,,,2,2,2,2,0,0,0,0,0,0,1,0,0,2,0,,,,1,1,7,300,,,,2,0,,,,2,0,0,,,,,200,1,1500,,,,2,0,,,,,2,1,2,2,2,0,100,0,0,0,300,3000
324482,1,2,2,2,6,,,,4,,,,2,4,4,,1,,,,,,,,,,3,2,0,1,4,,,,2,2,1,2,0,0,0,0,0,0,0,1,0,2,0,,,,1,3,7,500,,,,2,0,,,,1,1,1,1,,,,300,1,2500,,,,2,0,,,,,2,1,2,2,2,0,100,0,0,0,500,6000
324492,1,2,2,1,2,,,1,3,,,3,1,1,4,1,,,,,,,,,,8,,2,0,1,1,,,,2,2,1,2,0,0,0,0,0,0,0,1,0,1,1,,,,1,1,3,300,,,,2,0,,,,1,3,3,3,,,,0,0,,,,,2,0,,,,,2,1,1,2,2,0,80,20,0,0,1000,3500
324499,1,2,2,2,2,,,,2,,,,1,1,4,1,,,,,,,,,,,3,3,,1,2,2,3,,2,2,2,2,0,0,0,0,0,0,0,1,0,2,0,,,,1,3,8,300,,,,1,1,,2,3,2,0,0,,,,,100,1,800,,,,1,6,700,,2,3,1,1,1,2,2,20,60,20,0,0,300,2500
324543,1,2,2,2,1,,,,1,,,,1,1,2,1,,,,,,,,,,5,,2,0,1,0.5,,,,2,2,2,2,0,0,0,0,0,0,1,0,0,2,0,,,,2,0,,,,,,,,,,,2,0,0,,,,,100,1,300,,,,2,0,,,,,1,2,2,2,2,100,0,0,0,0,400,1500
324561,1,2,2,2,1,,,,2,,,,1,1,3,1,,,,,,1,,,,3.5,,2,0,1,0.5,,,,2,2,2,2,0,0,0,0,0,0,0,1,0,2,0,,,,1,1,2,400,,,,1,2,,,,2,0,0,,,,,500,0,,,,,2,0,,,,,2,1,2,2,2,0,100,0,0,0,400,1800
324570,1,1,2,2,1,1,,,2,2,,,1,1,3,,,,,,,1,,,,8,,1,11000,1,0.25,,,,1,2,1,1,,,,,,,,,,1,2,,,,1,1,6,400,,,,2,0,,,,1,3,1,6,,,,0,0,,,,,1,6,1000,,,,1,1,1,2,2,10,80,10,0,0,500,2000
324586,2,1,2,2,,1,,,,1,,,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2,0,,,,,1,2,2,2,2,100,0,0,0,0,100,600
324591,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,2,100,0,0,0,0,100,900
324605,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,2,70,0,30,0,0,3000,4500
324610,1,2,2,2,1,,,,2,,,,1,1,2,,,,,,1,,,,,,6,2,0,1,,,,,2,2,2,2,0,0,0,0,0,0,1,0,0,2,0,,,,2,0,,,,,,,,,,,2,0,0,,,,,500,1,1000,,,,2,0,,,,,1,2,2,2,2,100,0,0,0,0,300,1500
324616,2,2,2,1,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,1,3,500,,,,1,2,2,2,2,100,0,0,0,0,200,1000
324619,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,2,100,0,0,0,0,200,600
324633,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,2,100,0,0,0,0,1300,1300
324634,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,2,75,0,25,0,0,1000,2000
324639,1,2,2,2,3,,,,3,,,,2,3,4,,,,,,,1,,,,6,,2,0,1,4,,,,2,2,2,2,0,0,0,0,0,0,0,1,0,2,0,,,,1,3,6,500,,,,2,0,,,,1,1,1,1,,,,200,3,1000,,,,2,0,,,,,1,1,2,2,2,10,90,0,0,0,2000,4000
324710,2,1,2,2,,1,,,,1,,,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2,0,,,,,1,2,2,2,2,100,0,0,0,0,600,1500
324712,1,2,2,2,1,,,,1,,,,1,1,4,,,,,,,,1,,,,6,3,,1,5,,,,2,2,1,2,0,0,0,1,0,0,0,0,0,2,0,,,,1,1,3,500,,,,2,0,,,,1,1,1,1,,,,300,2,1000,,,,1,2,1500,,,,1,2,1,2,2,30,0,70,0,0,500,2500
324714,1,2,2,2,1,,,,2,,,,1,1,4,1,,,,,,,,,,,6,2,0,1,,,,,2,2,2,2,0,0,0,0,0,0,0,1,0,2,0,,,,2,0,,,,,,,,,,,2,0,0,,,,,200,1,1500,,,,2,0,,,,,2,1,2,2,2,0,100,0,0,0,300,1500
324746,1,2,2,2,1,,,,2,,,,1,1,4,,,,,,,1,,,,5.5,,1,3500,1,1,,,,2,2,2,2,0,0,0,0,0,0,0,1,0,2,0,,,,2,0,,,,,,,,,,,2,0,0,,,,,500,1,3000,,,,2,0,,,,,1,1,2,2,2,30,70,0,0,0,400,3000
324753,1,2,2,1,1,,,1,1,,,1,1,1,3,1,,,,,,,,,,,6,3,,1,0.5,,,,2,2,2,2,0,0,0,0,1,0,0,0,0,2,0,,,,2,0,,,,,,,,,,,2,0,0,,,,,200,1,1500,,,,2,0,,,,,1,1,2,2,2,50,50,0,0,0,200,500
324759,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,2,100,0,0,0,0,300,1500
324771,2,1,2,1,,1,,1,,2,,2,1,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,1,500,,,,1,2,1000,,,,1,2,1,2,2,50,0,50,0,0,400,2500
325001,1,2,2,2,2,,,,2,,,,2,2,3,,,,,,,,,2,,5,,2,0,1,0.5,,,,2,2,2,2,0,0,0,1,0,0,0,0,0,2,0,,,,1,1,3,300,,,,1,0.4166666667,,,,2,0,0,,,,,100,0.0833333333,1000,,,,1,1,500,,,,2,1,1,2,2,0,52,48,0,0,300,1200
325002,1,1,2,2,1,1,,,2,2,,,1,1,4,,,,,,,,,2,,6,,3,,1,2,,,,1,2,1,2,,,,,,,,,,2,0,,,,1,2,3,400,,,,1,4,,,,1,1,1,1,,,,100,0,,,,,1,1,3000,,,,2,1,2,2,2,0,100,0,0,0,350,1200
325003,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,2,100,0,0,0,0,500,1200
325004,1,2,2,2,1,,,,2,,,,1,1,4,,,,,,,1,,,,,6,2,0,1,0.5,,,,1,2,2,2,,,,,,,,,,2,0,,,,1,1,1,300,,,,2,0,,,,2,0,0,,,,,100,0,,,,,2,0,,,,,2,1,1,2,2,0,65,35,0,0,1000,2000
325006,2,2,2,1,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,0,,,,,2,0,,,,,1,2,2,2,2,100,0,0,0,0,800,1800
325008,1,2,2,2,1,,,,2,,,,1,1,3,1,,,1,,,,,,,7,,2,0,1,0.1666666667,,,,2,2,2,2,0,0,0,1,0,0,0,1,0,2,0,,,,1,1,1,150,,,,1,1,,,,2,0,0,,,,,50,0,,,,,1,12,500,,,,1,2,2,2,2,100,0,0,0,0,1100,800
325009,1,2,2,2,1,,,,2,,,,1,1,4,1,,,,,,,,,,7,,2,0,1,2,,,,1,2,2,2,,,,,,,,,,2,0,,,,2,0,,,,,,,,,,,1,1,1,0,,,,150,2,1000,,,,1,10,2000,,,,1,1,1,2,2,5,5,90,0,0,2000,3500
325013,2,1,2,2,,2,,,,2,,,2,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.1666666667,800,,,,1,2,1500,,,,1,2,2,2,2,100,0,0,0,0,1000,2000
325018,1,1,2,2,1,3,,,2,3,,,2,2,4,1,,,,,,,,,,6,,2,0,1,0.4166666667,,,,2,2,2,2,0,0,0,0,0,0,0,1,4,2,0,,,,2,0,,,,,,,,,,,2,0,0,,,,,100,1,1000,,,,1,10,1500,,,,1,2,1,2,2,50,0,50,0,0,500,2500
325032,1,2,2,2,3,,,,2,,,,2,3,3,,1,,,,,,,,,,6,1,10000,1,6,,,,1,2,2,2,,,,,,,,,,1,20,,,,2,0,,,,,,,,,,,2,0,0,,,,,10,6,650,,,,2,0,,,,,2,1,2,2,2,0,100,0,0,0,500,4000
325051,1,2,2,2,1,,,,2,,,,1,1,3,1,,,,,,,,,,5,,1,2000,1,0.25,,,,2,1,2,2,0,0,0,0,0,0,0,1,0,2,0,,,,1,1,1,400,,,,2,0,,,,2,0,0,,,,,30,1,1000,,,,2,0,,,,,2,2,1,2,2,0,0,100,0,0,500,900
325066,1,2,2,2,1,,,,2,,,,1,1,3,,,,,,,1,,,,,6,2,0,1,,,,,2,2,2,2,0,0,0,0,0,0,0,0,2,2,0,,,,1,1,2,400,,,,2,0,,,,2,0,0,,,,,50,0.75,1000,,,,2,0,,,,,2,1,1,2,2,0,60,40,0,0,400,2600
325075,2,1,2,2,,1,,,,2,,,1,1,4,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.1666666667,300,,,,1,7,300,,,,1,2,1,2,2,40,0,60,0,0,400,2000
325076,1,1,2,2,1,1,,,2,2,,,1,1,3,,,,,,,,,,1,6,,1,2000,1,1,,,,1,2,2,2,,,,,,,,,,2,0,,,,2,0,,,,,,,,,,,2,0,0,,,,,50,2,500,,,,1,20,1000,,,,1,1,1,2,2,10,45,45,0,0,500,2000
325078,1,2,2,1,1,,,1,2,,,2,1,1,2,,,,,,,,,,1,,6,1,1500,1,1,,,,1,2,2,2,,,,,,,,,,1,2,,,,1,1,5,300,,,,2,0,,,,2,0,0,,,,,50,0.4166666667,400,,,,2,0,,,,,2,1,2,2,2,0,100,0,0,0,250,2300
325087,2,1,2,2,,1,,,,2,,,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0.1666666667,750,,,,2,0,,,,,1,2,1,2,2,80,0,20,0,0,800,1000
325089,1,2,2,1,1,,,1,2,,,1,1,1,2,,,,,,,1,,,,5.5,,2,0,1,,,,,1,2,2,2,,,,,,,,,,2,0,,,,1,1,0.6666666667,300,,,,1,0.1666666667,,,,2,0,0,,,,,50,0.25,2000,,,,2,0,,,,,1,1,2,2,2,70,30,0,0,0,300,1500
326017,1,2,2,2,4,,,,4,,,,1,1,4,1,,,,,,1,,,,,6,2,0,1,20,,,,2,2,2,2,0,0,0,0,0,0,1,0,0,2,0,,,,1,1,2,150,,,,2,0,,,,2,0,0,,,,,0,4,500,,,,2,0,,,,,2,1,2,2,2,0,100,0,0,0,400,2000
326018,2,1,2,2,,1,,,,1,,,1,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,,,,,2,0,,,,,2,2,2,2,2,,,,,,200,800
326027,2,2,2,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,1,2000,,,,1,1,400,,,,2,2,2,1,2,0,0,0,100,0,200,1500
326034,1,2,2,2,1,,,,2,,,,1,1,4,1,,,,,,,,,,,6,2,0,2,0,,,,1,2,2,2,,,,,,,,,,2,0,,,,2,0,,,,,,,,,,,2,0,0,,,,,50,1,1000,,,,2,0,,,,,2,1,2,2,2,0,100,0,0,0,200,1000
326040,1,2,2,2,1,,,,1,,,,1,1,4,1,,,,,,,,,,,6,2,0,2,0,,,,1,2,2,2,,,,,,,,,,2,0,,,,2,0,,,,,,,,,,,2,0,0,,,,,50,2,600,,,,2,0,,,,,2,1,2,2,2,0,100,0,0,0,300,1000
326041,1,2,2,2,1,,,,1,,,,1,1,4,1,,,,,,,,,,,6,2,0,2,0,,,,1,2,2,1,,,,,,,,,,2,0,,,,2,0,,,,,,,,,,,2,0,0,,,,,100,2,500,,,,2,0,,,,,2,1,2,2,2,0,100,0,0,0,300,1400
326044,1,2,2,2,1,,,,2,,,,1,1,4,1,,,,,,,,,,,3,3,,1,1,,,,1,2,2,2,,,,,,,,,,2,0,,,,2,0,,,,,,,,,,,2,0,0,,,,,50,2,400,,,,2,0,,,,,2,1,2,2,2,0,100,0,0,0,900,1500
326050,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,2,0,0,100,0,0,500,1200
326063,1,2,2,2,2,,,,2,,,,1,1,4,1,,,,,,,,,,,2,1,20000,1,2,,,,1,2,2,1,,,,,,,,,,2,0,,,,2,0,,,,,,,,,,,2,0,0,,,,,400,0,,,,,1,12,600,,,,1,1,2,2,2,50,50,0,0,0,500,3500
326073,1,2,2,1,2,,,1,2,,,1,1,1,4,1,,,,,,,,,,,3,2,0,1,2,,,,1,2,2,1,,,,,,,,,,1,2,,,,1,1,0,,,,,1,0.0833333333,,,,2,0,0,,,,,50,0.25,400,,,,2,0,,,,,2,2,1,2,2,0,0,100,0,0,200,1500
326077,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,0,0,0,100,0,400,2000
326084,1,2,2,2,1,,,,1,,,,1,1,4,1,,,,,,,,,,,6,2,0,1,0.1666666667,,,,1,2,2,1,,,,,,,,,,2,0,,,,1,1,1,200,,,,2,0,,,,2,0,0,,,,,50,3,500,,,,2,0,,,,,2,1,2,2,2,0,100,0,0,0,300,1200
326087,1,2,2,2,1,,,,2,,,,1,1,4,1,,,,,,,,,,,6,2,0,1,0.4166666667,,,,1,2,2,2,,,,,,,,,,2,0,,,,2,0,,,,,,,,,,,2,0,0,,,,,100,2,300,,,,2,0,,,,,2,1,2,2,2,0,100,0,0,0,200,600
326088,1,1,2,2,1,1,,,1,1,,,1,1,4,1,,,,,,,,,,,6,2,0,2,0,,,,2,2,2,2,0,0,0,0,0,0,0,1,0,2,0,,,,2,0,,,,,,,,,,,2,0,0,,,,,0,0,,,,,1,7,100,,,,1,2,2,2,2,100,0,0,0,0,900,800
327016,1,1,2,2,1,1,,,1,1,,,1,1,4,,,,,,1,,,,,,2,2,0,2,0,,,,2,2,2,2,0,0,0,0,0,0,0,1,0,2,0,,,,2,0,,,,,,,,,,,2,0,0,,,,,200,2,1250,,,,2,0,,,,,1,2,1,2,2,34,0,66,0,0,800,2500
327027,2,2,2,1,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1,1400,,,,2,0,,,,,1,2,2,2,2,100,0,0,0,0,700,1400
327061,1,2,2,1,1,,,1,2,,,2,1,1,3,1,,,,,,,,,,3,,2,0,2,0,,,,2,2,2,2,0,0,0,0,0,0,1,0,0,2,0,,,,2,0,,,,,,,,,,,2,0,0,,,,,100,1,1500,,,,2,0,,,,,1,2,2,2,2,100,0,0,0,0,700,1500
328003,1,2,2,2,1,,,,2,,,,1,1,4,,,,,,1,,,,,5.5,,2,0,1,0.4166666667,,,,1,2,2,1,,,,,,,,,,2,0,,,,2,0,,,,,,,,,,,2,0,0,,,,,50,2,500,,,,2,0,,,,,2,1,2,2,2,0,100,0,0,0,300,1000
328009,1,2,2,2,2,,,,3,,,,1,1,3,,,,,,1,,,,,5,,2,0,1,0.3333333333,,,,1,2,2,1,,,,,,,,,,2,0,,,,2,0,,,,,,,,,,,2,0,0,,,,,100,4,600,,,,2,0,,,,,2,1,2,2,2,0,100,0,0,0,500,2500
328011,2,1,2,2,,1,,,,1,,,1,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,250,,,,1,6,1800,,,,1,2,2,2,2,100,0,0,0,0,200,700
328015,1,2,2,2,1,,,,2,,,,1,1,2,1,,,,,,,,,,3.5,,1,5000,1,8,,,,1,2,2,2,,,,,,,,,,2,0,,,,1,1,2,200,,,,1,4,,,,2,0,0,,,,,100,2,500,,,,1,30,3000,,,,1,2,1,2,2,80,0,20,0,0,500,2000
328017,2,1,2,2,,1,,,,2,,,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,2,500,,,,1,12,1300,,,,1,2,2,2,2,100,0,0,0,0,300,1200
328018,2,1,2,2,,1,,,,1,,,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,2,500,,,,1,12,1000,,,,1,2,2,2,2,100,0,0,0,0,300,1000
328019,2,2,2,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,250,,,,1,6,1800,,,,1,2,2,2,2,100,0,0,0,0,200,700
328020,2,2,2,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,3,200,,,,1,6,1500,,,,1,2,2,2,2,100,0,0,0,0,150,600
328021,2,1,2,2,,1,,,,1,,,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,2,250,,,,1,6,1300,,,,1,2,2,2,2,100,0,0,0,0,200,500
328023,1,2,2,2,1,,,,1,,,,1,1,4,,,,1,,,,,,,,3,2,0,2,0,,,,2,2,2,2,0,0,0,0,0,0,0,1,0,2,0,,,,2,0,,,,,,,,,,,2,0,0,,,,,30,2,300,,,,2,0,,,,,2,1,2,2,2,0,100,0,0,0,200,600
328027,1,1,2,2,3,1,,,4,1,,,1,1,3,,,,,,1,,,,,5.5,,2,0,1,0.1666666667,,,,2,2,2,2,0,0,0,0,0,0,0,1,0,2,0,,,,1,1,2,500,,,,2,0,,,,2,0,0,,,,,150,2,700,,,,1,12,2000,,,,1,1,1,2,2,25,50,25,0,0,500,3500
328039,2,1,2,2,,1,,,,2,,,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,3,600,,,,1,12,2000,,,,1,2,2,2,2,100,0,0,0,0,500,1800
328042,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,2,100,0,0,0,0,300,600
328043,1,2,2,2,1,,,,1,,,,1,1,2,1,,,,,,,,,,5,,2,0,2,0,,,,2,2,2,2,0,0,0,0,0,0,0,1,0,2,0,,,,2,0,,,,,,,,,,,2,0,0,,,,,30,2,300,,,,2,0,,,,,2,1,2,2,2,0,100,0,0,0,300,600
328044,1,2,2,2,1,,,,1,,,,1,1,3,1,,,,,,,,,,6,,2,0,1,0.25,,,,2,2,2,2,0,0,0,0,0,0,0,1,0,2,0,,,,2,0,,,,,,,,,,,2,0,0,,,,,30,4,250,,,,2,0,,,,,2,1,2,2,2,0,100,0,0,0,200,1000
328048,1,2,2,2,1,,,,2,,,,1,1,4,1,,,,,,,,,,5,,2,0,1,0.3333333333,,,,2,2,2,2,0,0,0,0,0,0,0,1,0,2,0,,,,2,0,,,,,,,,,,,2,0,0,,,,,30,2,300,,,,2,0,,,,,2,1,2,2,2,0,100,0,0,0,250,600
328049,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,2,100,0,0,0,0,500,500
328051,1,2,2,2,1,,,,2,,,,1,1,1,1,,,,,,,,,,,3,2,0,1,0.4166666667,,,,1,2,2,1,,,,,,,,,,2,0,,,,2,0,,,,,,,,,,,2,0,0,,,,,50,3,300,,,,1,6,2400,,,,1,2,2,2,2,100,0,0,0,0,250,1000
328062,1,1,2,2,1,1,,,2,1,,,1,1,3,,,,,,1,,,,,6,,1,2000,1,1,,,,2,2,1,1,0,0,0,0,0,0,0,1,0,2,0,,,,1,2,2,500,,,,2,0,,,,1,1,1,0.25,,,,100,1,500,,,,1,6,1000,,,,1,1,2,2,2,55,45,0,0,0,500,2000
328068,1,2,2,2,1,,,,2,,,,1,1,1,1,,,,,,,,,,6,,2,0,1,0.5,,,,1,2,2,2,,,,,,,,,,2,0,,,,2,0,,,,,,,,,,,2,0,0,,,,,50,3,800,,,,2,0,,,,,2,1,2,2,2,0,100,0,0,0,500,2500
328071,1,2,2,2,2,,,,3,,,,1,1,1,1,,,,,1,,,,,6,,2,0,1,1,,,,1,2,2,1,,,,,,,,,,2,0,,,,1,1,4,300,,,,2,0,,,,2,0,0,,,,,50,1,200,,,,2,0,,,,,2,1,2,2,2,0,100,0,0,0,300,1200
328073,1,2,2,2,1,,,,2,,,,1,1,3,1,,,,,,,,,,5,,2,0,2,0,,,,2,2,2,2,0,0,0,0,0,0,0,1,0,2,0,,,,2,0,,,,,,,,,,,2,0,0,,,,,50,2,500,,,,2,0,,,,,2,1,2,2,2,0,100,0,0,0,400,1000
328075,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,2,100,0,0,0,0,300,600
328083,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,2,100,0,0,0,0,500,600
328084,1,2,2,2,2,,,,2,,,,2,2,3,1,1,,,,,,,,,6,,2,0,1,6,,,,2,2,2,2,0,0,0,0,0,0,0,1,0,2,0,,,,1,1,2,500,,,,1,2,,,,2,0,0,,,,,100,2,500,,,,1,24,1500,,,,1,2,1,2,2,25,0,75,0,0,500,2000
329001,1,2,2,2,1,,,,2,,,,1,1,3,1,,,,,,,,,,,3,1,10000,1,1,,,,1,2,2,2,,,,,,,,,,1,12,,,,1,1,3,300,,,,1,4,,,,1,1,1,4,,,,200,0,,,,,1,50,600,,,,1,2,1,2,2,50,0,50,0,0,500,1500
329002,1,1,2,2,2,1,,,1,1,,,2,2,2,1,,,,,,,,,,,3,1,90000,1,1,,,,1,2,2,2,,,,,,,,,,2,0,,,,1,1,0,,,,,2,0,,,,2,0,0,,,,,0,0,,,,,1,6,5000,,,,1,2,1,2,2,70,0,30,0,0,2500,2000
329004,2,1,2,2,,1,,,,1,,,1,1,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.3333333333,800,,,,2,0,,,,,1,2,2,2,2,100,0,0,0,0,600,1500
